artist,song,song_id,original_mix_name,original_dataset_filename,mix_id,institution_code,selected_in_acoustic_pool_v2,acoustic_pool_rank,rating_count,unique_participant_count,unique_session_count,unique_experiment_count,evaluator_institution_count,evaluator_institution_codes,years,mean_preference,median_preference,standard_deviation,variance,standard_error,percentile_25,percentile_75,interquartile_range,minimum,maximum,range,confidence_interval_95_lower,confidence_interval_95_upper,confidence_interval_method,missing_rating_count,low_count_warning,aggregation_status,notes,within_song_mean_rank,within_song_percentile_rank,within_song_z_score,within_song_robust_z_score,mean_centered_rating_within_song,uncertainty_weight
Fredy V,In The Meantime,song_inthemeantime,DU-K,DU-K.mp3,mix_56e65a3ce054,DU,true,3,38,38,38,1,1,DU,2015,0.136285256921,0.100824175824,0.122816879323,0.0150839858467,0.0199235287026,0.0550824175824,0.191208791209,0.136126373626,0,0.571146245059,0.571146245059,0.0959163532267,0.176654160615,student_t,0,false,ok,All available ratings included.,1,0.0285714285714,-2.22830675959,-2.53711506165,-0.330729926148,1
Fredy V,In The Meantime,song_inthemeantime,DU-L,DU-L.mp3,mix_561c0e17caee,DU,true,16,38,38,38,1,1,DU,2015,0.548684747923,0.60467032967,0.191058686925,0.0365034218496,0.0309938117124,0.439285714286,0.681868131868,0.242582417582,0.136263736264,0.974175824176,0.837912087912,0.485885320231,0.611484175615,student_t,0,false,ok,All available ratings included.,24,0.685714285714,0.550252121229,0.417129443511,0.0816695648541,0.642822795967
Fredy V,In The Meantime,song_inthemeantime,DU-M,DU-M.mp3,mix_6cfa655049d5,DU,true,19,38,38,38,1,1,DU,2015,0.504634595639,0.495604395604,0.155146434547,0.0240704161526,0.0251680750956,0.396978021978,0.595192307692,0.198214285714,0.185164835165,0.863186813187,0.678021978022,0.453639231571,0.555629959706,student_t,0,false,ok,All available ratings included.,19,0.542857142857,0.253462371239,0.101573961081,0.0376194125698,0.791619089938
Fredy V,In The Meantime,song_inthemeantime,DU-N,DU-N.mp3,mix_29131e66c9d7,DU,true,11,38,38,38,1,1,DU,2015,0.428148862499,0.418131868132,0.187291303295,0.0350780322899,0.0303826613859,0.298489010989,0.565384615385,0.266895604396,0.0736263736264,0.887912087912,0.814285714286,0.366587742992,0.489709982005,student_t,0,false,ok,All available ratings included.,15,0.428571428571,-0.261863466229,-0.446335436924,-0.0388663205702,0.655753241941
Fredy V,In The Meantime,song_inthemeantime,McG-A,McG-A.mp3,mix_8ffed8205048,McG,true,14,39,39,39,3,3,McG|QM|SMC,2015,0.511250333743,0.56627,0.221475721621,0.0490514952677,0.0354644984159,0.330965,0.703289552846,0.372324552846,0.103296703297,0.913736263736,0.81043956044,0.439456210124,0.583044457362,student_t,0,false,ok,All available ratings included.,20,0.571428571429,0.298036184407,0.148966133885,0.0442351506741,0.56178797368
Fredy V,In The Meantime,song_inthemeantime,McG-B,McG-B.mp3,mix_5383540067d5,McG,false,,49,49,49,4,4,McG|QM|SMC|UCP,2015,0.482842995574,0.49302,0.221341533502,0.0489920744529,0.0316202190717,0.33677,0.639010989011,0.302240989011,0.052176,0.976923076923,0.924747076923,0.419266284065,0.546419707083,student_t,0,false,ok,All available ratings included.,17,0.485714285714,0.106640551118,-0.0545312625029,0.0158278125055,0.630088256425
Fredy V,In The Meantime,song_inthemeantime,McG-C,McG-C.mp3,mix_145577f61939,McG,false,,49,49,49,4,4,McG|QM|SMC|UCP,2015,0.568423972609,0.569637883008,0.264238657814,0.0698220682833,0.0377483796877,0.403479236813,0.829248366013,0.425769129201,0.079381,1,0.920619,0.492525768365,0.644322176853,student_t,0,false,ok,All available ratings included.,27,0.771428571429,0.683245976094,0.558532372802,0.10140878954,0.527798249024
Fredy V,In The Meantime,song_inthemeantime,McG-D,McG-D.mp3,mix_da9f94cae537,McG,true,8,39,39,39,3,3,McG|QM|SMC,2015,0.546021745494,0.57115,0.233947696186,0.0547315245506,0.0374616126772,0.384555,0.752107945736,0.367552945736,0.015904,0.95689,0.940986,0.47018467542,0.621858815568,student_t,0,false,ok,All available ratings included.,23,0.657142857143,0.532310030587,0.398052891614,0.0790065624253,0.531838521591
Fredy V,In The Meantime,song_inthemeantime,McG-E,McG-E.mp3,mix_7a5719f17171,McG,false,,39,39,39,3,3,McG|QM|SMC,2015,0.56394583512,0.57812,0.200447795776,0.0401793188314,0.0320973354719,0.430595,0.694893739837,0.264298739837,0.174175824176,0.90806,0.733884175824,0.498968176514,0.628923493727,student_t,0,false,ok,All available ratings included.,26,0.742857142857,0.653074336796,0.526453009567,0.0969306520515,0.620722200448
Fredy V,In The Meantime,song_inthemeantime,McG-F,McG-F.mp3,mix_ce153583405d,McG,true,20,49,49,49,4,4,McG|QM|SMC|UCP,2015,0.250364526948,0.2023,0.188434620979,0.0355076063834,0.0269192315684,0.0987804878049,0.38142,0.282639512195,0.00950570342205,0.941214470284,0.931708766862,0.196239784308,0.304489269588,student_t,0,false,ok,All available ratings included.,4,0.114285714286,-1.45969288938,-1.7199024705,-0.216650656121,0.7401224902
Fredy V,In The Meantime,song_inthemeantime,McG-G,McG-G.mp3,mix_c45aea9558f2,McG,false,,39,39,39,3,3,McG|QM|SMC,2015,0.330041249179,0.33747,0.20971606248,0.043980826862,0.0335814459081,0.164479505495,0.463104340659,0.298624835165,0.030552,0.928571428571,0.898019428571,0.262059166067,0.398023332291,student_t,0,false,ok,All available ratings included.,6,0.171428571429,-0.922867628969,-1.14913426157,-0.13697393389,0.593289781421
Fredy V,In The Meantime,song_inthemeantime,McG-H,McG-H.mp3,mix_96c30e75e4a7,McG,true,10,65,65,65,5,5,McG|QM|QUT|SMC|UCP,2015|2017,0.653928710791,0.696946564885,0.244469980866,0.0597655715446,0.0303227691917,0.508130081301,0.855769230769,0.347639149468,0.087751,1,0.912249,0.593352015576,0.714505406006,student_t,0,false,ok,All available ratings included.,32,0.914285714286,1.2593377386,1.17104986725,0.186913527722,0.657048456777
Fredy V,In The Meantime,song_inthemeantime,McG-pro,McG-pro.mp3,mix_027ec3f8b8f1,McG,false,,0,0,0,0,0,,,,,,,,,,,,,,,,unavailable_unrated,0,true,unrated,No prior ratings found for this retained mix.,,,,,,
Fredy V,In The Meantime,song_inthemeantime,McG-pro2,McG-pro2.mp3,mix_690c5c454a9f,McG,false,,49,49,49,4,4,McG|QM|SMC|UCP,2015,0.52704205008,0.54604,0.287463612595,0.0826353285663,0.0410662303707,0.29674796748,0.78809,0.49134203252,0.023577,0.96666,0.943083,0.444472859932,0.609611240228,student_t,0,false,ok,All available ratings included.,21,0.6,0.404433536076,0.262090888484,0.0600268670113,0.485156015606
Fredy V,In The Meantime,song_inthemeantime,PXL-S1,PXL-S1.mp3,mix_2eae3034bad8,PXL,false,,8,8,8,1,1,PXL,,0.690032967033,0.603571428571,0.169762581781,0.0288193341729,0.0600201363845,0.575549450549,0.813582417582,0.238032967033,0.514835164835,0.974725274725,0.45989010989,0.548107896954,0.831958037112,student_t,0,false,ok,All available ratings included.,34,0.971428571429,1.50259168048,1.42968452355,0.223017783964,0.331947408033
Fredy V,In The Meantime,song_inthemeantime,PXL-S2,PXL-S2.mp3,mix_2d589c003982,PXL,false,,8,8,8,1,1,PXL,,0.393588827839,0.404395604396,0.170991227226,0.0292379997882,0.0604545281474,0.316895604396,0.478935897436,0.16204029304,0.105494505495,0.648901098901,0.543406593407,0.250636584463,0.536541071215,student_t,0,false,ok,All available ratings included.,12,0.342857142857,-0.494713150383,-0.693907984221,-0.0734263552299,0.329562223264
Fredy V,In The Meantime,song_inthemeantime,PXL-S3,PXL-S3.mp3,mix_8137541fd01f,PXL,false,,8,8,8,1,1,PXL,,0.45725,0.502197802198,0.209172811794,0.043753265194,0.0739537568299,0.370972527473,0.60206043956,0.231087912088,0.0714285714286,0.700549450549,0.629120879121,0.282377153104,0.632122846896,student_t,0,false,ok,All available ratings included.,16,0.457142857143,-0.0657933308125,-0.237867974103,-0.00976518306872,0.269405227763
Fredy V,In The Meantime,song_inthemeantime,PXL-S4,PXL-S4.mp3,mix_67624d91340a,PXL,false,,8,8,8,1,1,PXL,,0.39232967033,0.398351648352,0.11899748746,0.0141604020218,0.0420719651636,0.27417032967,0.463324175824,0.189153846154,0.263186813187,0.596153846154,0.332967032967,0.292845281192,0.491814059468,student_t,0,false,ok,All available ratings included.,11,0.314285714286,-0.503196776953,-0.702928022397,-0.074685512739,0.473558309557
Fredy V,In The Meantime,song_inthemeantime,PXL-S5,PXL-S5.mp3,mix_54ac02ce9456,PXL,true,13,8,8,8,1,1,PXL,,0.315271978022,0.278021978022,0.170964769457,0.0292289523953,0.0604451739134,0.205631868132,0.434752747253,0.229120879121,0.0912087912088,0.598,0.506791208791,0.172341853895,0.458202102149,student_t,0,false,ok,All available ratings included.,5,0.142857142857,-1.02237621332,-1.25493467868,-0.151743205047,0.32961322489
Fredy V,In The Meantime,song_inthemeantime,PXL-S6,PXL-S6.mp3,mix_f44b598b8cf8,PXL,false,,24,24,24,2,2,PXL|QUT,2017,0.764803914915,0.8125,0.157671194229,0.0248602054896,0.0321844977497,0.673781096952,0.864903846154,0.191122749202,0.405128205128,1,0.594871794872,0.698225208708,0.831382621123,student_t,0,false,ok,All available ratings included.,35,1,2.0063640803,1.96530997108,0.297788731846,0.619041156323
Fredy V,In The Meantime,song_inthemeantime,PXL-S7,PXL-S7.mp3,mix_526612c31256,PXL,true,18,8,8,8,1,1,PXL,,0.620303113553,0.636157509158,0.242130382687,0.0586271222199,0.0856060177645,0.55467032967,0.78956043956,0.23489010989,0.10989010989,0.895604395604,0.785714285714,0.417877047865,0.822729179241,student_t,0,false,ok,All available ratings included.,31,0.885714285714,1.0327838658,0.930171209441,0.153287930484,0.232735142025
Fredy V,In The Meantime,song_inthemeantime,QUT-A,QUT-A.mp3,mix_13f0eed08780,QUT,true,12,16,16,16,1,1,QUT,2017,0.404061344031,0.399859258208,0.17368558629,0.0301666828848,0.0434213965724,0.279807692308,0.512975447062,0.233167754754,0.125,0.701219512195,0.576219512195,0.311510828039,0.496611860023,student_t,0,false,ok,All available ratings included.,13,0.371428571429,-0.424154132959,-0.618887587513,-0.0629538390374,0.458841268945
Fredy V,In The Meantime,song_inthemeantime,QUT-B,QUT-B.mp3,mix_c7bdcba64775,QUT,true,2,16,16,16,1,1,QUT,2017,0.169540672643,0.162879648027,0.10960633533,0.0120135487445,0.0274015838325,0.0785316524523,0.293396962816,0.214865310363,0.00641025641026,0.330258302583,0.323848046173,0.111135579236,0.227945766051,student_t,0,false,ok,All available ratings included.,2,0.0571428571429,-2.00424700028,-2.29888821776,-0.297474510425,0.727094055017
