artist,song,song_id,original_mix_name,original_dataset_filename,mix_id,institution_code,retained_stage3,selected_in_acoustic_pool_v2,acoustic_pool_rank,rating_available,rating_row_count,join_status,join_notes
Dawn Langstroth,No Prize,song_noprize,McG-I,McG-I.mp3,mix_58fa089225bc,McG,true,true,4,true,38,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
Dawn Langstroth,No Prize,song_noprize,McG-J,McG-J.mp3,mix_7df159240700,McG,true,true,8,true,38,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
Dawn Langstroth,No Prize,song_noprize,McG-K,McG-K.mp3,mix_176dff701046,McG,true,true,1,true,38,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
Dawn Langstroth,No Prize,song_noprize,McG-L,McG-L.mp3,mix_5df0d210127a,McG,true,true,5,true,38,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
Dawn Langstroth,No Prize,song_noprize,McG-M,McG-M.mp3,mix_22ae53b1c0f8,McG,true,true,2,true,38,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
Dawn Langstroth,No Prize,song_noprize,McG-N,McG-N.mp3,mix_76cfb2bccc8d,McG,true,true,7,true,38,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
Dawn Langstroth,No Prize,song_noprize,McG-O,McG-O.mp3,mix_f959e52ab387,McG,true,true,9,true,38,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
Dawn Langstroth,No Prize,song_noprize,McG-P,McG-P.mp3,mix_331b5d620be9,McG,true,true,3,true,38,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
Dawn Langstroth,No Prize,song_noprize,McG-pro2,McG-pro2.mp3,mix_6cbe1fdaeb7b,McG,true,true,6,true,38,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
Filthybird,I'd Like To Know,song_idliketoknow,PXL-S1,PXL-S1.mp3,mix_9ffcd672af17,PXL,true,true,4,true,30,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
Filthybird,I'd Like To Know,song_idliketoknow,PXL-S2,PXL-S2.mp3,mix_6f8b655d7999,PXL,true,true,2,true,30,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
Filthybird,I'd Like To Know,song_idliketoknow,PXL-S3,PXL-S3.mp3,mix_65f41f41d3ab,PXL,true,true,1,true,30,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
Filthybird,I'd Like To Know,song_idliketoknow,PXL-S4,PXL-S4.mp3,mix_b05651ab273c,PXL,true,true,6,true,30,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
Filthybird,I'd Like To Know,song_idliketoknow,PXL-S5,PXL-S5.mp3,mix_82d60d7c7fc5,PXL,true,true,3,true,30,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
Filthybird,I'd Like To Know,song_idliketoknow,PXL-S6,PXL-S6.mp3,mix_ab8babdfa183,PXL,true,true,5,true,30,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
Filthybird,I'd Like To Know,song_idliketoknow,PXL-S7,PXL-S7.mp3,mix_b393d3919c78,PXL,true,true,7,true,30,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
The Districts,Vermont,song_vermont,DU-O2,DU-O2.mp3,mix_94dea4d9516e,DU,true,true,4,true,13,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
The Districts,Vermont,song_vermont,DU-P2,DU-P2.mp3,mix_394fbfb78a5d,DU,true,true,2,true,13,matched_by_mix_id,Canonical mix_id join; no filename or legacy-code fallback used.
