artist,song,mix_i,mix_i_original_name,mix_j,mix_j_original_name,combined_euclidean_distance,scalar_only_distance,bark_only_distance,rms_excluded_distance,manhattan_distance,near_duplicate_flag
Fredy V,In The Meantime,mix_2f518e7b8633,QUT-I,mix_efdedc0a36e7,UCP-A4,0.705213458543,0.153844293013,0.688228127598,0.705911207461,1.94585349213,0
Fredy V,In The Meantime,mix_2f518e7b8633,QUT-I,mix_f44b598b8cf8,PXL-S6,0.987897009615,0.591609146632,0.791163143243,0.991914575346,2.58509927267,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_3042da8a2eb5,UCP-A1,1.61578234751,0.799243353746,1.40426587796,1.45930225844,4.01326738175,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_526612c31256,PXL-S7,1.69401586393,1.00375030463,1.36461535723,1.52687059176,4.65888377044,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_5383540067d5,McG-B,2.06682885226,0.885104586469,1.86771822702,2.055374487,4.9432899099,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_54ac02ce9456,PXL-S5,1.0089183826,0.599880115115,0.811209066911,0.934709742446,3.07770187374,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_561c0e17caee,DU-L,2.37994238163,1.09895909027,2.11102218316,2.23434382919,5.51705897488,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_56e65a3ce054,DU-K,1.83866821843,1.0727377791,1.49329651267,1.68938500215,5.32384469987,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_67624d91340a,PXL-S4,2.13452950087,0.922183508666,1.92504383493,2.01165013053,4.97232307362,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_690c5c454a9f,McG-pro2,2.19598926698,1.11918216518,1.88939147395,2.05931198907,4.79050118585,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_6cfa655049d5,DU-M,1.80116326443,0.556110757169,1.71316371981,1.75144216047,4.46487123963,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_7a5719f17171,McG-E,1.79827196224,0.419608575832,1.74863109125,1.76222401577,3.92327916732,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_8137541fd01f,PXL-S3,1.40585968408,0.59227948221,1.27500841812,1.30240135384,3.5836389858,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_8187ac605f62,QUT-J,2.02281769755,1.1456654059,1.66710594002,1.78668669796,5.03359201826,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_82d5489162f9,QUT-C,1.60005426403,0.768205540261,1.40357895958,1.55037169086,4.68158484332,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_8ffed8205048,McG-A,1.62774046111,0.570882183517,1.52434659486,1.61947685077,3.48191231626,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_96c30e75e4a7,McG-H,1.88389223145,0.881423465146,1.66497525951,1.74947466761,3.49596060337,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_9baa86357fd4,DU-I,2.25059933335,1.42024056618,1.7458849027,1.99143584634,6.20215635803,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_a31f439e1e87,QUT-G,1.93283915602,0.824251730055,1.74827809245,1.87500231178,5.04302873138,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_c45aea9558f2,McG-G,1.83189720427,0.601705906465,1.7302593358,1.81871275586,4.30521326707,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_c7bdcba64775,QUT-B,4.17062404485,0.684602379034,4.11405207868,4.13350179763,7.85795040345,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_cdaef40f2b94,QUT-pro,2.25039457601,1.30218396186,1.83537262626,2.19706987159,6.74081260552,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_ce153583405d,McG-F,1.84696096616,0.937860398034,1.59112623142,1.76664622751,4.99807289925,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_d58db5dccea3,UCP-A3,2.01972293567,1.03551897281,1.73406493356,1.9193801092,5.36525329607,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_da9f94cae537,McG-D,2.06483209977,0.796770635826,1.90491158695,2.06160066266,5.35630100305,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_e858d5cf22ea,UCP-A5,1.9437042426,0.666742578901,1.82577121134,1.83878941393,4.29300225746,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_efdedc0a36e7,UCP-A4,1.76827262482,0.838851588361,1.55663614515,1.65442135332,4.8160953204,0
Fredy V,In The Meantime,mix_302f0efe8a80,DU-H,mix_f44b598b8cf8,PXL-S6,1.29339199497,0.622341707391,1.13382258396,1.19336831622,3.08274239899,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_526612c31256,PXL-S7,0.791887987991,0.443038702714,0.65635607213,0.797560406931,2.25239348931,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_5383540067d5,McG-B,1.35986949516,0.730521737164,1.14698868147,1.30781991929,3.95264785386,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_54ac02ce9456,PXL-S5,1.28254487476,0.525854966684,1.16978541185,1.2503112795,3.5591882966,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_561c0e17caee,DU-L,1.2764184071,0.444426621257,1.19654875718,1.27317832325,3.36490882197,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_56e65a3ce054,DU-K,1.66106213321,0.778571916235,1.46729451087,1.67124726396,4.68704369516,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_67624d91340a,PXL-S4,1.04661147306,0.251231430258,1.016010996,1.0480561822,2.74375545272,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_690c5c454a9f,McG-pro2,0.991077914451,0.451976464385,0.882016274314,0.993228730202,2.65813467674,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_6cfa655049d5,DU-M,0.938441233702,0.335821111263,0.87629682776,0.899797133347,2.51014244223,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_7a5719f17171,McG-E,0.848067351014,0.380220374395,0.758057186993,0.778937192199,2.41719217068,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_8137541fd01f,PXL-S3,0.843434703377,0.500315065918,0.679019096694,0.834809894325,2.55773831363,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_8187ac605f62,QUT-J,0.995291103619,0.474970882143,0.874646809894,0.965495410648,2.89960087063,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_82d5489162f9,QUT-C,1.14585015421,0.397642150813,1.07464100787,1.11473834777,3.23671185878,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_8ffed8205048,McG-A,1.07567854805,0.543967912391,0.927999595383,0.958958208699,2.7892116161,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_96c30e75e4a7,McG-H,0.762571402779,0.170160047395,0.743344269236,0.763640622111,2.02509912369,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_9baa86357fd4,DU-I,1.37708246761,0.808644301332,1.11465264389,1.3372609922,4.20993446735,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_a31f439e1e87,QUT-G,1.41453629266,0.758355828446,1.1940725944,1.41122904726,3.88613206809,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_c45aea9558f2,McG-G,1.10542099148,0.516146032749,0.977521785577,1.01475084487,3.02072905025,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_c7bdcba64775,QUT-B,3.80629599606,0.317910323015,3.79299647194,3.80449213716,6.2065529232,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_cdaef40f2b94,QUT-pro,1.83219203068,1.10912552125,1.45834434048,1.84715562606,4.83972454794,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_ce153583405d,McG-F,1.388873222,0.777233059188,1.15103327428,1.39541019691,3.63787098269,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_d58db5dccea3,UCP-A3,1.20422932797,0.548045967935,1.07229375237,1.21097301439,3.25816849814,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_da9f94cae537,McG-D,1.30473370592,0.730100370062,1.08133412644,1.22095251301,3.66422916738,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_e858d5cf22ea,UCP-A5,0.956824162206,0.33716331459,0.895451493202,0.95784348984,2.47751626589,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_efdedc0a36e7,UCP-A4,0.958213375704,0.399167541411,0.871113165588,0.961115130181,2.54407490034,0
Fredy V,In The Meantime,mix_3042da8a2eb5,UCP-A1,mix_f44b598b8cf8,PXL-S6,0.704763867498,0.287954000139,0.643253140478,0.679689255483,2.13086996044,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_5383540067d5,McG-B,1.14659575145,0.743354780793,0.872986533177,1.06311645959,3.69193140437,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_54ac02ce9456,PXL-S5,1.16313825502,0.66798945937,0.952197816874,1.11595271941,2.94932400707,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_561c0e17caee,DU-L,1.08927534914,0.493828784187,0.970903660597,1.09239265648,2.89879098582,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_56e65a3ce054,DU-K,1.65939780076,0.515613791084,1.57725821589,1.66422058851,4.3297396956,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_67624d91340a,PXL-S4,1.01694925029,0.251350049814,0.985397853726,1.01850949839,2.75123276821,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_690c5c454a9f,McG-pro2,1.05928377983,0.546225157774,0.907590327859,1.06711505067,3.05855932585,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_6cfa655049d5,DU-M,1.28845956189,0.701608364633,1.08068207411,1.2567885496,3.81219823733,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_7a5719f17171,McG-E,1.01263346481,0.645148543819,0.780518987887,0.943149570596,3.099172986,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_8137541fd01f,PXL-S3,0.762401510403,0.594977282953,0.476715948794,0.74293065738,2.13268914933,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_8187ac605f62,QUT-J,0.88362452386,0.577915878418,0.668435140188,0.868674029977,2.63455634424,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_82d5489162f9,QUT-C,1.28523875343,0.421650068708,1.21410455599,1.24493036069,3.37759736722,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_8ffed8205048,McG-A,1.09234597922,0.766485668089,0.778279807613,0.957508645591,2.98579378642,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_96c30e75e4a7,McG-H,0.795867589993,0.306447748005,0.734503232493,0.798291193468,2.21916951314,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_9baa86357fd4,DU-I,0.977065873057,0.463753386443,0.859994486526,0.926328214681,2.96319198918,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_a31f439e1e87,QUT-G,1.31715081989,0.909443107071,0.95278513703,1.30981905193,3.74071997612,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_c45aea9558f2,McG-G,0.978342155364,0.584139068237,0.784815215145,0.847422203459,2.51797393482,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_c7bdcba64775,QUT-B,4.10722172889,0.748434020105,4.03845475991,4.10675657619,6.58819607254,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_cdaef40f2b94,QUT-pro,1.6428272578,1.25476153491,1.06040317308,1.66047740586,4.09589223839,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_ce153583405d,McG-F,1.2053507822,0.961812890593,0.726489140764,1.21378138672,2.9467609808,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_d58db5dccea3,UCP-A3,1.06921113298,0.640788108147,0.855922337211,1.07647035341,2.90165046082,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_da9f94cae537,McG-D,1.09887078951,0.664023997704,0.875550765238,0.966999941061,3.4598528,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_e858d5cf22ea,UCP-A5,1.11232654766,0.690294909905,0.872217453378,1.11841081879,3.41219053446,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_efdedc0a36e7,UCP-A4,0.875987142568,0.677656002243,0.55509982577,0.883988136024,2.049885068,0
Fredy V,In The Meantime,mix_526612c31256,PXL-S7,mix_f44b598b8cf8,PXL-S6,0.582888978829,0.396341423212,0.42740266481,0.534346905273,1.81806719217,1
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_54ac02ce9456,PXL-S5,1.42624583077,0.439622533687,1.35680108994,1.42682565208,3.07423835501,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_561c0e17caee,DU-L,1.25395665118,0.5816421812,1.11090038081,1.13319240458,3.67331861626,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_56e65a3ce054,DU-K,2.16270128094,0.850220628738,1.9885677542,2.12247774677,6.01087396609,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_67624d91340a,PXL-S4,1.08493923284,0.625902262224,0.886193825923,1.00289551662,2.76947373589,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_690c5c454a9f,McG-pro2,1.02738632168,0.620810150873,0.818606993951,0.908547515586,2.7384216426,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_6cfa655049d5,DU-M,1.38828547157,0.659580047846,1.22159351302,1.39120946559,3.10072246605,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_7a5719f17171,McG-E,1.14207059954,0.687685196779,0.911819238923,1.15263309835,2.66829263517,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_8137541fd01f,PXL-S3,1.29819385904,0.886485610441,0.948393672546,1.29395785586,3.66596991056,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_8187ac605f62,QUT-J,0.877313426972,0.706390804077,0.520279618148,0.578552173177,2.11627871609,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_82d5489162f9,QUT-C,1.64845532179,0.545906121573,1.55543931234,1.64870472452,4.04273847011,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_8ffed8205048,McG-A,0.907131291987,0.463366497529,0.779858108805,0.909626324705,2.31909174813,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_96c30e75e4a7,McG-H,1.16851572119,0.67851541996,0.951338959338,1.10145400139,3.09637826116,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_9baa86357fd4,DU-I,1.40288239039,0.94253423433,1.03909009157,1.17703168559,3.44953357314,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_a31f439e1e87,QUT-G,0.79286262106,0.608939128521,0.507763994027,0.780695198444,2.18266385324,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_c45aea9558f2,McG-G,0.645059831912,0.380267271901,0.521055648341,0.650375034289,1.75687063718,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_c7bdcba64775,QUT-B,4.44777108636,0.848949548768,4.36599957631,4.44429179008,6.55834117804,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_cdaef40f2b94,QUT-pro,1.11895561005,0.739956784569,0.839360241033,1.09969011935,3.16276558476,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_ce153583405d,McG-F,0.968541025274,0.61888586655,0.745018121808,0.939990616508,2.96224963823,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_d58db5dccea3,UCP-A3,0.753662844347,0.397711651366,0.640182103247,0.66334734627,2.16544037628,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_da9f94cae537,McG-D,0.373126285092,0.233005963738,0.291430001011,0.368881791697,1.06684087537,1
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_e858d5cf22ea,UCP-A5,1.03795345666,0.773243732953,0.692417148578,0.997691272216,2.60977111821,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_efdedc0a36e7,UCP-A4,0.83301458548,0.535938113532,0.637717522172,0.767287527505,2.53170822292,0
Fredy V,In The Meantime,mix_5383540067d5,McG-B,mix_f44b598b8cf8,PXL-S6,1.24264610083,0.675333320663,1.04311755709,1.23521604393,3.40764965767,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_561c0e17caee,DU-L,1.90375946538,0.597266848924,1.8076427781,1.85425248847,4.09745470739,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_56e65a3ce054,DU-K,1.69578707922,0.687081825177,1.55035879188,1.66467743173,4.52672403277,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_67624d91340a,PXL-S4,1.70283469657,0.543080519394,1.61391125943,1.67356400249,3.93306305194,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_690c5c454a9f,McG-pro2,1.77892553018,0.692309914142,1.63868332044,1.74093005316,4.09765946372,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_6cfa655049d5,DU-M,1.56639828368,0.413864684178,1.5107347902,1.56931146205,3.53197465612,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_7a5719f17171,McG-E,1.49011964917,0.385862398607,1.43929384706,1.49272923033,3.14589341321,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_8137541fd01f,PXL-S3,0.975671041484,0.520106925555,0.825483353667,0.97375421786,2.53398448678,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_8187ac605f62,QUT-J,1.41758368675,0.633925896696,1.26794379467,1.3019696827,3.1646317386,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_82d5489162f9,QUT-C,1.29648436823,0.547819588729,1.17505974965,1.30307792219,3.54091326014,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_8ffed8205048,McG-A,1.17463273399,0.426878712388,1.09432016552,1.16360937338,2.85690049739,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_96c30e75e4a7,McG-H,1.61186977793,0.563079435632,1.51031974435,1.58496280876,3.86557679268,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_9baa86357fd4,DU-I,1.69666538056,0.9612038393,1.39812753099,1.56450611965,4.50602059338,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_a31f439e1e87,QUT-G,1.19458555363,0.338865009293,1.1455152336,1.19297930563,2.81582842073,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_c45aea9558f2,McG-G,1.26597864797,0.363734799835,1.21260007113,1.26106173057,2.90173976643,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_c7bdcba64775,QUT-B,4.35956999596,0.598050358361,4.31835458462,4.35862057891,6.81565839689,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_cdaef40f2b94,QUT-pro,1.4463169489,0.80833411403,1.19934510328,1.44931918486,3.78034275375,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_ce153583405d,McG-F,1.20250922667,0.436683245355,1.1204178611,1.19400653261,2.85554290809,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_d58db5dccea3,UCP-A3,1.29499842323,0.511879374901,1.1895379026,1.27258593573,3.01902858277,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_da9f94cae537,McG-D,1.43066709544,0.446267993477,1.35928408215,1.42350402777,3.21966064912,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_e858d5cf22ea,UCP-A5,1.48444582886,0.412385483613,1.4260145973,1.46783103127,3.42829737119,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_efdedc0a36e7,UCP-A4,1.10359170071,0.371438005972,1.03920568204,1.07876503601,2.57649111488,0
Fredy V,In The Meantime,mix_54ac02ce9456,PXL-S5,mix_f44b598b8cf8,PXL-S6,1.03357738809,0.435550457599,0.937324925548,1.03279447171,2.48465256466,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_56e65a3ce054,DU-K,2.25745754743,0.761271081765,2.1252249101,2.26336147486,5.42371265945,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_67624d91340a,PXL-S4,1.03528502456,0.308032627534,0.988398190231,1.0317553024,3.13029536642,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_690c5c454a9f,McG-pro2,0.941581601312,0.204709482386,0.9190592689,0.941471204317,2.35464866386,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_6cfa655049d5,DU-M,1.39588667579,0.626919285942,1.2471855598,1.33975378801,4.17633094623,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_7a5719f17171,McG-E,1.28483216018,0.713045418759,1.06881238327,1.20050021264,3.97647713751,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_8137541fd01f,PXL-S3,1.49071686158,0.816199470202,1.24741941072,1.47099374986,4.14814741549,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_8187ac605f62,QUT-J,1.06371916106,0.185153631217,1.04748106735,1.0571666535,2.85558417623,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_82d5489162f9,QUT-C,1.92758377771,0.539729626676,1.85047862732,1.88489549633,5.34455008867,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_8ffed8205048,McG-A,1.36629368833,0.681434304317,1.18423212744,1.21479475872,3.70272665428,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_96c30e75e4a7,McG-H,0.8793025262,0.372726307036,0.796396906464,0.874243170145,2.67636150165,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_9baa86357fd4,DU-I,1.37339926716,0.599914513599,1.23544652794,1.35990336072,3.92686559384,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_a31f439e1e87,QUT-G,1.59873244589,0.722115388572,1.42635717797,1.56958219264,4.72356179251,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_c45aea9558f2,McG-G,1.36181396737,0.622717885222,1.21109855798,1.23280296824,3.68642150176,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_c7bdcba64775,QUT-B,4.04867021016,0.680238207152,3.99111594071,4.04223267291,7.16166156774,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_cdaef40f2b94,QUT-pro,1.78693069525,0.860963165187,1.56584282028,1.77742290676,4.90174348067,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_ce153583405d,McG-F,1.35081755494,0.677438602515,1.16866804805,1.3325272185,3.96053248918,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_d58db5dccea3,UCP-A3,1.3004160658,0.238147684363,1.278423883,1.28855173265,3.12238514161,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_da9f94cae537,McG-D,1.33840213463,0.673253450594,1.15674114012,1.18932277312,3.86535692825,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_e858d5cf22ea,UCP-A5,1.20679738624,0.612151060191,1.040014909,1.19749328881,3.49711557283,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_efdedc0a36e7,UCP-A4,1.07993768059,0.374792005567,1.01281604772,1.06417608444,2.85331189602,0
Fredy V,In The Meantime,mix_561c0e17caee,DU-L,mix_f44b598b8cf8,PXL-S6,1.29977223888,0.597880599486,1.15409993576,1.26272268548,3.46683879055,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_67624d91340a,PXL-S4,1.86815234695,0.649931532456,1.75145145366,1.87481420412,5.32043634035,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_690c5c454a9f,McG-pro2,2.06919033485,0.915246530942,1.85576734248,2.08100396588,5.39066675163,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_6cfa655049d5,DU-M,1.67301001087,0.942300767533,1.38240072337,1.65635594813,4.51419323124,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_7a5719f17171,McG-E,1.78217417676,0.835457078381,1.57421607999,1.74894681563,5.25216706937,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_8137541fd01f,PXL-S3,1.45360067672,0.616613929742,1.31633665489,1.44433595581,4.40152836258,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_8187ac605f62,QUT-J,1.93365274927,0.770346024614,1.7735782918,1.93070240232,5.36443756529,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_82d5489162f9,QUT-C,1.57767937182,0.804081497365,1.35739645861,1.55456417523,4.7962285947,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_8ffed8205048,McG-A,1.93737777526,1.00403859975,1.65690649534,1.87205522737,5.63656572821,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_96c30e75e4a7,McG-H,1.87201239261,0.719421680035,1.72825427654,1.87989526059,4.90374180419,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_9baa86357fd4,DU-I,2.03024717522,0.579848234892,1.94568230114,2.00781769935,5.221144194,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_a31f439e1e87,QUT-G,1.96949224302,0.795573709411,1.80165539664,1.96187672803,5.35003696391,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_c45aea9558f2,McG-G,1.90166782445,0.793577129078,1.72817124579,1.84301685648,5.63274732589,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_c7bdcba64775,QUT-B,3.54922058506,1.03416870167,3.39521160724,3.55311432459,7.56344957729,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_cdaef40f2b94,QUT-pro,2.46348783546,1.22713601487,2.13609679474,2.47460899346,6.08871512469,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_ce153583405d,McG-F,2.18813401938,0.904850379694,1.99227916646,2.19149453081,4.98804586876,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_d58db5dccea3,UCP-A3,1.80012957136,0.844303354053,1.5898485211,1.8095972539,5.09096748581,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_da9f94cae537,McG-D,2.17399190706,0.752756166418,2.0395094915,2.11270893508,5.81206039045,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_e858d5cf22ea,UCP-A5,1.80879443707,0.822000217523,1.61122715902,1.81598498862,4.94477849599,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_efdedc0a36e7,UCP-A4,1.81833883809,0.849548803827,1.60767626095,1.82667011731,4.91538305131,0
Fredy V,In The Meantime,mix_56e65a3ce054,DU-K,mix_f44b598b8cf8,PXL-S6,1.54999416469,0.646685627022,1.40864460045,1.53785043362,4.31939966733,0
Fredy V,In The Meantime,mix_67624d91340a,PXL-S4,mix_690c5c454a9f,McG-pro2,0.936782844981,0.341002827084,0.872513134899,0.938485786971,2.49893947793,0
