segment_id,reference_mix,candidate_mix,nominal_start_s,nominal_end_s,candidate_aligned_start_s,candidate_aligned_end_s,alignment_offset_ms,alignment_corr,duration_s,candidate_rms_matched_rms_dbfs,peak_dbfs,crest_db,crest_diff_db,side_mid_db,side_mid_diff_db,stereo_imbalance_db,stereo_imbalance_diff_db,lr_corr,mono_waveform_corr,null_rms_dbfs,is_main_study_mix,qc_exclusion_reasons,scalar_screen_distance,standardised_multivariate_distance,recommendation_score
prestudy_segment_01_42_48s,DU-H,DU-I,42.0,48.0,41.99981859410431,47.99981859410431,-0.18140589569160998,0.44838425517082214,6.0,-24.50571812062548,-1.5810895015773587,22.924628618902204,3.584682909025947,-8.27824839517562,5.177223974806587,0.04306177463283743,0.33612963571999854,0.7411782179516488,0.44838436243364055,-24.46707495730658,False,,2.6894689802470984,19.14263526433666,7.812263829145011
prestudy_segment_01_42_48s,DU-H,DU-J,42.0,48.0,41.967891156462585,47.967891156462585,-32.10884353741496,0.04603928327560425,6.0,-24.50571757704942,-4.334320218267738,20.17139735863577,0.8314516487595114,-6.456102324504426,6.999370045477781,-6.161838871063358,5.8687710099761965,0.7967099557325644,0.04603929698636671,-22.224168439098317,False,extreme stereo imbalance; low alignment confidence,5.792399557280213,,
prestudy_segment_01_42_48s,DU-H,DU-K,42.0,48.0,41.99183673469388,47.99183673469388,-8.16326530612245,0.11286687850952148,6.0,-24.50571812062548,-0.584154812699918,23.92156330777965,4.581617597903392,-8.116830991360182,5.338641378622025,-0.2189455194043175,0.0741223416828436,0.7329109527453666,0.11286689703305555,-22.416902754712737,True,,2.243641635247786,14.678271862507014,3.4991643355333073
prestudy_segment_01_42_48s,DU-H,DU-L,42.0,48.0,41.99981859410431,47.99981859410431,-0.18140589569160998,0.5070593953132629,6.0,-24.5057192077777,-4.769515385055538,19.736203822576247,0.39625811269998934,-9.438293124866824,4.017179245115383,0.49352697886973484,0.7865948399568959,0.7969271337721929,0.5070592613973517,-24.892906640817152,False,,2.8199530079928006,17.823916877460697,6.226615760124327
prestudy_segment_01_42_48s,DU-H,DU-M,42.0,48.0,41.99981859410431,47.99981859410431,-0.18140589569160998,0.3137139678001404,6.0,-24.5057192077777,-6.628830137110708,17.876889070521077,1.4630566393551803,-14.217569495420445,0.7620971254382383,0.002353141070679904,0.295421002157841,0.9270321030818822,0.31371397805473666,-23.306881698439753,False,,1.567372494987038,13.192948352545816,0.530711308502473
prestudy_segment_01_42_48s,DU-H,DU-N,42.0,48.0,41.99981859410431,47.99981859410431,-0.18140589569160998,0.5519169569015503,6.0,-24.505717033473395,-7.3113917025712984,17.194325330756183,2.145620379120075,-12.263060188195265,1.192412181786942,0.055086459849659285,0.34815432093682036,0.887901455892672,0.5519169440681886,-25.20272926779257,True,,3.041161386030407,10.423109218780052,3.091324175587884
prestudy_segment_01_42_48s,DU-H,McG-A,42.0,48.0,41.95990929705216,47.95990929705216,-40.090702947845806,0.07287150621414185,6.0,-24.505719751353862,-7.181741828324126,17.32397792288382,2.0159677869924373,-12.024643281019484,1.4308290889627227,0.3108301428037604,0.6038980038909215,0.8824948822242649,0.07287152248077866,-22.051839014223326,False,low alignment confidence,0.712792960603297,,
prestudy_segment_01_42_48s,DU-H,McG-B,42.0,48.0,42.00780045351474,48.00780045351474,7.800453514739229,0.1020025834441185,6.0,-24.505718664201574,-5.5591283239568945,18.946590340098766,0.39335536977749186,-8.347250116577607,5.1082222534046,0.32183851170485606,0.6149063727920172,0.7452395986296458,0.102002605144204,-22.349868570002315,False,,1.1099292573627664,16.14454572186066,4.843653582921376
prestudy_segment_01_42_48s,DU-H,McG-C,42.0,48.0,42.0237641723356,48.0237641723356,23.764172335600907,0.10276840627193451,6.0,-24.5057192077777,-5.9683599815263,18.537359226105487,0.8025864837707708,-11.87287446949364,1.582597900488567,0.004711174559440576,0.2977790356466017,0.8779874459414894,0.10276845403019795,-22.19869323641687,False,,0.9087472552277079,9.235088857950926,4.237332700675259
prestudy_segment_01_42_48s,DU-H,McG-D,42.0,48.0,41.95990929705216,47.95990929705216,-40.090702947845806,0.06478197872638702,6.0,-24.505716489897406,-4.006990161637366,20.498726328114124,1.1587806182378664,-8.179412960350895,5.276059409631312,0.1938375750235241,0.4869054361106852,0.7361809684448857,0.0647819871017475,-22.184036545467546,False,low alignment confidence,0.8228324461460372,,
prestudy_segment_01_42_48s,DU-H,McG-E,42.0,48.0,42.05569160997732,48.05569160997732,55.69160997732427,0.06175384670495987,6.0,-24.505716489897406,-4.961237853030595,19.544478636720896,0.20453292684463875,-14.286314027791782,0.8308416578095752,-0.13152124459636372,0.16154661649079738,0.9282432135864577,0.06175383833426957,-21.94752359595701,False,low alignment confidence,1.4661480750599012,,
prestudy_segment_01_42_48s,DU-H,McG-F,42.0,48.0,42.05569160997732,48.05569160997732,55.69160997732427,0.07514776289463043,6.0,-24.50571812062548,-8.45406098674761,16.051657133731958,3.2882885761443,-7.715791645827737,5.73968072415447,-0.12098535970293736,0.17208250138422373,0.7106287056472232,0.07514776715445741,-22.262621394702325,False,low alignment confidence,1.4661447590101317,,
prestudy_segment_01_42_48s,DU-H,McG-G,42.0,48.0,41.95990929705216,47.95990929705216,-40.090702947845806,0.06441441178321838,6.0,-24.50571757704942,-5.794596176426853,18.711121400476653,0.6288243093996044,-10.496660817432154,2.9588115525500527,0.14387540740388513,0.43694326849104625,0.8363352634426479,0.06441440792355328,-22.06497466723446,False,low alignment confidence,0.8996508364578089,,
prestudy_segment_01_42_48s,DU-H,McG-H,42.0,48.0,42.0237641723356,48.0237641723356,23.764172335600907,0.060374341905117035,6.0,-24.505718664201574,-3.862379415628191,20.643339248427466,1.3033935385512088,-13.787545432337234,0.3320730623550272,0.15801489468562968,0.4510827557727908,0.919894210601384,0.060374357589659755,-21.950648386737388,False,low alignment confidence,1.0637572255400363,,
prestudy_segment_01_42_48s,DU-H,McG-pro,42.0,48.0,41.935963718820865,47.935963718820865,-64.03628117913831,0.06038644164800644,6.0,-24.5057192077777,-6.035978394506802,18.469740813124986,0.8702048967512717,-11.812157148313865,1.6433152216683418,0.3902543601957787,0.6833222212829397,0.8772607312262881,0.06038645878824299,-22.000103546589855,False,professional/reference mix excluded from ABX recommendation; low alignment confidence,0.9145751721354711,,
prestudy_segment_01_42_48s,DU-H,McG-pro2,42.0,48.0,41.935963718820865,47.935963718820865,-64.03628117913831,0.06038644164800644,6.0,-24.5057192077777,-6.035978394506802,18.469740813124986,0.8702048967512717,-11.812157148313865,1.6433152216683418,0.3902543601957787,0.6833222212829397,0.8772607312262881,0.06038645878824299,-22.000103546589855,False,professional/reference mix excluded from ABX recommendation; low alignment confidence,0.9145751721354711,,
prestudy_segment_01_42_48s,DU-H,PXL-S1,42.0,48.0,42.01578231292517,48.01578231292517,15.78231292517007,0.018106218427419662,6.0,-24.50571757704942,-3.7430451060844643,20.762672470819044,1.422726760942787,-11.496806472178218,1.9586658978039893,-0.4676586153882538,0.17459075430109272,0.8689389376003789,0.018106219526666068,-21.818927604812195,False,low alignment confidence,0.9542471506686939,,
prestudy_segment_01_42_48s,DU-H,PXL-S2,42.0,48.0,42.0237641723356,48.0237641723356,23.764172335600907,0.026892147958278656,6.0,-24.505717033473395,-6.2139055302072705,18.29181150312021,1.0481342067560462,-11.553793876533415,1.9016784934487916,0.38966104810079005,0.6827289091879511,0.8701685140260207,0.02689214114597759,-21.85611603508351,False,low alignment confidence,0.931315291445334,,
prestudy_segment_01_42_48s,DU-H,PXL-S3,42.0,48.0,42.047709750566895,48.047709750566895,47.709750566893426,0.02045648917555809,6.0,-24.505718664201574,-3.3841961045852758,21.12152255947038,1.7815768495941242,-11.842419362970475,1.6130530070117324,-0.38230510360144804,0.08923724251428694,0.878031177110543,0.02045649440127871,-21.818446481845967,False,low alignment confidence,1.016190566041433,,
prestudy_segment_01_42_48s,DU-H,PXL-S4,42.0,48.0,42.0237641723356,48.0237641723356,23.764172335600907,0.011618834920227528,6.0,-24.505717033473395,-3.7258115879611884,20.779905445366293,1.439959735490035,-11.935402409727352,1.5200699602548546,0.34602333235170457,0.6390911934388657,0.8803244268044335,0.011618836671613642,-21.77664124174899,False,low alignment confidence,0.9645989321286742,,
prestudy_segment_01_42_48s,DU-H,PXL-S5,42.0,48.0,42.047709750566895,48.047709750566895,47.709750566893426,0.018742626532912254,6.0,-24.505720294930057,-6.0340492798254015,18.47167101495874,0.8682746949175169,-8.725834348707078,4.729638021275129,-0.055135931485725,0.2379319296014361,0.7635339505893027,0.018742628338786153,-21.94300281995238,False,low alignment confidence,1.089228738924594,,
prestudy_segment_01_42_48s,DU-H,PXL-S6,42.0,48.0,41.99981859410431,47.99981859410431,-0.18140589569160998,0.3085220754146576,6.0,-24.50571812062548,-4.133395731736692,20.372322388742873,1.0323766788666155,-13.159404783226119,0.296067586756088,-0.12968261641910658,0.1633852446680545,0.9079292433481095,0.3085221006409058,-23.295929958772525,False,,1.7093986159118004,10.289716669006625,2.7725549131236775
prestudy_segment_01_42_48s,DU-H,PXL-S7,42.0,48.0,42.06367346938776,48.06367346938776,63.673469387755105,0.019355637952685356,6.0,-24.505717033473395,-3.3960343386098635,21.109682694717616,1.7697369848413587,-10.230732123819667,3.22474024616254,0.320486519899165,0.6135543809863261,0.8273373823504803,0.019355645130896076,-21.871685356461374,False,low alignment confidence,0.7105424181035945,,
prestudy_segment_01_42_48s,DU-H,QUT-A,42.0,48.0,42.00780045351474,48.00780045351474,7.800453514739229,0.024719348177313805,6.0,-24.505717033473395,-10.547076659642663,13.95864037368482,5.381305336191437,-10.962203172378933,2.493269197603274,0.9921501417412197,1.2852180028283808,0.8571958067560589,0.024719354408720695,-21.866742530495774,False,low alignment confidence,2.870387002078606,,
prestudy_segment_01_42_48s,DU-H,QUT-B,42.0,48.0,41.95990929705216,47.95990929705216,-40.090702947845806,0.012961000204086304,6.0,-24.505717033473395,-7.778131962370557,16.727585070956927,2.6123606389193306,-31.99250179552516,18.537029425542954,-0.009878954056920118,0.28318890703024097,0.9987373492017679,0.012960999758548497,-21.648256130419806,False,very large stereo-width/reverb cue; low alignment confidence,4.771389097558888,,
prestudy_segment_01_42_48s,DU-H,QUT-C,42.0,48.0,41.92798185941043,47.92798185941043,-72.01814058956917,0.013926807790994644,6.0,-24.50571757704942,-4.973188721231374,19.532528855672133,0.19258314579587577,-13.29242265338799,0.16304971659421774,0.016435034108099315,0.3095028951952604,0.9104854924937509,0.013926810604192843,-21.75161142567148,False,low alignment confidence,1.671218211198225,,
prestudy_segment_01_42_48s,DU-H,QUT-G,42.0,48.0,41.92798185941043,47.92798185941043,-72.01814058956917,0.01403077319264412,6.0,-24.505718664201574,-8.094513583596187,16.41120508045947,2.9287406294167866,-7.090774175310418,6.364698194671789,-0.2656800025351912,0.0273878585519699,0.67339664549518,0.014030772139758372,-22.03026309444233,False,low alignment confidence,1.592293824889572,,
prestudy_segment_01_42_48s,DU-H,QUT-I,42.0,48.0,42.01578231292517,48.01578231292517,15.78231292517007,0.022638820111751556,6.0,-24.505718664201574,-8.036096114765636,16.469622549290023,2.870323160586235,-10.804991413311143,2.650480956671064,0.09801861463719515,0.39108647572435623,0.8466382979285982,0.022638823633508727,-21.863312535437007,False,low alignment confidence,1.1247160928167608,,
prestudy_segment_01_42_48s,DU-H,QUT-J,42.0,48.0,41.94394557823129,47.94394557823129,-56.05442176870748,0.01330429408699274,6.0,-24.505717033473395,-6.39172316555708,18.1139938677704,1.2259518421058573,-9.608879089668406,3.846593280313801,0.13329845284330985,0.426366313930471,0.8028320998768823,0.013304294153777051,-21.872961044492524,False,low alignment confidence,0.8550896411468849,,
