pipeline_scope,artist,song,rating_condition_or_pool,original_mix_name,output_path,canonical_source_path,loudness_policy,old_fade_in_ms,old_fade_out_ms,new_fade_in_ms,new_fade_out_ms,fade_shape,sample_rate,channels,duration_seconds,sample_count,LUFS_before,LUFS_after,true_peak_before,true_peak_after,clipping,start_discontinuity_before,start_discontinuity_after,end_discontinuity_before,end_discontinuity_after,boundary_click_qc,sha256_before,sha256_after,regeneration_status,validation_status,notes
main,Broken Crank,Red To Blue,acoustic candidate pool,McG-C,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\Red To Blue\McG-C_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-C.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-23.4606503689,-23.4606503689,0.347717285156,0.347717285156,false,0.033865917474,0.0212097167969,0.0255553536117,0.0181579589844,pass,853fa7ff05ce7ab411be9012f452e5267f434f67890bdf8319ef839d6a83c569,853fa7ff05ce7ab411be9012f452e5267f434f67890bdf8319ef839d6a83c569,regenerated_from_canonical_source,pass,
main,Broken Crank,Red To Blue,acoustic candidate pool,McG-H,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\Red To Blue\McG-H_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-H.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-23.2709875377,-23.2709875377,0.269226074219,0.269226074219,false,0.0329205170274,0.0149536132812,0.0261715501547,0.0258483886719,pass,d7c85ff4cfcdbe6e94a9e092b18d81cd2d1b2a3bf4a669578889ec0e74b398c4,d7c85ff4cfcdbe6e94a9e092b18d81cd2d1b2a3bf4a669578889ec0e74b398c4,regenerated_from_canonical_source,pass,
main,Broken Crank,Red To Blue,acoustic candidate pool,McG-B,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\Red To Blue\McG-B_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-B.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-24.4271012874,-24.4271012874,0.355499267578,0.355499267578,false,0.0265040080994,0.00982666015625,0.014594482258,0.0145874023438,pass,9fb2811d9bf6eeaca7388a8d41098b06466ec8e2528843d86743e4e6f3844125,9fb2811d9bf6eeaca7388a8d41098b06466ec8e2528843d86743e4e6f3844125,regenerated_from_canonical_source,pass,
main,Broken Crank,Red To Blue,acoustic candidate pool,McG-pro1,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\Red To Blue\McG-pro1_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-pro1.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-24.8476817844,-24.8476817844,0.29296875,0.29296875,false,0.0289512239397,0.0287170410156,0.013908687979,0.0132446289062,pass,09d9638198b6645a624b5f3cc1dc9e112236e0f7dffce863bc01c2426d52b83f,09d9638198b6645a624b5f3cc1dc9e112236e0f7dffce863bc01c2426d52b83f,regenerated_from_canonical_source,pass,
main,Broken Crank,Red To Blue,acoustic candidate pool,McG-D,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\Red To Blue\McG-D_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-D.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-24.0046936738,-24.0046936738,0.354827880859,0.354827880859,false,0.0241023674607,0.00836181640625,0.0165173746645,0.0160522460938,pass,83b9a844a0e8d3fa9b594d0e98194896cba4b6e020fd54a8a2c03c533c69f764,83b9a844a0e8d3fa9b594d0e98194896cba4b6e020fd54a8a2c03c533c69f764,regenerated_from_canonical_source,pass,
main,Broken Crank,Red To Blue,acoustic candidate pool,McG-pro,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\Red To Blue\McG-pro_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-pro.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-24.8476817844,-24.8476817844,0.29296875,0.29296875,false,0.0289512239397,0.0287170410156,0.013908687979,0.0132446289062,pass,09d9638198b6645a624b5f3cc1dc9e112236e0f7dffce863bc01c2426d52b83f,09d9638198b6645a624b5f3cc1dc9e112236e0f7dffce863bc01c2426d52b83f,regenerated_from_canonical_source,pass,
main,Broken Crank,Red To Blue,acoustic candidate pool,McG-G,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\Red To Blue\McG-G_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-G.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-23.9585175572,-23.9585175572,0.298309326172,0.298309326172,false,0.023529348895,0.0213623046875,0.0222223624587,0.0101318359375,pass,7cbbe9b890e9269cf258ccac88f81689dcf2bf66a1195596168377b38bd871ec,7cbbe9b890e9269cf258ccac88f81689dcf2bf66a1195596168377b38bd871ec,regenerated_from_canonical_source,pass,
main,Broken Crank,Red To Blue,acoustic candidate pool,McG-F,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\Red To Blue\McG-F_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-F.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-23.7978950382,-23.7978950382,0.254241943359,0.254241943359,false,0.0271328166127,0.01171875,0.0207047872245,0.0206909179688,pass,b208aa93c9eedc1f492980d9d3e2792338715b6b131ba7bd4c183900eb990c49,b208aa93c9eedc1f492980d9d3e2792338715b6b131ba7bd4c183900eb990c49,regenerated_from_canonical_source,pass,
main,Broken Crank,Red To Blue,acoustic candidate pool,McG-A,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\Red To Blue\McG-A_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-A.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-23.6984436458,-23.6984436458,0.328735351562,0.328735351562,false,0.0268774423748,0.00784301757812,0.0153531171381,0.015380859375,pass,28619a0b0961680c5dcb064be6b622f4c992ccbc0b7598df488219a93b65f607,28619a0b0961680c5dcb064be6b622f4c992ccbc0b7598df488219a93b65f607,regenerated_from_canonical_source,pass,
main,Broken Crank,Red To Blue,acoustic candidate pool,McG-E,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\Red To Blue\McG-E_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-E.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-23.8573039462,-23.8573039462,0.322082519531,0.322082519531,false,0.0307239443064,0.0111999511719,0.018023699522,0.0180053710938,pass,d1695b80bdc399e5cbe995d77c75f1ecc77f354346bd4b3b4c13bae6f55192f6,d1695b80bdc399e5cbe995d77c75f1ecc77f354346bd4b3b4c13bae6f55192f6,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,UCP-A4,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\UCP-A4_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\UCP-A4.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.659534722,-22.659534722,0.397521972656,0.397521972656,false,0.0251611918211,0.0205993652344,0.0114542096853,0.00772094726562,pass,c24c88ca9db81d7379cc649c103fa5d39d1231bae26288a94722dc7de49ecad4,c24c88ca9db81d7379cc649c103fa5d39d1231bae26288a94722dc7de49ecad4,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,QUT-B,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\QUT-B_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\QUT-B.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.0248902299,-22.0248902299,0.417053222656,0.417053222656,false,0.0174346379936,0.0174255371094,0.0117220180109,0.0106506347656,pass,c993068a51dba3645ceed7d1f236d396e91a8895eb01f49f808320dcdeb3b9ba,c993068a51dba3645ceed7d1f236d396e91a8895eb01f49f808320dcdeb3b9ba,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,DU-K,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\DU-K_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\DU-K.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-23.0898806957,-23.0898806957,0.789001464844,0.789001464844,false,0.0106169227511,0.00775146484375,0.0108841303736,0.0107727050781,pass,faacc5ae6167c679fb5d66b3ad20d90de31409d6fe8d72ffd51c3af3b6c2f92e,faacc5ae6167c679fb5d66b3ad20d90de31409d6fe8d72ffd51c3af3b6c2f92e,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,DU-H,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\DU-H_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\DU-H.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.682255117,-22.682255117,0.554626464844,0.554626464844,false,0.0370331034064,0.0273742675781,0.0126601150259,0.0112915039062,pass,d6fe760c71725a679fcd890ac3963f73f827a9f341f8aa24d74891ef422b5308,d6fe760c71725a679fcd890ac3963f73f827a9f341f8aa24d74891ef422b5308,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,DU-I,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\DU-I_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\DU-I.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.7824115615,-22.7824115615,0.717010498047,0.717010498047,false,0.0749941915274,0.0594482421875,0.0493199154735,0.0425109863281,pass,21bc424225f52d40c944e514c8b3d0eddbaa9f9e898caacc420d7fa7d7da0f96,21bc424225f52d40c944e514c8b3d0eddbaa9f9e898caacc420d7fa7d7da0f96,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,QUT-pro,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\QUT-pro_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\QUT-pro.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.5044663329,-22.5044663329,0.28955078125,0.28955078125,false,0.041569635272,0.0391540527344,0.0437372401357,0.0310974121094,pass,a829c97141d59f5b62475d7a7500c08a0990f619fd932ad892f9cb3994d17336,a829c97141d59f5b62475d7a7500c08a0990f619fd932ad892f9cb3994d17336,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,QUT-C,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\QUT-C_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\QUT-C.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.4830121743,-22.4830121743,0.622314453125,0.622314453125,false,0.0163764487952,0.0155944824219,0.0109162619337,0.0103149414062,pass,8e8926824a3cef77e77cf4758ffc5a25df68c4e8abad08e641c559f840455cb5,8e8926824a3cef77e77cf4758ffc5a25df68c4e8abad08e641c559f840455cb5,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,McG-D,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\McG-D_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\McG-D.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-21.4987634283,-21.4987634283,0.717193603516,0.717193603516,false,0.0288185849786,0.0220642089844,0.0030358992517,0.00192260742188,pass,ee94e00a70ae25777828ebb809eef8845d1f33a6fb46b08803790b4d96c61b44,ee94e00a70ae25777828ebb809eef8845d1f33a6fb46b08803790b4d96c61b44,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,DU-J,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\DU-J_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\DU-J.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.2915567776,-22.2915567776,0.557800292969,0.557800292969,false,0.0278407111764,0.0200805664062,0.0120966956019,0.0081787109375,pass,e0de5ba8bbb3bab0641c57f56efce6a43d9d20bf300709c4dd7414402590c696,e0de5ba8bbb3bab0641c57f56efce6a43d9d20bf300709c4dd7414402590c696,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,McG-H,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\McG-H_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\McG-H.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.3521487039,-22.3521487039,0.555908203125,0.555908203125,false,0.0409900769591,0.0382995605469,0.00334136374295,0.002197265625,pass,8e793b087f0f14273fb4e4fd3e0b556cb2bf11475b629b50b853923e71ec9d46,8e793b087f0f14273fb4e4fd3e0b556cb2bf11475b629b50b853923e71ec9d46,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,DU-N,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\DU-N_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\DU-N.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.6880116529,-22.6880116529,0.380340576172,0.380340576172,false,0.0570186600089,0.0473022460938,0.0139150116593,0.00714111328125,pass,a806093fd76d44f813526c64444107ce538718474355e5780c08182efd62330e,a806093fd76d44f813526c64444107ce538718474355e5780c08182efd62330e,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,QUT-A,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\QUT-A_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\QUT-A.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.3936821655,-22.3936821655,0.27099609375,0.27099609375,false,0.020187381655,0.0157470703125,0.00676856283098,0.00399780273438,pass,d9689b5b385ac94160c2dd4389da31bfd1a5ffa7adde6fc9f974f8bb1764582c,d9689b5b385ac94160c2dd4389da31bfd1a5ffa7adde6fc9f974f8bb1764582c,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,PXL-S5,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\PXL-S5_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\PXL-S5.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.7482730269,-22.7482730269,0.497344970703,0.497344970703,false,0.018625292927,0.0155639648438,0.00837814621627,0.00741577148438,pass,ca205ef318312d2639cee051b82a60da91cab1a56c9acdff2a21e98c1e6383ee,ca205ef318312d2639cee051b82a60da91cab1a56c9acdff2a21e98c1e6383ee,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,McG-A,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\McG-A_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\McG-A.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.15560834,-22.15560834,0.529937744141,0.529937744141,false,0.0224272608757,0.0171508789062,0.00341737223789,0.00259399414062,pass,e5d70a3545d6e16f12138df15066d6a0d12992d047b5aa04190b4c73565607d6,e5d70a3545d6e16f12138df15066d6a0d12992d047b5aa04190b4c73565607d6,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,QUT-J,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\QUT-J_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\QUT-J.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.5079652732,-22.5079652732,0.41796875,0.41796875,false,0.0595128834248,0.0579223632812,0.0714023113251,0.0668029785156,pass,07be82ee537e5bc31b63b6ea44d96a5990beb9a39d28be084909313bf03fe7bc,07be82ee537e5bc31b63b6ea44d96a5990beb9a39d28be084909313bf03fe7bc,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,DU-L,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\DU-L_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\DU-L.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.3889526571,-22.3889526571,0.510345458984,0.510345458984,false,0.0538438111544,0.052001953125,0.014890210703,0.0131530761719,pass,f974a94b8f6afb5e19c7d4f41cc5d31e68f6c34ac52b26c36788dbf2960fd5d8,f974a94b8f6afb5e19c7d4f41cc5d31e68f6c34ac52b26c36788dbf2960fd5d8,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,QUT-G,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\QUT-G_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\QUT-G.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.1920344819,-22.1920344819,0.401733398438,0.401733398438,false,0.0443262010813,0.0433654785156,0.0123319271952,0.0108337402344,pass,ea256f32de45ebd2576e3925cca4aaa73207d1fb709463368c9fcf4222106a64,ea256f32de45ebd2576e3925cca4aaa73207d1fb709463368c9fcf4222106a64,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,PXL-S7,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\PXL-S7_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\PXL-S7.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.8556736181,-22.8556736181,0.703887939453,0.703887939453,false,0.0260824300349,0.0215454101562,0.0140017978847,0.0107421875,pass,2ffdacb7b10bde822806873318aa09bf1c68d8778277c26fbc680d337156e20e,2ffdacb7b10bde822806873318aa09bf1c68d8778277c26fbc680d337156e20e,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,DU-M,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\DU-M_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\DU-M.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-21.8816082078,-21.8816082078,0.443786621094,0.443786621094,false,0.0349541567266,0.0326232910156,0.0100765433162,0.00955200195312,pass,c7d485acb99c66f657bde07ed54656cd92f5768eb993e259b4af54f05d9b30e8,c7d485acb99c66f657bde07ed54656cd92f5768eb993e259b4af54f05d9b30e8,regenerated_from_canonical_source,pass,
main,Fredy V,In The Meantime,acoustic candidate pool,McG-F,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\In The Meantime\McG-F_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\McG-F.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.1175499884,-22.1175499884,0.353668212891,0.353668212891,false,0.0322046764195,0.029296875,0.00792394205928,0.00592041015625,pass,7e773a2d0b97c6800786790ce7db3ab8cb8e5c64bd147e0921e002c30736309d,7e773a2d0b97c6800786790ce7db3ab8cb8e5c64bd147e0921e002c30736309d,regenerated_from_canonical_source,pass,
main,The DoneFors,Lead Me,acoustic candidate pool,CNS-C,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\Lead Me\CNS-C_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\CNS-C.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-21.1292708086,-21.1292708086,0.614074707031,0.614074707031,false,0.0201483443379,0.0201416015625,0.0455691590905,0.0441589355469,pass,02db074a2e4aab053c990f3ddd53f6a87ba263f4c6de94deea7515a022faec12,02db074a2e4aab053c990f3ddd53f6a87ba263f4c6de94deea7515a022faec12,regenerated_from_canonical_source,pass,
main,The DoneFors,Lead Me,acoustic candidate pool,DU-D,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\Lead Me\DU-D_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\DU-D.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-23.066837409,-23.066837409,0.376373291016,0.376373291016,false,0.0254895761609,0.0182800292969,0.0173229426146,0.0153198242188,pass,387ed068bd36791978f5f32289312a862e3bb85fbfbd14f1375dc834e5b6e81c,387ed068bd36791978f5f32289312a862e3bb85fbfbd14f1375dc834e5b6e81c,regenerated_from_canonical_source,pass,
main,The DoneFors,Lead Me,acoustic candidate pool,PXL-L1,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\Lead Me\PXL-L1_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\PXL-L1.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.0159720976,-22.0159720976,0.424285888672,0.424285888672,false,0.0201166495681,0.0179443359375,0.0278238579631,0.0277099609375,pass,714422df665a7ee3e80771c9c69572fba5b6f5bcb4db3bac894a7700e20f9ed0,714422df665a7ee3e80771c9c69572fba5b6f5bcb4db3bac894a7700e20f9ed0,regenerated_from_canonical_source,pass,
main,The DoneFors,Lead Me,acoustic candidate pool,QUT-A,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\04_mix_selection_v2\candidate_pool_previews\Lead Me\QUT-A_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\QUT-A.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,-22.2415055708,-22.2415055708,0.218688964844,0.218688964844,false,0.0206128284335,0.0157165527344,0.0209487956017,0.0172119140625,pass,ed278df2e690188a8bcd2760800d8662f0c11da34b9f3dca559e89d5eb444079,ed278df2e690188a8bcd2760800d8662f0c11da34b9f3dca559e89d5eb444079,regenerated_from_canonical_source,pass,
