source_row,participant_id,source_study_id,study_version,schema_version,stimulus_configuration_version,submission_status,group,study_group,started_at,completed_at,created_at,duration_seconds,trial_count_raw,version_count_raw,rating_count_raw,comment_count_raw,consent_confirmed,response_index,trial_id,trial_index,episode,scenario_id,episode_position,song_id,excerpt_id,song_position,participant_song_label,presentation_label,presentation_order,mix_id,stimulus_id,expected_mix_id_from_trial_order,expected_stimulus_id_from_trial_order,mapping_reconstructed,rating,rating_set,audio_played,first_play_timestamp,comment,comment_trimmed,response_time_ms,audio_path,rms_mean,crest_factor_mean,stereo_width,stereo_imbalance,z_RMS,z_CF,z_SW,z_SI
1,P033,77845318-46d4-47c6-8e4b-0bc5b4bb5d14,five_mix_frontend_v1_2026-08-06,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,completed,group_02,group_02,2026-08-17 07:51:47.973,2026-08-17 08:16:26.806,2026-08-17 08:16:19.698,1479.0,6,5,30,6,True,11,P033__trial_03,3,EDR-2,EDR-2,2,pouring_room,group_02_song_b_pouring_room,1,Song B,A,1,mix_cbf8555ee2b2,pouring_room_mcg_x,mix_cbf8555ee2b2,pouring_room_mcg_x,True,29,True,True,2026-08-17T07:07:35.283Z,"It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix makes it hard to relax. Track B has soft, subdued percussion and is orthodox and soothing.","It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix makes it hard to relax. Track B has soft, subdued percussion and is orthodox and soothing.",177206,assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_x.wav,0.0612343810499,19.9389343262,0.147577553988,-0.0265915170312,0.4494273963527286,0.780552768870155,0.8086566197405122,-0.4801297779726206
1,P033,77845318-46d4-47c6-8e4b-0bc5b4bb5d14,five_mix_frontend_v1_2026-08-06,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,completed,group_02,group_02,2026-08-17 07:51:47.973,2026-08-17 08:16:26.806,2026-08-17 08:16:19.698,1479.0,6,5,30,6,True,12,P033__trial_03,3,EDR-2,EDR-2,2,pouring_room,group_02_song_b_pouring_room,1,Song B,B,2,mix_132e75f34470,pouring_room_mcg_pro1,mix_132e75f34470,pouring_room_mcg_pro1,True,83,True,True,2026-08-17T07:07:39.450Z,"It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix makes it hard to relax. Track B has soft, subdued percussion and is orthodox and soothing.","It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix makes it hard to relax. Track B has soft, subdued percussion and is orthodox and soothing.",177206,assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_pro1.wav,0.0646217316389,18.2459716797,0.0750391855836,-0.0488145165145,1.177821012274786,0.1366958746221527,-0.3534041622732912,-0.9473754159948484
1,P033,77845318-46d4-47c6-8e4b-0bc5b4bb5d14,five_mix_frontend_v1_2026-08-06,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,completed,group_02,group_02,2026-08-17 07:51:47.973,2026-08-17 08:16:26.806,2026-08-17 08:16:19.698,1479.0,6,5,30,6,True,13,P033__trial_03,3,EDR-2,EDR-2,2,pouring_room,group_02_song_b_pouring_room,1,Song B,C,3,mix_0ba76f420c1d,pouring_room_mcg_r,mix_0ba76f420c1d,pouring_room_mcg_r,True,55,True,True,2026-08-17T07:07:57.717Z,"It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix makes it hard to relax. Track B has soft, subdued percussion and is orthodox and soothing.","It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix makes it hard to relax. Track B has soft, subdued percussion and is orthodox and soothing.",177206,assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_r.wav,0.060190629214,16.5152053833,0.14739459753,-0.0638295859098,0.2249858589620197,-0.521538265731174,0.8057256670690561,-1.2630720295337683
1,P033,77845318-46d4-47c6-8e4b-0bc5b4bb5d14,five_mix_frontend_v1_2026-08-06,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,completed,group_02,group_02,2026-08-17 07:51:47.973,2026-08-17 08:16:26.806,2026-08-17 08:16:19.698,1479.0,6,5,30,6,True,14,P033__trial_03,3,EDR-2,EDR-2,2,pouring_room,group_02_song_b_pouring_room,1,Song B,D,4,mix_e08faaf8bbb3,pouring_room_mcg_v,mix_e08faaf8bbb3,pouring_room_mcg_v,True,47,True,True,2026-08-17T07:07:49.599Z,"It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix makes it hard to relax. Track B has soft, subdued percussion and is orthodox and soothing.","It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix makes it hard to relax. Track B has soft, subdued percussion and is orthodox and soothing.",177206,assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_v.wav,0.0600788630545,20.8109931946,0.0795278027654,-0.0483895651996,0.2009523983216312,1.112208706920678,-0.2814967551013548,-0.938440679331238
1,P033,77845318-46d4-47c6-8e4b-0bc5b4bb5d14,five_mix_frontend_v1_2026-08-06,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,completed,group_02,group_02,2026-08-17 07:51:47.973,2026-08-17 08:16:26.806,2026-08-17 08:16:19.698,1479.0,6,5,30,6,True,15,P033__trial_03,3,EDR-2,EDR-2,2,pouring_room,group_02_song_b_pouring_room,1,Song B,E,5,mix_be2ccd4c43ff,pouring_room_mcg_t,mix_be2ccd4c43ff,pouring_room_mcg_t,True,22,True,True,2026-08-17T07:07:45.678Z,"It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix makes it hard to relax. Track B has soft, subdued percussion and is orthodox and soothing.","It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix makes it hard to relax. Track B has soft, subdued percussion and is orthodox and soothing.",177206,assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_t.wav,0.0587656274438,20.841550827,0.217380493879,-0.0455747283995,-0.0814371595061495,1.1238301932737935,1.926895983278192,-0.8792578396079359
1,P033,77845318-46d4-47c6-8e4b-0bc5b4bb5d14,five_mix_frontend_v1_2026-08-06,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,completed,group_02,group_02,2026-08-17 07:51:47.973,2026-08-17 08:16:26.806,2026-08-17 08:16:19.698,1479.0,6,5,30,6,True,16,P033__trial_04,4,EDR-2,EDR-2,2,in_the_meantime,group_02_song_a_in_the_meantime,2,Song A,A,1,mix_302f0efe8a80,in_the_meantime_du_h,mix_302f0efe8a80,in_the_meantime_du_h,True,36,True,True,2026-08-17T07:10:31.591Z,"While it was difficult to rate my preferences using relative evaluations across the five stimuli while imagining the scenario I was instructed to follow, I still found it hard to relax with a biased mix.","While it was difficult to rate my preferences using relative evaluations across the five stimuli while imagining the scenario I was instructed to follow, I still found it hard to relax with a biased mix.",80463,assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_h.wav,0.0623472034931,18.601518631,0.0428314469755,0.0354086197913,0.6887214233465396,0.2719152524959843,-0.8693704120952901,0.8234428342152216
1,P033,77845318-46d4-47c6-8e4b-0bc5b4bb5d14,five_mix_frontend_v1_2026-08-06,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,completed,group_02,group_02,2026-08-17 07:51:47.973,2026-08-17 08:16:26.806,2026-08-17 08:16:19.698,1479.0,6,5,30,6,True,17,P033__trial_04,4,EDR-2,EDR-2,2,in_the_meantime,group_02_song_a_in_the_meantime,2,Song A,B,2,mix_cdaef40f2b94,in_the_meantime_qut_pro,mix_cdaef40f2b94,in_the_meantime_qut_pro,True,64,True,True,2026-08-17T07:10:37.082Z,"While it was difficult to rate my preferences using relative evaluations across the five stimuli while imagining the scenario I was instructed to follow, I still found it hard to relax with a biased mix.","While it was difficult to rate my preferences using relative evaluations across the five stimuli while imagining the scenario I was instructed to follow, I still found it hard to relax with a biased mix.",80463,assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/qut_pro.wav,0.0560023784637,14.1143035889,0.212649226189,-0.0385963246226,-0.6756280657690176,-1.4346341192827423,1.8511013279434223,-0.7325346788768815
1,P033,77845318-46d4-47c6-8e4b-0bc5b4bb5d14,five_mix_frontend_v1_2026-08-06,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,completed,group_02,group_02,2026-08-17 07:51:47.973,2026-08-17 08:16:26.806,2026-08-17 08:16:19.698,1479.0,6,5,30,6,True,18,P033__trial_04,4,EDR-2,EDR-2,2,in_the_meantime,group_02_song_a_in_the_meantime,2,Song A,C,3,mix_9baa86357fd4,in_the_meantime_du_i,mix_9baa86357fd4,in_the_meantime_du_i,True,74,True,True,2026-08-17T07:10:39.440Z,"While it was difficult to rate my preferences using relative evaluations across the five stimuli while imagining the scenario I was instructed to follow, I still found it hard to relax with a biased mix.","While it was difficult to rate my preferences using relative evaluations across the five stimuli while imagining the scenario I was instructed to follow, I still found it hard to relax with a biased mix.",80463,assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_i.wav,0.0503131300211,22.9316368103,0.130904406309,-0.0380811542273,-1.8990066727669184,1.9187185345499165,0.5415536857115313,-0.721703057329889
1,P033,77845318-46d4-47c6-8e4b-0bc5b4bb5d14,five_mix_frontend_v1_2026-08-06,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,completed,group_02,group_02,2026-08-17 07:51:47.973,2026-08-17 08:16:26.806,2026-08-17 08:16:19.698,1479.0,6,5,30,6,True,19,P033__trial_04,4,EDR-2,EDR-2,2,in_the_meantime,group_02_song_a_in_the_meantime,2,Song A,D,4,mix_56e65a3ce054,in_the_meantime_du_k,mix_56e65a3ce054,in_the_meantime_du_k,True,3,True,True,2026-08-17T07:10:41.321Z,"While it was difficult to rate my preferences using relative evaluations across the five stimuli while imagining the scenario I was instructed to follow, I still found it hard to relax with a biased mix.","While it was difficult to rate my preferences using relative evaluations across the five stimuli while imagining the scenario I was instructed to follow, I still found it hard to relax with a biased mix.",80463,assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_k.wav,0.0539390221238,22.5979270935,0.15773075819,0.0170408543199,-1.1193186569455127,1.7918041562064675,0.9713104079970216,0.4372547184671072
1,P033,77845318-46d4-47c6-8e4b-0bc5b4bb5d14,five_mix_frontend_v1_2026-08-06,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,completed,group_02,group_02,2026-08-17 07:51:47.973,2026-08-17 08:16:26.806,2026-08-17 08:16:19.698,1479.0,6,5,30,6,True,20,P033__trial_04,4,EDR-2,EDR-2,2,in_the_meantime,group_02_song_a_in_the_meantime,2,Song A,E,5,mix_c7bdcba64775,in_the_meantime_qut_b,mix_c7bdcba64775,in_the_meantime_qut_b,True,11,True,True,2026-08-17T07:10:45.112Z,"While it was difficult to rate my preferences using relative evaluations across the five stimuli while imagining the scenario I was instructed to follow, I still found it hard to relax with a biased mix.","While it was difficult to rate my preferences using relative evaluations across the five stimuli while imagining the scenario I was instructed to follow, I still found it hard to relax with a biased mix.",80463,assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/qut_b.wav,0.0560294315219,17.366355896,0.000543582602404,0.000562923552934,-0.6698107538710293,-0.1978340618743536,-1.5468197375217057,0.0908009789400507
1,P033,77845318-46d4-47c6-8e4b-0bc5b4bb5d14,five_mix_frontend_v1_2026-08-06,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,completed,group_02,group_02,2026-08-17 07:51:47.973,2026-08-17 08:16:26.806,2026-08-17 08:16:19.698,1479.0,6,5,30,6,True,21,P033__trial_05,5,EDR-1,EDR-1,3,in_the_meantime,group_02_song_a_in_the_meantime,1,Song A,A,1,mix_c7bdcba64775,in_the_meantime_qut_b,mix_c7bdcba64775,in_the_meantime_qut_b,True,13,True,True,2026-08-17T07:11:52.993Z,"It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix made it hard to relax. Track B had a clear beat and felt good.","It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix made it hard to relax. Track B had a clear beat and felt good.",86949,assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/qut_b.wav,0.0560294315219,17.366355896,0.000543582602404,0.000562923552934,-0.6698107538710293,-0.1978340618743536,-1.5468197375217057,0.0908009789400507
1,P033,77845318-46d4-47c6-8e4b-0bc5b4bb5d14,five_mix_frontend_v1_2026-08-06,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,completed,group_02,group_02,2026-08-17 07:51:47.973,2026-08-17 08:16:26.806,2026-08-17 08:16:19.698,1479.0,6,5,30,6,True,22,P033__trial_05,5,EDR-1,EDR-1,3,in_the_meantime,group_02_song_a_in_the_meantime,1,Song A,B,2,mix_9baa86357fd4,in_the_meantime_du_i,mix_9baa86357fd4,in_the_meantime_du_i,True,78,True,True,2026-08-17T07:11:59.575Z,"It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix made it hard to relax. Track B had a clear beat and felt good.","It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix made it hard to relax. Track B had a clear beat and felt good.",86949,assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_i.wav,0.0503131300211,22.9316368103,0.130904406309,-0.0380811542273,-1.8990066727669184,1.9187185345499165,0.5415536857115313,-0.721703057329889
1,P033,77845318-46d4-47c6-8e4b-0bc5b4bb5d14,five_mix_frontend_v1_2026-08-06,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,completed,group_02,group_02,2026-08-17 07:51:47.973,2026-08-17 08:16:26.806,2026-08-17 08:16:19.698,1479.0,6,5,30,6,True,23,P033__trial_05,5,EDR-1,EDR-1,3,in_the_meantime,group_02_song_a_in_the_meantime,1,Song A,C,3,mix_302f0efe8a80,in_the_meantime_du_h,mix_302f0efe8a80,in_the_meantime_du_h,True,39,True,True,2026-08-17T07:12:06.280Z,"It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix made it hard to relax. Track B had a clear beat and felt good.","It was difficult to evaluate my preferences through relative comparisons of the five stimuli while imagining the scenario I was instructed to follow, but as expected, a biased mix made it hard to relax. Track B had a clear beat and felt good.",86949,assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_h.wav,0.0623472034931,18.601518631,0.0428314469755,0.0354086197913,0.6887214233465396,0.2719152524959843,-0.8693704120952901,0.8234428342152216
