prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P018__trial_06,108,P018,group_02,P018__trial_06,P018__trial_06,in_the_meantime,EDR-1,A,in_the_meantime_qut_pro,mix_cdaef40f2b94,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),73.0,57.62882748788749,6.574030603778218,44.60668959686278,69.5371305161815,0.004,False,False,False,laplace,0.0
real_loto__P018__trial_06,108,P018,group_02,P018__trial_06,P018__trial_06,in_the_meantime,EDR-1,B,in_the_meantime_du_i,mix_9baa86357fd4,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),74.0,57.18680322723738,6.55158690607886,46.02561373274291,70.47046821764137,0.001,False,False,False,laplace,0.0
real_loto__P018__trial_06,108,P018,group_02,P018__trial_06,P018__trial_06,in_the_meantime,EDR-1,C,in_the_meantime_du_h,mix_302f0efe8a80,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),47.0,72.5704520651588,6.568954657802565,58.96298867551105,83.56780353559292,0.995,True,True,False,laplace,0.0
real_loto__P018__trial_06,108,P018,group_02,P018__trial_06,P018__trial_06,in_the_meantime,EDR-1,D,in_the_meantime_qut_b,mix_c7bdcba64775,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),61.0,46.08407505885229,6.755940784872127,32.72181298302655,57.18995617601917,0.0,False,False,False,laplace,0.0
real_loto__P018__trial_06,108,P018,group_02,P018__trial_06,P018__trial_06,in_the_meantime,EDR-1,E,in_the_meantime_du_k,mix_56e65a3ce054,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),60.0,22.19046926536863,6.7291647420144916,9.087275563577421,34.48727015141482,0.0,False,False,False,laplace,0.0
