prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P023__trial_02,134,P023,group_02,P023__trial_02,P023__trial_02,in_the_meantime,FM-1,A,in_the_meantime_du_k,mix_56e65a3ce054,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),7.0,19.279209820653456,6.399958286977135,7.9486273013079725,31.741530023765474,0.0,False,False,False,laplace,0.003
real_loto__P023__trial_02,134,P023,group_02,P023__trial_02,P023__trial_02,in_the_meantime,FM-1,B,in_the_meantime_qut_b,mix_c7bdcba64775,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),17.0,41.45228831006661,6.327036651582496,28.98819021361674,52.86773450453117,0.0,False,False,False,laplace,0.0
real_loto__P023__trial_02,134,P023,group_02,P023__trial_02,P023__trial_02,in_the_meantime,FM-1,C,in_the_meantime_du_i,mix_9baa86357fd4,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),75.0,53.19771359623584,6.534405552058255,39.26667351545501,63.76544329135505,0.017,False,False,False,laplace,0.0
real_loto__P023__trial_02,134,P023,group_02,P023__trial_02,P023__trial_02,in_the_meantime,FM-1,D,in_the_meantime_du_h,mix_302f0efe8a80,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),95.0,65.6623143481603,6.605871679867791,52.956380670120666,77.50961344385743,0.972,True,True,False,laplace,0.0
real_loto__P023__trial_02,134,P023,group_02,P023__trial_02,P023__trial_02,in_the_meantime,FM-1,E,in_the_meantime_qut_pro,mix_cdaef40f2b94,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),25.0,53.58894804554859,6.706997920639113,40.67848754725862,66.12038639702848,0.011,False,False,False,laplace,0.0
