prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P023__trial_05,137,P023,group_02,P023__trial_05,P023__trial_05,pouring_room,EDR-2,A,pouring_room_mcg_t,mix_be2ccd4c43ff,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),27.0,37.09836204253283,6.702753827463419,24.81485397957678,49.88008354362877,0.0,False,False,False,laplace,0.0
real_loto__P023__trial_05,137,P023,group_02,P023__trial_05,P023__trial_05,pouring_room,EDR-2,B,pouring_room_mcg_r,mix_0ba76f420c1d,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),77.0,77.35493810577303,6.6928954660468785,64.69761963465112,89.53969115212941,0.686,True,True,False,laplace,0.0
real_loto__P023__trial_05,137,P023,group_02,P023__trial_05,P023__trial_05,pouring_room,EDR-2,C,pouring_room_mcg_v,mix_e08faaf8bbb3,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),89.0,59.46615233847863,6.520919686664474,47.59851869355856,71.34399516542055,0.001,False,False,False,laplace,0.0
real_loto__P023__trial_05,137,P023,group_02,P023__trial_05,P023__trial_05,pouring_room,EDR-2,D,pouring_room_mcg_pro1,mix_132e75f34470,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),96.0,74.67731983515212,6.708771185011137,61.808937171907864,86.64154438932772,0.313,False,False,False,laplace,0.0
real_loto__P023__trial_05,137,P023,group_02,P023__trial_05,P023__trial_05,pouring_room,EDR-2,E,pouring_room_mcg_x,mix_cbf8555ee2b2,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),19.0,59.79895491885235,6.74231241753788,47.4511773763009,72.5565379998769,0.0,False,False,False,laplace,0.0
