prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P003__trial_01,13,P003,group_01,P003__trial_01,P003__trial_01,lead_me,EDR-1,A,lead_me_du_e,mix_271852ba8676,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),15.0,38.26210373246074,6.3586964309971625,27.343202230030535,51.38142859914668,0.0,False,False,False,laplace,0.0
real_loto__P003__trial_01,13,P003,group_01,P003__trial_01,P003__trial_01,lead_me,EDR-1,B,lead_me_du_d,mix_f1f7973e5bac,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),68.0,54.91048315709048,6.546901516226942,42.238882877049505,66.76542881436394,0.114,False,False,False,laplace,0.0
real_loto__P003__trial_01,13,P003,group_01,P003__trial_01,P003__trial_01,lead_me,EDR-1,C,lead_me_pxl_l1,mix_d5b28dfc8a93,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),26.0,48.65826305851617,6.5342547625907175,36.39481948403875,61.24146524015706,0.006,False,False,False,laplace,0.0
real_loto__P003__trial_01,13,P003,group_01,P003__trial_01,P003__trial_01,lead_me,EDR-1,D,lead_me_pxl_l4,mix_c7d9a071ba25,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),47.0,50.1148574990224,6.430078737218445,38.89014875223987,62.6415084377398,0.01,False,False,False,laplace,0.0
real_loto__P003__trial_01,13,P003,group_01,P003__trial_01,P003__trial_01,lead_me,EDR-1,E,lead_me_mcg_pro2,mix_d3e3580b6e30,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),86.0,61.318760534850306,6.719305578404177,48.58606662855071,73.51142353057176,0.87,True,True,False,laplace,0.0
