prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P010__trial_05,59,P010,group_01,P010__trial_05,P010__trial_05,lead_me,EDR-2,A,lead_me_pxl_l1,mix_d5b28dfc8a93,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),100.0,78.81119784618623,6.164054183070003,66.61027346320381,90.0256424522269,0.001,False,False,False,laplace,0.0
real_loto__P010__trial_05,59,P010,group_01,P010__trial_05,P010__trial_05,lead_me,EDR-2,B,lead_me_mcg_pro2,mix_d3e3580b6e30,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),62.0,93.22218174818258,6.321527675454044,80.4203237817152,104.02171690021065,0.903,True,True,False,laplace,0.137
real_loto__P010__trial_05,59,P010,group_01,P010__trial_05,P010__trial_05,lead_me,EDR-2,C,lead_me_pxl_l4,mix_c7d9a071ba25,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),100.0,80.57676228146008,6.292781674988422,68.67934370085764,91.55708008101088,0.009,False,False,False,laplace,0.0
real_loto__P010__trial_05,59,P010,group_01,P010__trial_05,P010__trial_05,lead_me,EDR-2,D,lead_me_du_e,mix_271852ba8676,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),82.0,69.13434951430798,6.282668082348573,57.16450130552612,79.83274253526629,0.0,False,False,False,laplace,0.0
real_loto__P010__trial_05,59,P010,group_01,P010__trial_05,P010__trial_05,lead_me,EDR-2,E,lead_me_du_d,mix_f1f7973e5bac,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),89.0,85.52989936123964,6.254782071305986,74.75530149631216,97.54202915920807,0.087,False,False,False,laplace,0.009
