prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P014__trial_01,79,P014,group_01,P014__trial_01,P014__trial_01,lead_me,EDR-2,A,lead_me_pxl_l4,mix_c7d9a071ba25,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),23.0,56.567691492220646,6.611396120194867,43.57402721230134,68.81301831811888,0.007,False,False,False,laplace,0.0
real_loto__P014__trial_01,79,P014,group_01,P014__trial_01,P014__trial_01,lead_me,EDR-2,B,lead_me_mcg_pro2,mix_d3e3580b6e30,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),0.0,68.65422380621705,6.3997782330792905,56.5357486646869,80.8010159303162,0.953,True,True,False,laplace,0.0
real_loto__P014__trial_01,79,P014,group_01,P014__trial_01,P014__trial_01,lead_me,EDR-2,C,lead_me_du_e,mix_271852ba8676,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),80.0,43.53119908104878,6.188032858983665,31.979870109607504,54.59925860757458,0.0,False,False,False,laplace,0.0
real_loto__P014__trial_01,79,P014,group_01,P014__trial_01,P014__trial_01,lead_me,EDR-2,D,lead_me_pxl_l1,mix_d5b28dfc8a93,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),44.0,54.267364233155064,6.201784009054933,42.64199244798469,65.96941951486407,0.0,False,False,False,laplace,0.0
real_loto__P014__trial_01,79,P014,group_01,P014__trial_01,P014__trial_01,lead_me,EDR-2,E,lead_me_du_d,mix_f1f7973e5bac,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),100.0,59.58756396443855,6.504483398636884,47.0037241855551,71.37950913390844,0.04,False,False,False,laplace,0.0
