prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P030__trial_06,180,P030,group_02,P030__trial_06,P030__trial_06,in_the_meantime,EDR-1,A,in_the_meantime_du_k,mix_56e65a3ce054,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),0.0,24.331663750181487,6.599664454022275,11.888261337909904,36.71922905301703,0.0,False,False,False,laplace,0.0
real_loto__P030__trial_06,180,P030,group_02,P030__trial_06,P030__trial_06,in_the_meantime,EDR-1,B,in_the_meantime_qut_b,mix_c7bdcba64775,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),38.0,46.96263805814496,6.675767533494175,33.942925699707494,58.98852014811415,0.0,False,False,False,laplace,0.0
real_loto__P030__trial_06,180,P030,group_02,P030__trial_06,P030__trial_06,in_the_meantime,EDR-1,C,in_the_meantime_qut_pro,mix_cdaef40f2b94,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),98.0,57.37460487426059,6.778607887748195,42.91472195208353,68.35430309511608,0.002,False,False,False,laplace,0.0
real_loto__P030__trial_06,180,P030,group_02,P030__trial_06,P030__trial_06,in_the_meantime,EDR-1,D,in_the_meantime_du_i,mix_9baa86357fd4,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),81.0,57.28566533065036,6.651467004688643,44.85528068178924,69.28907137532099,0.004,False,False,False,laplace,0.0
real_loto__P030__trial_06,180,P030,group_02,P030__trial_06,P030__trial_06,in_the_meantime,EDR-1,E,in_the_meantime_du_h,mix_302f0efe8a80,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),59.0,72.71639805409421,6.522870599353975,61.40049798303716,85.51767378206799,0.994,True,True,False,laplace,0.0
