prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P020__trial_03,117,P020,group_02,P020__trial_03,P020__trial_03,in_the_meantime,EDR-2,A,in_the_meantime_du_i,mix_9baa86357fd4,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),29.0,81.26668107033908,6.443062125824067,69.72229346434453,93.71427402759619,0.003,False,False,False,laplace,0.003
real_loto__P020__trial_03,117,P020,group_02,P020__trial_03,P020__trial_03,in_the_meantime,EDR-2,B,in_the_meantime_qut_b,mix_c7bdcba64775,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),49.0,69.38023459017498,6.489175461001599,57.21982620909217,81.63395747041119,0.0,False,False,False,laplace,0.0
real_loto__P020__trial_03,117,P020,group_02,P020__trial_03,P020__trial_03,in_the_meantime,EDR-2,C,in_the_meantime_du_k,mix_56e65a3ce054,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),70.0,45.23930829775058,6.425674440279397,34.64514326135554,58.1795941679144,0.0,False,False,False,laplace,0.0
real_loto__P020__trial_03,117,P020,group_02,P020__trial_03,P020__trial_03,in_the_meantime,EDR-2,D,in_the_meantime_du_h,mix_302f0efe8a80,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),36.0,95.83733683446948,6.692180819070129,84.4659428072381,108.5760885611415,0.993,True,True,False,laplace,0.257
real_loto__P020__trial_03,117,P020,group_02,P020__trial_03,P020__trial_03,in_the_meantime,EDR-2,E,in_the_meantime_qut_pro,mix_cdaef40f2b94,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),32.0,81.91828233627554,6.532423092583236,70.0792215668854,95.02016081666657,0.004,False,False,False,laplace,0.002
