prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P024__trial_03,141,P024,group_01,P024__trial_03,P024__trial_03,id_like_to_know,EDR-1,A,id_like_to_know_pxl_s3,mix_65f41f41d3ab,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),94.0,58.03848460053992,6.459587774806594,46.014588985539866,69.71551984603838,0.146,False,False,False,laplace,0.0
real_loto__P024__trial_03,141,P024,group_01,P024__trial_03,P024__trial_03,id_like_to_know,EDR-1,B,id_like_to_know_pxl_s2,mix_6f8b655d7999,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),60.0,63.72744169583825,6.210599209338094,52.13170662458381,74.48433495159723,0.838,True,True,False,laplace,0.0
real_loto__P024__trial_03,141,P024,group_01,P024__trial_03,P024__trial_03,id_like_to_know,EDR-1,C,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),6.0,47.205057583274346,6.48848283658331,35.74391284717233,60.233809618010504,0.0,False,False,False,laplace,0.0
real_loto__P024__trial_03,141,P024,group_01,P024__trial_03,P024__trial_03,id_like_to_know,EDR-1,D,id_like_to_know_pxl_s7,mix_b393d3919c78,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),78.0,53.13350009927628,6.325168678762617,41.73930808211564,65.03585861887949,0.009,False,False,False,laplace,0.0
real_loto__P024__trial_03,141,P024,group_01,P024__trial_03,P024__trial_03,id_like_to_know,EDR-1,E,id_like_to_know_pxl_s1,mix_9ffcd672af17,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),13.0,52.91546402330667,6.381656668779722,39.98219991463133,64.20016740720884,0.007,False,False,False,laplace,0.0
