prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P013__trial_04,76,P013,group_02,P013__trial_04,P013__trial_04,in_the_meantime,FM-1,A,in_the_meantime_du_k,mix_56e65a3ce054,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),37.0,35.01582366905465,6.671140131715701,22.231712670720583,46.963355900188006,0.0,False,False,False,laplace,0.0
real_loto__P013__trial_04,76,P013,group_02,P013__trial_04,P013__trial_04,in_the_meantime,FM-1,B,in_the_meantime_du_h,mix_302f0efe8a80,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),76.0,83.75154540188966,6.7894475241746255,72.08700620908256,97.77972875011827,0.982,True,True,False,laplace,0.008
real_loto__P013__trial_04,76,P013,group_02,P013__trial_04,P013__trial_04,in_the_meantime,FM-1,C,in_the_meantime_du_i,mix_9baa86357fd4,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),76.0,69.34808794860172,6.555453180576733,56.97497648390538,81.2555407470507,0.009,False,False,False,laplace,0.0
real_loto__P013__trial_04,76,P013,group_02,P013__trial_04,P013__trial_04,in_the_meantime,FM-1,D,in_the_meantime_qut_pro,mix_cdaef40f2b94,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),76.0,69.93535189602582,6.539065109851555,57.881811746037464,82.00293421371424,0.009,False,False,False,laplace,0.0
real_loto__P013__trial_04,76,P013,group_02,P013__trial_04,P013__trial_04,in_the_meantime,FM-1,E,in_the_meantime_qut_b,mix_c7bdcba64775,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),76.0,57.986303517036376,6.449720486801243,44.967928463174815,68.89262464968292,0.0,False,False,False,laplace,0.0
