prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P028__trial_05,167,P028,group_01,P028__trial_05,P028__trial_05,id_like_to_know,EDR-1,A,id_like_to_know_pxl_s3,mix_65f41f41d3ab,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),92.0,49.168018747708146,6.202741476523628,37.38180316366744,60.40741343368326,0.138,False,False,False,laplace,0.0
real_loto__P028__trial_05,167,P028,group_01,P028__trial_05,P028__trial_05,id_like_to_know,EDR-1,B,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),11.0,38.624624262773395,6.330003523307059,26.594611334559183,49.68720678921697,0.0,False,False,False,laplace,0.0
real_loto__P028__trial_05,167,P028,group_01,P028__trial_05,P028__trial_05,id_like_to_know,EDR-1,C,id_like_to_know_pxl_s1,mix_9ffcd672af17,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),76.0,42.82674289701478,6.254144739371078,31.46250436793843,54.211333465890036,0.006,False,False,False,laplace,0.0
real_loto__P028__trial_05,167,P028,group_01,P028__trial_05,P028__trial_05,id_like_to_know,EDR-1,D,id_like_to_know_pxl_s2,mix_6f8b655d7999,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),83.0,54.54023675560592,6.274420968204094,43.516464046517314,66.25175552512324,0.826,True,True,False,laplace,0.0
real_loto__P028__trial_05,167,P028,group_01,P028__trial_05,P028__trial_05,id_like_to_know,EDR-1,E,id_like_to_know_pxl_s7,mix_b393d3919c78,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),21.0,45.48571157130014,6.099450798543647,34.07612267640509,57.02216841368892,0.03,False,False,False,laplace,0.0
