prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P012__trial_01,67,P012,group_01,P012__trial_01,P012__trial_01,lead_me,EDR-1,A,lead_me_du_d,mix_f1f7973e5bac,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),72.0,15.368722156830065,6.306470636071272,2.9093784764641555,26.72186150892553,0.045,False,False,False,laplace,0.006
real_loto__P012__trial_01,67,P012,group_01,P012__trial_01,P012__trial_01,lead_me,EDR-1,B,lead_me_du_e,mix_271852ba8676,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),63.0,-1.8210695388279687,6.343163660087684,-13.70253188305161,9.460275479729061,0.0,False,False,False,laplace,0.62
real_loto__P012__trial_01,67,P012,group_01,P012__trial_01,P012__trial_01,lead_me,EDR-1,C,lead_me_pxl_l4,mix_c7d9a071ba25,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),0.0,11.962914350820018,6.402849761774362,0.10424359645548176,23.842341740163075,0.011,False,False,False,laplace,0.027
real_loto__P012__trial_01,67,P012,group_01,P012__trial_01,P012__trial_01,lead_me,EDR-1,D,lead_me_pxl_l1,mix_d5b28dfc8a93,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),100.0,8.279221140259684,6.273364866672772,-3.2969992343932013,20.24684315341822,0.0,False,False,False,laplace,0.092
real_loto__P012__trial_01,67,P012,group_01,P012__trial_01,P012__trial_01,lead_me,EDR-1,E,lead_me_mcg_pro2,mix_d3e3580b6e30,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),12.0,23.97303998832209,6.301763526138124,13.107109587120854,35.713208565535616,0.944,True,True,False,laplace,0.0
