prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P004__trial_04,22,P004,group_01,P004__trial_04,P004__trial_04,lead_me,EDR-1,A,lead_me_pxl_l1,mix_d5b28dfc8a93,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),19.0,34.92266759383827,6.239730857073761,22.18781491820913,45.31895641952974,0.004,False,False,False,laplace,0.0
real_loto__P004__trial_04,22,P004,group_01,P004__trial_04,P004__trial_04,lead_me,EDR-1,B,lead_me_du_e,mix_271852ba8676,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),0.0,24.374953630756426,6.429816237586734,12.344911869824163,35.645013313812356,0.0,False,False,False,laplace,0.0
real_loto__P004__trial_04,22,P004,group_01,P004__trial_04,P004__trial_04,lead_me,EDR-1,C,lead_me_du_d,mix_f1f7973e5bac,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),0.0,42.14145338309752,6.316878809350976,30.572253180261164,54.026738443263454,0.162,False,False,False,laplace,0.0
real_loto__P004__trial_04,22,P004,group_01,P004__trial_04,P004__trial_04,lead_me,EDR-1,D,lead_me_mcg_pro2,mix_d3e3580b6e30,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),82.0,47.358596880189175,6.245845995930625,35.81587029058394,58.482630022681064,0.826,True,True,False,laplace,0.0
real_loto__P004__trial_04,22,P004,group_01,P004__trial_04,P004__trial_04,lead_me,EDR-1,E,lead_me_pxl_l4,mix_c7d9a071ba25,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),44.0,35.88479942277313,6.479564509053276,24.03225056472663,47.69205118839179,0.008,False,False,False,laplace,0.0
