prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P006__trial_04,34,P006,group_01,P006__trial_04,P006__trial_04,lead_me,EDR-2,A,lead_me_du_d,mix_f1f7973e5bac,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),93.0,60.53854166630036,6.289588237300494,49.88140940417436,73.26717352201199,0.085,False,False,False,laplace,0.0
real_loto__P006__trial_04,34,P006,group_01,P006__trial_04,P006__trial_04,lead_me,EDR-2,B,lead_me_pxl_l1,mix_d5b28dfc8a93,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),48.0,54.672413516733656,6.475473938954675,42.44486904517761,66.87794511584077,0.007,False,False,False,laplace,0.0
real_loto__P006__trial_04,34,P006,group_01,P006__trial_04,P006__trial_04,lead_me,EDR-2,C,lead_me_du_e,mix_271852ba8676,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),38.0,44.27790932079323,6.638639728150878,32.94587504230917,57.053594934086306,0.0,False,False,False,laplace,0.0
real_loto__P006__trial_04,34,P006,group_01,P006__trial_04,P006__trial_04,lead_me,EDR-2,D,lead_me_pxl_l4,mix_c7d9a071ba25,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),80.0,55.5381920180205,6.353792706552649,44.51721183816431,67.35437817501548,0.008,False,False,False,laplace,0.0
real_loto__P006__trial_04,34,P006,group_01,P006__trial_04,P006__trial_04,lead_me,EDR-2,E,lead_me_mcg_pro2,mix_d3e3580b6e30,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),62.0,68.05129081585378,6.603790287656472,55.66642519400324,80.22969454765014,0.9,True,True,False,laplace,0.0
