prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P027__trial_05,161,P027,group_02,P027__trial_05,P027__trial_05,in_the_meantime,EDR-2,A,in_the_meantime_du_i,mix_9baa86357fd4,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),8.0,56.37756713771627,6.706690158704047,44.331531507061435,68.55674358342488,0.008,False,False,False,laplace,0.0
real_loto__P027__trial_05,161,P027,group_02,P027__trial_05,P027__trial_05,in_the_meantime,EDR-2,B,in_the_meantime_qut_pro,mix_cdaef40f2b94,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),23.0,56.611858641419694,6.612983266276212,45.2264447121368,69.98160656822242,0.018,False,False,False,laplace,0.0
real_loto__P027__trial_05,161,P027,group_02,P027__trial_05,P027__trial_05,in_the_meantime,EDR-2,C,in_the_meantime_qut_b,mix_c7bdcba64775,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),86.0,43.28968729144775,6.645887531527712,30.479032542455656,55.03649283686872,0.0,False,False,False,laplace,0.0
real_loto__P027__trial_05,161,P027,group_02,P027__trial_05,P027__trial_05,in_the_meantime,EDR-2,D,in_the_meantime_du_h,mix_302f0efe8a80,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),94.0,68.93569362357862,6.6701961141094745,56.51187124270999,81.45388021384156,0.974,True,True,False,laplace,0.0
real_loto__P027__trial_05,161,P027,group_02,P027__trial_05,P027__trial_05,in_the_meantime,EDR-2,E,in_the_meantime_du_k,mix_56e65a3ce054,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),0.0,21.563421803204744,6.6204664480371225,9.87841055460755,34.39204614995992,0.0,False,False,False,laplace,0.0
