prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P010__trial_01,55,P010,group_01,P010__trial_01,P010__trial_01,lead_me,FM-1,A,lead_me_pxl_l4,mix_c7d9a071ba25,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),87.0,70.78567142808647,6.52278464831883,57.764568586368846,82.82114349828325,0.002,False,False,False,laplace,0.0
real_loto__P010__trial_01,55,P010,group_01,P010__trial_01,P010__trial_01,lead_me,FM-1,B,lead_me_du_e,mix_271852ba8676,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),93.0,58.29615584225979,6.399765424022841,46.65226608104353,70.45946772886116,0.0,False,False,False,laplace,0.0
real_loto__P010__trial_01,55,P010,group_01,P010__trial_01,P010__trial_01,lead_me,FM-1,C,lead_me_du_d,mix_f1f7973e5bac,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),77.0,76.14564287628303,6.432385551272976,64.5518809584104,88.1809216555778,0.087,False,False,False,laplace,0.0
real_loto__P010__trial_01,55,P010,group_01,P010__trial_01,P010__trial_01,lead_me,FM-1,D,lead_me_pxl_l1,mix_d5b28dfc8a93,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),100.0,69.0859268083307,6.492728665273631,56.279133759145495,81.01009357817357,0.001,False,False,False,laplace,0.0
real_loto__P010__trial_01,55,P010,group_01,P010__trial_01,P010__trial_01,lead_me,FM-1,E,lead_me_mcg_pro2,mix_d3e3580b6e30,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),68.0,83.48627578225367,6.4503095770579835,70.77628752052148,95.3041529668871,0.91,True,True,False,laplace,0.006
