prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P016__trial_06,96,P016,group_01,P016__trial_06,P016__trial_06,id_like_to_know,EDR-1,A,id_like_to_know_pxl_s3,mix_65f41f41d3ab,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),61.0,53.90909061279361,6.396159068679261,42.36837464985995,66.12760272358916,0.144,False,False,False,laplace,0.0
real_loto__P016__trial_06,96,P016,group_01,P016__trial_06,P016__trial_06,id_like_to_know,EDR-1,B,id_like_to_know_pxl_s1,mix_9ffcd672af17,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),73.0,46.86182303763526,6.43319284177324,34.76939762456478,58.71729926947251,0.005,False,False,False,laplace,0.0
real_loto__P016__trial_06,96,P016,group_01,P016__trial_06,P016__trial_06,id_like_to_know,EDR-1,C,id_like_to_know_pxl_s2,mix_6f8b655d7999,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),45.0,59.29028443314818,6.412942079806432,47.970894332440366,71.91008909430221,0.834,True,True,False,laplace,0.0
real_loto__P016__trial_06,96,P016,group_01,P016__trial_06,P016__trial_06,id_like_to_know,EDR-1,D,id_like_to_know_pxl_s7,mix_b393d3919c78,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),55.0,48.753083906584635,6.361652886772749,36.691860354592436,60.59111544356203,0.017,False,False,False,laplace,0.0
real_loto__P016__trial_06,96,P016,group_01,P016__trial_06,P016__trial_06,id_like_to_know,EDR-1,E,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),55.0,41.696734754261286,6.323401994267754,29.540266921677336,52.38597238732412,0.0,False,False,False,laplace,0.0
