prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P027__trial_01,157,P027,group_02,P027__trial_01,P027__trial_01,pouring_room,FM-1,A,pouring_room_mcg_pro1,mix_132e75f34470,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),85.0,63.04210256962743,6.696734338560127,51.1819861398146,75.82087290232957,0.241,False,False,False,laplace,0.0
real_loto__P027__trial_01,157,P027,group_02,P027__trial_01,P027__trial_01,pouring_room,FM-1,B,pouring_room_mcg_t,mix_be2ccd4c43ff,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),20.0,26.066804458966445,6.574536848735171,14.456787534102677,38.518371301647974,0.0,False,False,False,laplace,0.0
real_loto__P027__trial_01,157,P027,group_02,P027__trial_01,P027__trial_01,pouring_room,FM-1,C,pouring_room_mcg_r,mix_0ba76f420c1d,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),10.0,67.34353860968207,6.474439381773789,55.48074769519477,80.07202010643411,0.758,True,True,False,laplace,0.0
real_loto__P027__trial_01,157,P027,group_02,P027__trial_01,P027__trial_01,pouring_room,FM-1,D,pouring_room_mcg_v,mix_e08faaf8bbb3,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),0.0,50.134783077059495,6.415890567917605,37.61165880681747,61.12957839779769,0.0,False,False,False,laplace,0.0
real_loto__P027__trial_01,157,P027,group_02,P027__trial_01,P027__trial_01,pouring_room,FM-1,E,pouring_room_mcg_x,mix_cbf8555ee2b2,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),35.0,47.91969344635318,6.435004962350155,35.84591513336945,59.89153738986922,0.001,False,False,False,laplace,0.0
