prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P020__trial_05,119,P020,group_02,P020__trial_05,P020__trial_05,in_the_meantime,EDR-1,A,in_the_meantime_du_k,mix_56e65a3ce054,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),75.0,34.164091177200426,6.237288320551848,22.910511052615576,46.64278524115507,0.0,False,False,False,laplace,0.0
real_loto__P020__trial_05,119,P020,group_02,P020__trial_05,P020__trial_05,in_the_meantime,EDR-1,B,in_the_meantime_du_i,mix_9baa86357fd4,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),90.0,68.37327341926535,6.244177571385725,55.93449196765093,78.71027088681916,0.003,False,False,False,laplace,0.0
real_loto__P020__trial_05,119,P020,group_02,P020__trial_05,P020__trial_05,in_the_meantime,EDR-1,C,in_the_meantime_du_h,mix_302f0efe8a80,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),88.0,83.42936858016951,6.4256185984958805,71.02702837810773,94.29393785821203,0.989,True,True,False,laplace,0.005
real_loto__P020__trial_05,119,P020,group_02,P020__trial_05,P020__trial_05,in_the_meantime,EDR-1,D,in_the_meantime_qut_pro,mix_cdaef40f2b94,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),94.0,69.16856321715204,6.592691035287082,57.55629575038333,81.78656838270568,0.008,False,False,False,laplace,0.0
real_loto__P020__trial_05,119,P020,group_02,P020__trial_05,P020__trial_05,in_the_meantime,EDR-1,E,in_the_meantime_qut_b,mix_c7bdcba64775,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),90.0,57.59321287353922,6.395846701737825,45.175145727233456,68.93714545198631,0.0,False,False,False,laplace,0.0
