prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P019__trial_01,109,P019,group_02,P019__trial_01,P019__trial_01,in_the_meantime,EDR-2,A,in_the_meantime_du_k,mix_56e65a3ce054,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),0.0,30.331711020241432,6.605082139614296,18.592160049797606,42.571988539045506,0.0,False,False,False,laplace,0.0
real_loto__P019__trial_01,109,P019,group_02,P019__trial_01,P019__trial_01,in_the_meantime,EDR-2,B,in_the_meantime_qut_pro,mix_cdaef40f2b94,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),80.0,63.95502527031667,6.726497561483001,52.1429946736272,77.4488947364334,0.001,False,False,False,laplace,0.0
real_loto__P019__trial_01,109,P019,group_02,P019__trial_01,P019__trial_01,in_the_meantime,EDR-2,C,in_the_meantime_du_i,mix_9baa86357fd4,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),21.0,64.60515999615826,6.7512335409656785,52.93063026845708,77.94062375061216,0.014,False,False,False,laplace,0.0
real_loto__P019__trial_01,109,P019,group_02,P019__trial_01,P019__trial_01,in_the_meantime,EDR-2,D,in_the_meantime_du_h,mix_302f0efe8a80,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),100.0,77.7613526121322,6.447961167217517,67.64138677569346,91.90060489902491,0.985,True,True,False,laplace,0.0
real_loto__P019__trial_01,109,P019,group_02,P019__trial_01,P019__trial_01,in_the_meantime,EDR-2,E,in_the_meantime_qut_b,mix_c7bdcba64775,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),61.0,52.36774255466718,6.745437891309226,39.760752356331686,64.65135424970339,0.0,False,False,False,laplace,0.0
