prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P022__trial_01,127,P022,group_01,P022__trial_01,P022__trial_01,id_like_to_know,EDR-2,A,id_like_to_know_pxl_s7,mix_b393d3919c78,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),26.0,58.25551134177469,6.354148601555307,46.144377161059936,70.35792381803553,0.022,False,False,False,laplace,0.0
real_loto__P022__trial_01,127,P022,group_01,P022__trial_01,P022__trial_01,id_like_to_know,EDR-2,B,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),73.0,49.9930808782879,6.331140523381798,38.43493232611311,62.13473881339083,0.0,False,False,False,laplace,0.0
real_loto__P022__trial_01,127,P022,group_01,P022__trial_01,P022__trial_01,id_like_to_know,EDR-2,C,id_like_to_know_pxl_s2,mix_6f8b655d7999,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),40.0,68.23784443235814,6.317155492350394,57.391243285544114,79.78892078560008,0.855,True,True,False,laplace,0.0
real_loto__P022__trial_01,127,P022,group_01,P022__trial_01,P022__trial_01,id_like_to_know,EDR-2,D,id_like_to_know_pxl_s1,mix_9ffcd672af17,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),0.0,57.399967613313926,6.485153706868937,44.80223576411859,68.91444813258755,0.012,False,False,False,laplace,0.0
real_loto__P022__trial_01,127,P022,group_01,P022__trial_01,P022__trial_01,id_like_to_know,EDR-2,E,id_like_to_know_pxl_s3,mix_65f41f41d3ab,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),100.0,61.830545962647065,6.3285558950811005,50.74245215912137,72.86213188446524,0.111,False,False,False,laplace,0.0
