prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P026__trial_04,154,P026,group_02,P026__trial_04,P026__trial_04,in_the_meantime,EDR-1,A,in_the_meantime_qut_b,mix_c7bdcba64775,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),14.0,50.54015002548278,6.631341110087103,38.270708092576,62.368782973806326,0.0,False,False,False,laplace,0.0
real_loto__P026__trial_04,154,P026,group_02,P026__trial_04,P026__trial_04,in_the_meantime,EDR-1,B,in_the_meantime_du_k,mix_56e65a3ce054,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),99.0,25.050780655464585,6.557844301766302,11.692822541400009,36.28564485286407,0.0,False,False,False,laplace,0.0
real_loto__P026__trial_04,154,P026,group_02,P026__trial_04,P026__trial_04,in_the_meantime,EDR-1,C,in_the_meantime_du_h,mix_302f0efe8a80,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),67.0,75.52572209208593,6.587046596670572,62.70402825940089,86.74523011863226,0.993,True,True,False,laplace,0.0
real_loto__P026__trial_04,154,P026,group_02,P026__trial_04,P026__trial_04,in_the_meantime,EDR-1,D,in_the_meantime_qut_pro,mix_cdaef40f2b94,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),89.0,60.75258177298243,6.703215936503029,48.296737098109915,73.31831918010127,0.003,False,False,False,laplace,0.0
real_loto__P026__trial_04,154,P026,group_02,P026__trial_04,P026__trial_04,in_the_meantime,EDR-1,E,in_the_meantime_du_i,mix_9baa86357fd4,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),78.0,60.303611639961495,6.492146481746145,47.35863141983461,71.4267751392622,0.004,False,False,False,laplace,0.0
