prediction_example_id,fold_id,participant_id,group,trial_id,target_trial_id,song_id,episode,presentation_label,stimulus_id,mix_id,baseline_model,model_label,formula,observed_rating,posterior_mean_expected_rating,posterior_expected_sd,posterior_expected_hdi_lower,posterior_expected_hdi_upper,posterior_probability_highest,is_predicted_winner,is_final_predicted_winner,is_exact_predicted_tie,fit_method,posterior_expected_draws_outside_0_100_prop
real_loto__P030__trial_02,176,P030,group_02,P030__trial_02,P030__trial_02,pouring_room,FM-1,A,pouring_room_mcg_x,mix_cbf8555ee2b2,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),69.0,50.4594366499089,6.675581074760754,38.796979276956506,63.42924097650531,0.0,False,False,False,laplace,0.0
real_loto__P030__trial_02,176,P030,group_02,P030__trial_02,P030__trial_02,pouring_room,FM-1,B,pouring_room_mcg_t,mix_be2ccd4c43ff,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),9.0,29.173001657709957,6.656867871620294,17.38428133842439,41.9149742696507,0.0,False,False,False,laplace,0.0
real_loto__P030__trial_02,176,P030,group_02,P030__trial_02,P030__trial_02,pouring_room,FM-1,C,pouring_room_mcg_r,mix_0ba76f420c1d,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),100.0,68.16201590219181,6.420121634976502,56.24922604894908,80.28141246195534,0.601,True,True,False,laplace,0.0
real_loto__P030__trial_02,176,P030,group_02,P030__trial_02,P030__trial_02,pouring_room,FM-1,D,pouring_room_mcg_pro1,mix_132e75f34470,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),93.0,66.55845657297345,6.541276324960321,54.8485754831424,79.69980960603328,0.397,False,False,False,laplace,0.0
real_loto__P030__trial_02,176,P030,group_02,P030__trial_02,P030__trial_02,pouring_room,FM-1,E,pouring_room_mcg_v,mix_e08faaf8bbb3,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),0.0,53.15938857563352,6.486822747325692,40.34314880904385,64.62037089221484,0.002,False,False,False,laplace,0.0
