run_tag,config_hash,scenario,participant_count,replication,seed,divergences,max_rhat,min_ess,operational_success,strict_convergence,episode_specific_interaction_slope_bias_mean,episode_specific_interaction_slope_mae,episode_specific_interaction_slope_rmse,episode_specific_interaction_slope_coverage,episode_specific_interaction_slope_sign_recovery,episode_specific_interaction_slope_hdi_width_mean,main_effect_bias_mean,main_effect_mae,main_effect_rmse,main_effect_coverage,main_effect_sign_recovery,main_effect_hdi_width_mean,coefficient_rmse,coefficient_coverage,coefficient_sign_recovery,coefficient_hdi_width_mean,cell_mean_rmse,cell_mean_mae,cell_mean_coverage,average_cell_hdi_width,winner_accuracy,mean_probability_true_winner,true_winner_probability_gt_0_50_rate,true_winner_tie_count,rows,clipped_ratings,failed,error_type,error_summary,warning_count,warning_summary,elapsed_seconds
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,1,345501,0,1.01,54.0,True,False,-0.4143252370035107,0.5945516431768085,0.8835326067123277,0.9,1.0,3.4241995956543434,0.291077975429151,0.5700749032303454,0.8864101027309153,0.75,0.75,2.423108598762237,0.8843557038130129,0.8571428571428571,0.9285714285714286,3.138173596542313,3.229415373608967,2.9105447299057854,0.75,7.212893820909644,0.9,0.8355,0.9,0,1200,4,False,,,0,,7.093425750732422
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,2,345502,0,1.03,62.0,True,False,0.00099796486728,0.887365835802912,1.136266344349869,0.8,0.8,3.442298869021183,0.2652723271190497,0.3582039261042258,0.4577167546852486,1.0,1.0,2.4419664524634,0.9909962722684874,0.8571428571428571,0.8571428571428571,3.1564896071475306,1.3522020805605066,0.9698439725580088,1.0,8.4173245577599,0.9,0.7968124999999999,0.9,0,1200,16,False,,,0,,7.464507341384888
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,3,345503,0,1.04,57.0,True,False,0.0911198613939812,1.0186330227390834,1.1560563867934135,0.8,1.0,3.367474860328522,0.4867054150296838,1.5341405417491203,2.1517718977738345,0.5,0.75,2.495613629593624,1.5091424455785494,0.7142857142857143,0.9285714285714286,3.1183716515471223,2.607347317031604,2.2629346111199045,0.8833333333333333,7.401757254323484,0.8,0.801375,0.8,0,1200,14,False,,,0,,7.046515941619873
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,4,345504,0,1.05,41.0,False,False,0.1601455300257951,0.3548074586246594,0.4004279130995242,1.0,1.0,3.5576865989687305,0.49140903578284,0.7632150920341798,1.1459457949059375,0.75,0.75,2.498248392466299,0.6998056972853662,0.9285714285714286,0.9285714285714286,3.2549899685394648,1.235362014889728,1.0005124541964938,1.0,7.900450625287898,0.9,0.8549374999999999,0.9,0,1200,20,False,,,0,,9.433334589004517
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,5,345505,0,1.04,56.0,True,False,0.1162175304818387,0.5586699012184075,0.7361353655626579,0.9,1.0,3.2715266613520355,0.4224215566845062,0.5730455511195478,0.8768043283418068,0.75,0.75,2.343566242423765,0.7789230699734633,0.8571428571428571,0.9285714285714286,3.0063951130868154,3.596018957498809,3.278535211263377,0.6666666666666666,7.20863146712493,0.95,0.9011875,0.95,0,1200,23,False,,,0,,7.687664031982422
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,6,345506,0,1.02,53.0,True,False,0.0793870408207008,0.5938952361335328,0.6856741639320967,1.0,0.9,3.5058030619822445,0.1992395546472347,0.5087160524024072,0.5847569975359586,1.0,1.0,2.5595152324221773,0.6584209235256335,1.0,0.9285714285714286,3.2354351106793686,1.652010844130387,1.3410998727994248,1.0,8.19205267678439,0.75,0.768875,0.75,0,1200,13,False,,,0,,6.845287561416626
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,7,345507,0,1.06,54.0,False,False,-0.2860093485758653,0.8868335716508374,0.9881979350989776,1.0,0.9,3.342025770978787,0.1969129834100369,0.6435346884883575,0.6999911252327092,0.75,1.0,2.3384367511182766,0.9151620422852934,0.9285714285714286,0.9285714285714286,3.055286051018641,2.036447221530414,1.6618582518891634,0.9833333333333332,8.160643418711874,0.85,0.7951250000000001,0.8,0,1200,30,False,,,0,,7.046250820159912
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,8,345508,0,1.03,67.0,True,False,-0.052671303760727,0.5161963740675782,0.6138824362233538,1.0,0.9,3.2420670797925104,0.3199800733070744,0.4119409937063429,0.5492677772742628,1.0,1.0,2.232808998231401,0.5961361792914217,1.0,0.9285714285714286,2.9537076279179075,1.4663171998794564,1.2213172351729362,0.9833333333333332,6.420459135553034,0.9,0.8576874999999999,0.9,0,1200,19,False,,,0,,6.65456748008728
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,9,345509,0,1.04,51.0,True,False,-0.093280270031999,0.5197235757196805,0.576118648389824,1.0,1.0,3.283984595856808,-0.1135591551413954,0.887918219427468,0.9735458902590622,1.0,0.75,2.3651233755865246,0.7126556658015354,1.0,0.9285714285714286,3.021452818636726,2.2372231199246437,1.8720782156350504,0.9333333333333332,8.355777947926407,0.8,0.781375,0.8,0,1200,12,False,,,0,,6.2020347118377686
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,10,345510,0,1.15,13.0,False,False,-0.3348013540424224,0.6725591995037765,0.8348959389335926,1.0,1.0,3.352678951059063,0.1902956508865875,0.6026451713977472,0.8060192427136231,1.0,0.75,2.315354751883824,0.8267483797114288,1.0,0.9285714285714286,3.056300608437566,2.7847575159670046,2.504227514437529,0.95,9.1814868336594,0.9,0.88575,0.9,0,1200,18,False,,,0,,6.284804105758667
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,11,345511,0,1.07,40.0,False,False,0.2137395316772514,0.8047507133104702,0.9187562243040296,1.0,0.9,3.338036501951568,0.614080515142542,0.8121346678785882,1.2477096497811735,0.75,0.75,2.409137191177361,1.0235877894376582,0.9285714285714286,0.8571428571428571,3.072636698873223,1.4262389123231167,1.012125337610373,1.0,7.766102137603704,0.85,0.832625,0.85,0,1200,20,False,,,0,,5.801738977432251
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,12,345512,0,1.04,60.0,True,False,0.1827505333089475,0.8266808192013089,1.0380256335394713,0.9,1.0,3.410469559917684,0.4457891232300294,1.0340204609937125,1.4772454388672962,0.75,0.75,2.31475520478431,1.180314380199104,0.8571428571428571,0.9285714285714286,3.0974083155938628,2.6465172412004407,2.38212865130643,0.8666666666666667,7.539705613823178,0.95,0.8971874999999999,0.95,0,1200,8,False,,,0,,5.750114917755127
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,13,345513,0,1.04,45.0,False,False,0.1974524059590668,0.6164692859963188,0.772969750405507,0.9,1.0,3.316849050318951,0.6462849120386127,0.7204125162811328,1.011482867266777,0.75,0.75,2.3515201351233674,0.8479897537081615,0.8571428571428571,0.9285714285714286,3.041040788834498,1.2312118764937898,0.9583308953788732,1.0,7.305972988491319,0.95,0.8867499999999999,0.95,0,1200,5,False,,,0,,6.008532285690308
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,14,345514,0,1.05,42.0,False,False,0.3563365174855836,0.65286950806099,0.7552227099647498,1.0,1.0,3.4660316516866336,0.431081856549693,1.0580164176438345,1.2307011144708766,0.5,0.75,2.4437686816342583,0.9165975261454896,0.8571428571428571,0.9285714285714286,3.1739565173859545,3.6861739066572543,3.423292087965588,0.55,7.843195015835547,0.9,0.900375,0.9,0,1200,7,False,,,0,,6.140435695648193
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,15,345515,0,1.04,66.0,True,False,-0.1478004217182326,0.6551265375680497,0.8380115582491896,0.9,0.9,3.367481676410396,0.523317216976444,0.8059167214812142,1.2176917728029746,0.75,0.75,2.3675570857978734,0.961907581386388,0.8571428571428571,0.8571428571428571,3.0817889362353896,1.4034155247157143,1.1293434371957924,1.0,7.605435521604816,1.0,0.9051875,1.0,0,1200,18,False,,,0,,9.844536542892456
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,16,345516,0,1.01,89.0,True,False,0.302318419219509,0.716107644937658,0.8413521695858799,1.0,1.0,3.3545469106332626,0.9838681628759602,0.9838681628759602,1.2091660120287273,0.75,0.75,2.385115766376121,0.9609171404463586,0.9285714285714286,0.9285714285714286,3.0775665837026507,2.036932433397747,1.6949745284912416,0.9333333333333332,7.08845148555035,0.85,0.8491875,0.85,0,1200,5,False,,,0,,7.013723373413086
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,17,345517,0,1.05,70.0,True,False,-0.2172483621445152,0.494908459556608,0.6446184174478302,1.0,1.0,3.4215642681429834,0.4107289977809872,0.5799423085707336,0.9730223114285576,0.75,0.75,2.43906529656527,0.7532035730929845,0.9285714285714286,0.9285714285714286,3.140850276263637,2.0810056333277207,1.900538406379813,0.9666666666666668,7.1814337708136105,0.8,0.8375625,0.8,0,1200,16,False,,,0,,7.546998023986816
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,18,345518,0,1.03,43.0,False,False,-0.1046796596631377,0.698354785757258,0.8669660696464843,1.0,0.9,3.2891446461450355,0.2342009453196555,0.4724615290961494,0.5521633270537453,1.0,1.0,2.394098670448623,0.7899294280483439,1.0,0.9285714285714286,3.0334172245174886,2.866220377442234,2.686763240658236,0.85,7.551655308201646,0.9,0.86825,0.9,0,1200,19,False,,,0,,7.294761896133423
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,19,345519,0,1.05,51.0,True,False,0.6283406854735649,0.7626692962145489,0.8726981659916545,1.0,0.9,3.3210724621151497,1.2863537010362558,1.2863537010362558,1.717407022036241,0.5,0.75,2.2889872944824106,1.177587376394439,0.8571428571428571,0.8571428571428571,3.026190985648653,1.8139429278738648,1.3601147816821109,0.9833333333333332,7.522568696123601,0.9,0.883375,0.9,0,1200,13,False,,,0,,7.424484968185425
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,40,20,345520,0,1.02,66.0,True,False,0.2782633279548787,0.8451074065458466,0.928806053257597,1.0,0.7,3.4581882775311,0.4142867641617349,0.6308461590720925,0.7580895438305105,0.75,1.0,2.4849082068442114,0.8834027503894952,0.9285714285714286,0.7857142857142857,3.1801082573348465,2.2319618948143702,1.906561025282745,0.9166666666666666,7.55967072401335,0.85,0.8423124999999999,0.85,0,1200,11,False,,,0,,7.42138671875
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,1,355501,0,1.03,49.0,False,False,0.0126273137569191,0.5643361430721325,0.7331130995976239,1.0,1.0,2.9589711660705538,0.6751813120253521,0.6751813120253521,0.914686499865236,0.75,0.75,2.130535191247956,0.7892651980598892,0.9285714285714286,0.9285714285714286,2.722275173264097,1.0350020877198698,0.842812951049107,1.0,6.419071529000294,0.75,0.8289375,0.75,0,1500,12,False,,,0,,7.264840126037598
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,2,355502,0,1.04,48.0,False,False,-0.0932683969296056,0.2733299097296623,0.3240956189537908,1.0,1.0,3.0488345228065663,0.3558827367961702,0.4376643733189433,0.7579540673897849,1.0,0.75,2.245097450214961,0.4890484328440634,1.0,0.9285714285714286,2.8191953592089654,1.5633184580981214,1.441567164577377,1.0,7.14377799367135,0.85,0.87375,0.85,0,1500,17,False,,,0,,7.634331941604614
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,3,355503,0,1.09,32.0,False,False,0.2294142980149919,0.5248005561028569,0.6392801643433835,1.0,1.0,3.055125167680281,0.6232375088768214,0.691762378025514,0.9870703659972352,0.75,0.75,2.117265513176598,0.7551737224425678,0.9285714285714286,0.9285714285714286,2.7871652663935143,1.3342962663508662,1.1366916545791552,1.0,6.777937062685027,0.8,0.8338749999999999,0.8,0,1500,12,False,,,0,,6.703681230545044
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,4,355504,0,1.02,59.0,True,False,0.3975913947414465,0.6146006498969102,0.8456499417225808,0.9,0.9,3.076001266447544,1.1687755787617249,1.1687755787617249,1.445574819550687,0.5,0.75,2.335989840325233,1.0525474022250578,0.7857142857142857,0.8571428571428571,2.864569430412598,1.3343563344367768,0.976543204610946,0.9666666666666668,7.275816832062831,0.95,0.92175,0.95,0,1500,31,False,,,0,,6.41553807258606
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,5,355505,0,1.06,42.0,False,False,0.1141064331791983,0.6045815515363666,0.7374482424948039,1.0,0.9,3.0303812439387765,0.3556484450123336,0.4028759693162803,0.6934299775756568,1.0,0.75,2.1710650286768924,0.7251443028208275,1.0,0.8571428571428571,2.7848623252925235,1.166659739294445,1.0229970491512,1.0,7.140687695029372,0.85,0.8352499999999999,0.85,0,1500,17,False,,,0,,9.789254426956177
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,6,355506,0,1.06,39.0,False,False,0.0591541903522106,0.6190325244905275,0.7577800291824753,1.0,0.8,3.042116966924837,0.571420541354154,0.6079128787033243,0.7209458081898708,1.0,1.0,2.141309099405943,0.7474412141081309,1.0,0.8571428571428571,2.784743290490868,1.0986087462198404,0.7678616705920558,0.9833333333333332,7.53571075071264,1.0,0.941,1.0,0,1500,33,False,,,0,,7.307363748550415
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,7,355507,0,1.1,14.0,False,False,-0.5576469273972842,0.6147324490389076,0.708600025501155,0.9,0.9,2.9396577904643664,-0.001821111818944,0.4401814607480515,0.4437442020301542,1.0,1.0,2.1237141052147632,0.6441370544459291,0.9285714285714286,0.9285714285714286,2.7065310232501942,1.6920957669735974,1.4272670449002411,0.9166666666666666,6.172681847651691,0.75,0.7856875,0.75,0,1500,23,False,,,0,,7.646293640136719
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,8,355508,0,1.04,51.0,True,False,0.1214260119579413,0.7345213097212875,0.8318011871427664,1.0,0.9,3.190723244509708,0.30990533596587,0.5372035854685623,0.8629304275923452,0.75,0.75,2.3878342040565763,0.8408128652330598,0.9285714285714286,0.8571428571428571,2.9613263758088126,1.2204734537524904,0.8972541810662569,1.0,7.411489358414014,0.9,0.8758125000000001,0.9,0,1500,38,False,,,0,,6.950159788131714
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,9,355509,0,1.04,52.0,True,False,-0.0116637333904005,0.6791494129666021,0.7501720259031815,1.0,1.0,2.9340558836469506,0.6393068362015593,1.1927224623289705,1.5611580800726117,0.5,0.75,2.160052671960488,1.0480062325462451,0.8571428571428571,0.9285714285714286,2.7129121088793897,1.752434563477974,1.397383588898914,0.9333333333333332,7.147053086665161,0.8,0.8326874999999999,0.8,0,1500,13,False,,,0,,6.316648483276367
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,10,355510,0,1.02,92.0,True,False,-0.225011967713541,0.6251511486736769,0.7486497565187397,1.0,1.0,3.1609625548804776,0.2124189492367244,0.7846981533772429,1.060025164361769,0.75,0.75,2.3521812584326653,0.8493433587894518,0.9285714285714286,0.9285714285714286,2.929882184466817,1.1414466706061992,0.9085941480950532,1.0,6.016293495007403,0.85,0.8469374999999999,0.85,0,1500,13,False,,,0,,6.324171304702759
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,11,355511,0,1.03,86.0,True,False,-0.0139020841080735,0.5214066511495737,0.6606958861818397,1.0,1.0,3.0425619718011,0.5776231392163805,0.5776231392163805,0.7139487318623219,1.0,0.75,2.1738331989804003,0.676338973924389,1.0,0.9285714285714286,2.794353750995186,1.8821858378547849,1.5632691323274115,0.95,6.457946978445721,0.9,0.8425625,0.9,0,1500,11,False,,,0,,6.399355411529541
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,12,355512,0,1.02,62.0,True,False,-0.1619216559034311,0.6213162690862822,0.7294237333384519,1.0,1.0,3.025399603866782,0.1230813585588433,0.6960875643580753,0.7614085235519822,1.0,0.75,2.1635534366825127,0.7387035741527415,1.0,0.9285714285714286,2.7791578418141336,1.5233846879755353,1.3337543320732823,0.9833333333333332,6.604001344948153,0.85,0.8063125,0.85,0,1500,19,False,,,0,,6.028895616531372
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,13,355513,0,1.08,16.0,False,False,-0.0194875598814099,0.97380615718361,1.104411169635514,0.8,0.9,3.083608465423461,0.6367215906270551,0.8005451940870874,1.3747683826836756,0.75,0.75,2.105727939746277,1.1879511997030732,0.7857142857142857,0.8571428571428571,2.804214029515694,1.2817796283018132,0.98679009930285,1.0,7.961288645234132,0.9,0.9108125,0.9,0,1500,33,False,,,0,,6.6972479820251465
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,14,355514,0,1.04,57.0,True,False,-0.0751463533814785,0.4584058318782461,0.4984614537911541,1.0,1.0,3.0060802797328283,0.2832077085351604,0.5124443335416934,0.7582834031170956,0.75,0.75,2.091556025791104,0.5846007848418125,0.9285714285714286,0.9285714285714286,2.744787635749478,2.150949252699545,2.044681154433549,1.0,6.856636194407136,0.95,0.906125,0.95,0,1500,25,False,,,0,,6.741819143295288
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,15,355515,0,1.08,21.0,False,False,0.366568704099793,0.7303253821912092,0.9556578746023784,0.9,0.9,2.9819538366593976,0.5608673859947038,0.754570410881064,0.9583974325996656,1.0,1.0,2.235625241602043,0.9564414061714792,0.9285714285714286,0.9285714285714286,2.768717095214439,1.9623521732930316,1.650447880451414,0.9833333333333332,8.41550837769748,0.9,0.8574375,0.9,0,1500,17,False,,,0,,11.154322862625122
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,16,355516,0,1.03,55.0,True,False,-0.1739631253222253,0.8473761229850215,1.1207663463234083,0.8,1.0,2.987687658174428,0.7784767128788971,0.7784767128788971,1.3036586882022505,0.75,0.75,2.1085245689981447,1.175927473826878,0.7857142857142857,0.9285714285714286,2.736498204124061,2.315850047998068,1.854379896873354,0.9,6.718078742733566,0.85,0.8551875000000001,0.85,0,1500,21,False,,,0,,7.174275159835815
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,17,355517,0,1.11,15.0,False,False,-0.019390664757988,0.6058403650686613,0.7009474601876285,1.0,0.9,3.030399034981708,0.1502000814967155,0.4570837731631587,0.6411665560691645,1.0,1.0,2.216286742640683,0.6844002395174313,1.0,0.9285714285714286,2.797795522884272,2.189147546941285,2.0265566795323875,0.95,6.766116419194836,1.0,0.8946250000000001,1.0,0,1500,19,False,,,0,,7.368422031402588
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,18,355518,0,1.05,54.0,True,False,-0.0988795680221459,0.4945685563458626,0.605065476237388,1.0,0.9,2.986032416659929,0.1645916473276922,0.4776134453430823,0.5208038328604484,1.0,1.0,2.089332852997706,0.5822363802389338,1.0,0.9285714285714286,2.729832541327865,0.9392430635205932,0.7135649482250479,1.0,6.701493143187204,0.85,0.8468125000000001,0.85,0,1500,22,False,,,0,,7.01263427734375
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,19,355519,0,1.05,49.0,False,False,0.1356552080830473,0.8090672030263362,0.9713200490552326,0.8,1.0,3.143900780611292,0.8983558793466173,0.8983558793466173,1.195180587587722,0.5,0.75,2.291392951037348,1.040207840658804,0.7142857142857143,0.9285714285714286,2.900327115018736,2.4849825133110564,2.2295372270068725,0.9166666666666666,7.222407388890681,1.0,0.9203125,1.0,0,1500,16,False,,,0,,7.253752708435059
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,50,20,355520,0,1.04,37.0,False,False,0.0132058222735138,0.4877638037472829,0.5964741466772954,1.0,1.0,3.0542853061463724,0.4572470607671599,0.8548121164753368,1.2855667161162414,0.5,0.75,2.202063734166853,0.8522466612635295,0.8571428571428571,0.9285714285714286,2.8107934284379383,1.9536165245612116,1.6486839648294824,0.95,7.005748554296405,0.95,0.89,0.95,0,1500,18,False,,,0,,6.388911008834839
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,60,1,365501,0,1.11,16.0,False,False,0.2073944514245312,0.7371170095567733,0.9322002075465744,0.9,0.9,2.85248926612388,0.5664289376440339,0.5664289376440339,0.7311571953866924,1.0,0.75,2.101896475717516,0.8794615092268395,0.9285714285714286,0.8571428571428571,2.6380341831506326,1.3880368824675968,1.014702611486928,0.9833333333333332,6.75962132680902,0.75,0.7809375000000001,0.75,0,1800,35,False,,,0,,6.808601140975952
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,60,2,365502,0,1.09,26.0,False,False,-0.020234445651832,0.451805749901821,0.5511626120075793,0.9,1.0,2.7230911803898694,0.441826873359635,0.664811098796727,1.052521363641733,0.75,0.75,1.9704768617198247,0.7304111920418127,0.8571428571428571,0.9285714285714286,2.508058517912714,0.91758315495051,0.6999050540271295,1.0,6.343141966157205,0.95,0.8889374999999999,0.95,0,1800,31,False,,,0,,7.559197425842285
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,60,3,365503,0,1.13,13.0,False,False,0.0166181051256252,0.5370907301577008,0.6808884850028747,1.0,0.9,2.8305176035797395,0.2956322137262559,0.6815911851075024,0.7827632325217225,0.75,1.0,2.1308569350646978,0.7114855887932418,0.9285714285714286,0.9285714285714286,2.6306145554325853,1.313221302124182,1.101780918095245,1.0,6.63584578503352,0.9,0.8586874999999999,0.9,0,1800,17,False,,,0,,7.927270174026489
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,60,4,365504,0,1.05,38.0,False,False,-0.2332936912463379,0.7764026356771369,0.9430732115126332,0.8,0.9,2.7229386744128683,0.078771825656562,0.4109115233895954,0.4577386165975246,0.75,1.0,1.881404109215902,0.8337509643269636,0.7857142857142857,0.9285714285714286,2.482500227213735,2.1824344525350527,1.8931847126767485,0.95,7.288019577252093,0.8,0.8261875,0.8,0,1800,21,False,,,0,,7.387965440750122
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,60,5,365505,0,1.1,31.0,False,False,0.2793190469170191,0.7828844419269627,0.9612751515956008,0.8,0.9,2.781094158349125,0.3302706064435342,0.7859144299338925,1.1140285047889131,0.75,0.75,2.037767237221323,1.007285503883735,0.7857142857142857,0.8571428571428571,2.5687150380268955,1.4791214817953189,1.062638917808862,0.95,6.989348837930702,0.85,0.8429375,0.85,0,1800,40,False,,,0,,7.191702604293823
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,60,6,365506,0,1.14,14.0,False,False,-0.0132638623506691,0.7989668365000708,1.0185414848745744,0.7,0.9,2.697203241935788,0.5346961174040404,0.7563610387308012,1.0249771295395351,0.75,1.0,1.9330855966177996,1.0203843823502934,0.7142857142857143,0.9285714285714286,2.478883914702077,1.3682830527011725,1.113851393139028,0.9833333333333332,7.402093349697738,0.85,0.8342500000000002,0.85,0,1800,27,False,,,0,,9.80994725227356
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,60,7,365507,0,1.05,50.0,True,False,-0.040383457580276,0.3262121354474471,0.3956719376128738,1.0,1.0,2.736532121221704,0.5412339731932326,0.5679068486796203,0.8710296788042979,0.75,0.75,2.1051580440647824,0.5732322907098789,0.9285714285714286,0.9285714285714286,2.556139527748298,1.0230296074312712,0.8433802260399552,1.0,6.339516870131384,0.85,0.8586874999999999,0.85,0,1800,39,False,,,0,,6.370288372039795
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,60,8,365508,0,1.08,28.0,False,False,-0.3444193136504,0.4934429912361352,0.652965744732692,0.9,1.0,2.6495822626277388,0.0441591041748964,0.8076306822819463,0.9518796129439973,0.75,0.75,1.916659383436742,0.7506160245376007,0.8571428571428571,0.9285714285714286,2.440175725716025,1.253029665844106,1.0303283423429712,1.0,5.883621728913115,0.8,0.8258125,0.8,0,1800,26,False,,,0,,7.517854452133179
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,60,9,365509,0,1.18,9.0,False,False,0.0493172832707394,0.5902455099846268,0.6928598887294631,1.0,1.0,2.83859801615486,0.3111642688722451,0.490354792412121,0.685709729326291,1.0,0.75,2.07219983676565,0.6908245376604571,1.0,0.9285714285714286,2.6196271077579425,1.4100035507144213,1.1226612977627906,1.0,6.864584911206998,0.75,0.7751875,0.75,0,1800,23,False,,,0,,6.761210918426514
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,60,10,365510,0,1.07,36.0,False,False,0.0144944866013191,0.7864197742700612,0.8654782174436914,1.0,0.9,2.870335415960394,0.5638893465239005,0.6315496864945713,0.750349522255573,1.0,1.0,2.143965682279389,0.8342071972362983,1.0,0.9285714285714286,2.662801206337249,1.091698314908608,0.7954348659183678,1.0,6.5381189419627095,1.0,0.939375,1.0,0,1800,28,False,,,0,,6.919227123260498
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,60,11,365511,0,1.08,26.0,False,False,0.1118541190269317,0.4994508172476847,0.5321356713570622,1.0,1.0,2.8327141393224577,0.2822085323035765,0.4051597123139928,0.640171535892079,1.0,0.75,2.1022308404994723,0.5651145338255401,1.0,0.9285714285714286,2.624004625373033,1.4623888204072706,1.206919608492091,1.0,6.083742549746967,0.9,0.8459375000000001,0.9,0,1800,33,False,,,0,,7.783568382263184
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,60,12,365512,0,1.06,49.0,False,False,0.0126801408477842,0.7649735726447412,0.943311167355698,0.8,0.9,2.7476769138804813,0.3313912473076306,0.5851354175848209,0.7557815808472341,0.75,0.75,2.0071000039507805,0.893755430607736,0.7857142857142857,0.8571428571428571,2.536083511043424,1.305827802563891,0.9674051355462208,0.95,5.821729619550984,0.95,0.8894375,0.95,0,1800,12,False,,,0,,7.712690830230713
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,60,13,365513,0,1.04,80.0,True,False,-0.121395533126966,0.4259956213976996,0.6120136439200421,0.9,1.0,2.906431806564463,0.2487306749415894,0.7141482896949385,0.9495508165727684,1.0,0.75,2.12557162130084,0.7246769731827774,0.9285714285714286,0.9285714285714286,2.6833288964891424,3.8403674006650848,3.6746651015963407,0.3,6.255229726961526,0.95,0.8658125,0.95,0,1800,11,False,,,0,,7.926371335983276
phase3c_final_highrep_v1,350ccb9c668fdd57,higher_noise_moderate_effects,60,14,365514,0,1.06,41.0,False,False,-0.1327351588851015,0.7131839238785087,1.002791442713528,0.8,0.9,2.631245632441173,0.28669666638293,0.7502178749754178,0.8265086528373105,0.75,0.75,1.828998886561584,0.955748509533406,0.7857142857142857,0.8571428571428571,2.402032276475577,1.7418038430357572,1.3792381494469383,0.9666666666666668,7.042205150007644,0.95,0.9140625,0.95,0,1800,28,False,,,0,,7.310392141342163
