model_name,group,episode,song_id,stimulus_id,mix_id,z_RMS,z_CF,z_SW,mean,median,sd,hdi_3,hdi_97,probability_above_zero,probability_below_zero
primary_feature,group_02,EDR-1,in_the_meantime,in_the_meantime_du_h,mix_302f0efe8a80,0.6887214233465396,0.2719152524959843,-0.8693704120952901,72.19745158235297,72.25049069031202,5.072067122782481,62.94830155402999,82.1782691907401,1.0,0.0
primary_feature,group_02,EDR-1,in_the_meantime,in_the_meantime_du_i,mix_9baa86357fd4,-1.8990066727669184,1.9187185345499165,0.5415536857115313,59.03905464433703,59.065485584108686,5.188436464011196,48.90703157508297,68.29375322637365,1.0,0.0
primary_feature,group_02,EDR-1,in_the_meantime,in_the_meantime_du_k,mix_56e65a3ce054,-1.1193186569455127,1.7918041562064675,0.9713104079970216,25.3739244960862,25.426176239318504,5.064175959742021,16.366044503878488,35.06209929829916,1.0,0.0
primary_feature,group_02,EDR-1,in_the_meantime,in_the_meantime_qut_b,mix_c7bdcba64775,-0.6698107538710293,-0.1978340618743536,-1.5468197375217057,47.55277302574668,47.52776633962229,5.142355522818525,37.935504137296746,57.028385046386255,1.0,0.0
primary_feature,group_02,EDR-1,in_the_meantime,in_the_meantime_qut_pro,mix_cdaef40f2b94,-0.6756280657690176,-1.4346341192827423,1.8511013279434223,61.31442496722263,61.35364551974935,5.0251856184574875,51.881687525389346,70.7090757636754,1.0,0.0
primary_feature,group_02,EDR-1,pouring_room,pouring_room_mcg_pro1,mix_132e75f34470,1.177821012274786,0.1366958746221527,-0.3534041622732912,74.95416428852269,74.96954061023072,4.951913409258138,65.73989099471794,84.29478117337823,1.0,0.0
primary_feature,group_02,EDR-1,pouring_room,pouring_room_mcg_r,mix_0ba76f420c1d,0.2249858589620197,-0.521538265731174,0.8057256670690561,72.2989421363498,72.327744150409,4.998884875249347,63.16061918771,81.97978719818755,1.0,0.0
primary_feature,group_02,EDR-1,pouring_room,pouring_room_mcg_t,mix_be2ccd4c43ff,-0.0814371595061495,1.1238301932737935,1.926895983278192,36.62428460278381,36.67979110519449,5.042747819209033,27.437544504619673,46.02211155892502,1.0,0.0
primary_feature,group_02,EDR-1,pouring_room,pouring_room_mcg_v,mix_e08faaf8bbb3,0.2009523983216312,1.112208706920678,-0.2814967551013548,58.364340595005245,58.31904784631243,4.8061724233435905,49.591441584707226,67.64869495327832,1.0,0.0
primary_feature,group_02,EDR-1,pouring_room,pouring_room_mcg_x,mix_cbf8555ee2b2,0.4494273963527286,0.780552768870155,0.8086566197405122,56.652487252132865,56.627567281763916,4.974459785428462,47.263932314802084,66.0263823724521,1.0,0.0
primary_feature,group_02,EDR-2,in_the_meantime,in_the_meantime_du_h,mix_302f0efe8a80,0.6887214233465396,0.2719152524959843,-0.8693704120952901,74.42850201828723,74.52143645439583,5.017508833689289,64.88615748359928,83.75112158134165,1.0,0.0
