song_id,episode,n_candidates,winner_accuracy,posterior_probability_true_winner,true_winner_probability_gt_0_50,draw_level_tie_rate,final_probability_tie,probability_sum,scenario,n_participants,replication
lead_me,FM-1,5,True,0.84875,True,0.0,False,1.0,moderate_expected,50,9
pouring_room,EDR-1,5,True,0.5675,True,0.00375,False,1.0,moderate_expected,50,9
pouring_room,EDR-2,5,True,0.5675,True,0.00375,False,1.0,moderate_expected,50,9
pouring_room,FM-1,5,True,0.5675,True,0.00375,False,1.0,moderate_expected,50,9
id_like_to_know,EDR-1,5,False,0.214375,False,0.00125,False,1.0,moderate_expected,50,10
id_like_to_know,EDR-2,5,False,0.214375,False,0.00125,False,1.0,moderate_expected,50,10
id_like_to_know,FM-1,5,False,0.214375,False,0.00125,False,1.0,moderate_expected,50,10
in_the_meantime,EDR-1,5,True,0.9925,True,0.0,False,1.0,moderate_expected,50,10
in_the_meantime,EDR-2,5,True,0.9925,True,0.0,False,1.0,moderate_expected,50,10
in_the_meantime,FM-1,5,True,0.9925,True,0.0,False,1.0,moderate_expected,50,10
lead_me,EDR-1,5,True,0.9375,True,0.0,False,1.0,moderate_expected,50,10
lead_me,EDR-2,5,True,0.9375,True,0.0,False,1.0,moderate_expected,50,10
lead_me,FM-1,5,True,0.9375,True,0.0,False,1.0,moderate_expected,50,10
pouring_room,EDR-1,5,True,0.665,True,0.00125,False,1.0,moderate_expected,50,10
pouring_room,EDR-2,5,True,0.665,True,0.00125,False,1.0,moderate_expected,50,10
pouring_room,FM-1,5,True,0.665,True,0.00125,False,1.0,moderate_expected,50,10
id_like_to_know,EDR-1,5,True,0.6575,True,0.0,False,1.0,moderate_expected,60,1
id_like_to_know,EDR-2,5,True,0.6575,True,0.0,False,1.0,moderate_expected,60,1
id_like_to_know,FM-1,5,True,0.6575,True,0.0,False,1.0,moderate_expected,60,1
in_the_meantime,EDR-1,5,True,0.5975,True,0.0,False,1.0,moderate_expected,60,1
in_the_meantime,EDR-2,5,True,0.5975,True,0.0,False,1.0,moderate_expected,60,1
in_the_meantime,FM-1,5,True,0.5975,True,0.0,False,1.0,moderate_expected,60,1
lead_me,EDR-1,5,True,0.88125,True,0.0,False,1.0,moderate_expected,60,1
lead_me,EDR-2,5,True,0.88125,True,0.0,False,1.0,moderate_expected,60,1
lead_me,FM-1,5,True,0.88125,True,0.0,False,1.0,moderate_expected,60,1
pouring_room,EDR-1,5,True,0.97,True,0.0,False,1.0,moderate_expected,60,1
pouring_room,EDR-2,5,True,0.97,True,0.0,False,1.0,moderate_expected,60,1
pouring_room,FM-1,5,True,0.97,True,0.0,False,1.0,moderate_expected,60,1
id_like_to_know,EDR-1,5,True,0.818125,True,0.00125,False,1.0,moderate_expected,60,2
id_like_to_know,EDR-2,5,True,0.818125,True,0.00125,False,1.0,moderate_expected,60,2
id_like_to_know,FM-1,5,True,0.818125,True,0.00125,False,1.0,moderate_expected,60,2
in_the_meantime,EDR-1,5,False,0.28,False,0.0,False,1.0,moderate_expected,60,2
in_the_meantime,EDR-2,5,False,0.28,False,0.0,False,1.0,moderate_expected,60,2
in_the_meantime,FM-1,5,False,0.28,False,0.0,False,1.0,moderate_expected,60,2
lead_me,EDR-1,5,True,0.79875,True,0.0,False,1.0,moderate_expected,60,2
lead_me,EDR-2,5,True,0.79875,True,0.0,False,1.0,moderate_expected,60,2
lead_me,FM-1,5,True,0.79875,True,0.0,False,1.0,moderate_expected,60,2
pouring_room,EDR-1,5,True,0.4825,False,0.0,False,1.0,moderate_expected,60,2
pouring_room,EDR-2,5,True,0.4825,False,0.0,False,1.0,moderate_expected,60,2
pouring_room,FM-1,5,True,0.4825,False,0.0,False,1.0,moderate_expected,60,2
id_like_to_know,EDR-1,5,True,0.99,True,0.0,False,1.0,moderate_expected,60,3
id_like_to_know,EDR-2,5,True,0.99,True,0.0,False,1.0,moderate_expected,60,3
id_like_to_know,FM-1,5,True,0.99,True,0.0,False,1.0,moderate_expected,60,3
in_the_meantime,EDR-1,5,True,0.96625,True,0.0,False,1.0,moderate_expected,60,3
in_the_meantime,EDR-2,5,True,0.96625,True,0.0,False,1.0,moderate_expected,60,3
in_the_meantime,FM-1,5,True,0.96625,True,0.0,False,1.0,moderate_expected,60,3
lead_me,EDR-1,5,True,0.93625,True,0.0,False,1.0,moderate_expected,60,3
lead_me,EDR-2,5,True,0.93625,True,0.0,False,1.0,moderate_expected,60,3
lead_me,FM-1,5,True,0.93625,True,0.0,False,1.0,moderate_expected,60,3
pouring_room,EDR-1,5,True,0.88,True,0.0,False,1.0,moderate_expected,60,3
pouring_room,EDR-2,5,True,0.88,True,0.0,False,1.0,moderate_expected,60,3
pouring_room,FM-1,5,True,0.88,True,0.0,False,1.0,moderate_expected,60,3
id_like_to_know,EDR-1,5,True,0.98,True,0.0,False,1.0,moderate_expected,60,4
id_like_to_know,EDR-2,5,True,0.98,True,0.0,False,1.0,moderate_expected,60,4
id_like_to_know,FM-1,5,True,0.98,True,0.0,False,1.0,moderate_expected,60,4
in_the_meantime,EDR-1,5,True,0.9975,True,0.0,False,1.0,moderate_expected,60,4
in_the_meantime,EDR-2,5,True,0.9975,True,0.0,False,1.0,moderate_expected,60,4
in_the_meantime,FM-1,5,True,0.9975,True,0.0,False,1.0,moderate_expected,60,4
lead_me,EDR-1,5,True,0.95375,True,0.0,False,1.0,moderate_expected,60,4
lead_me,EDR-2,5,True,0.95375,True,0.0,False,1.0,moderate_expected,60,4
lead_me,FM-1,5,True,0.95375,True,0.0,False,1.0,moderate_expected,60,4
pouring_room,EDR-1,5,False,0.274375,False,0.00125,False,1.0,moderate_expected,60,4
pouring_room,EDR-2,5,False,0.274375,False,0.00125,False,1.0,moderate_expected,60,4
pouring_room,FM-1,5,False,0.274375,False,0.00125,False,1.0,moderate_expected,60,4
id_like_to_know,EDR-1,5,False,0.315,False,0.0,False,1.0,moderate_expected,60,5
id_like_to_know,EDR-2,5,False,0.315,False,0.0,False,1.0,moderate_expected,60,5
id_like_to_know,FM-1,5,False,0.315,False,0.0,False,1.0,moderate_expected,60,5
in_the_meantime,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,5
in_the_meantime,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,5
in_the_meantime,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,5
lead_me,EDR-1,5,True,0.9925,True,0.0,False,1.0,moderate_expected,60,5
lead_me,EDR-2,5,True,0.9925,True,0.0,False,1.0,moderate_expected,60,5
lead_me,FM-1,5,True,0.9925,True,0.0,False,1.0,moderate_expected,60,5
pouring_room,EDR-1,5,True,0.925,True,0.0,False,1.0,moderate_expected,60,5
pouring_room,EDR-2,5,True,0.925,True,0.0,False,1.0,moderate_expected,60,5
pouring_room,FM-1,5,True,0.925,True,0.0,False,1.0,moderate_expected,60,5
id_like_to_know,EDR-1,5,True,0.60375,True,0.0,False,1.0,moderate_expected,60,6
id_like_to_know,EDR-2,5,True,0.60375,True,0.0,False,1.0,moderate_expected,60,6
id_like_to_know,FM-1,5,True,0.60375,True,0.0,False,1.0,moderate_expected,60,6
in_the_meantime,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,6
in_the_meantime,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,6
in_the_meantime,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,6
lead_me,EDR-1,5,True,0.5725,True,0.0,False,1.0,moderate_expected,60,6
lead_me,EDR-2,5,True,0.5725,True,0.0,False,1.0,moderate_expected,60,6
lead_me,FM-1,5,True,0.5725,True,0.0,False,1.0,moderate_expected,60,6
pouring_room,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,6
pouring_room,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,6
pouring_room,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,6
id_like_to_know,EDR-1,5,True,0.99875,True,0.0,False,1.0,moderate_expected,60,7
id_like_to_know,EDR-2,5,True,0.99875,True,0.0,False,1.0,moderate_expected,60,7
id_like_to_know,FM-1,5,True,0.99875,True,0.0,False,1.0,moderate_expected,60,7
in_the_meantime,EDR-1,5,True,0.9925,True,0.0,False,1.0,moderate_expected,60,7
in_the_meantime,EDR-2,5,True,0.9925,True,0.0,False,1.0,moderate_expected,60,7
in_the_meantime,FM-1,5,True,0.9925,True,0.0,False,1.0,moderate_expected,60,7
lead_me,EDR-1,5,False,0.40875,False,0.0,False,1.0,moderate_expected,60,7
lead_me,EDR-2,5,False,0.40875,False,0.0,False,1.0,moderate_expected,60,7
lead_me,FM-1,5,False,0.40875,False,0.0,False,1.0,moderate_expected,60,7
pouring_room,EDR-1,5,True,0.89875,True,0.0,False,1.0,moderate_expected,60,7
pouring_room,EDR-2,5,True,0.89875,True,0.0,False,1.0,moderate_expected,60,7
pouring_room,FM-1,5,True,0.89875,True,0.0,False,1.0,moderate_expected,60,7
id_like_to_know,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,8
id_like_to_know,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,8
id_like_to_know,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,8
in_the_meantime,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,8
in_the_meantime,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,8
in_the_meantime,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,8
lead_me,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,8
lead_me,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,8
lead_me,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,8
pouring_room,EDR-1,5,False,0.24625,False,0.00125,False,1.0,moderate_expected,60,8
pouring_room,EDR-2,5,False,0.24625,False,0.00125,False,1.0,moderate_expected,60,8
pouring_room,FM-1,5,False,0.24625,False,0.00125,False,1.0,moderate_expected,60,8
id_like_to_know,EDR-1,5,False,0.255,False,0.0,False,1.0,moderate_expected,60,9
id_like_to_know,EDR-2,5,False,0.255,False,0.0,False,1.0,moderate_expected,60,9
id_like_to_know,FM-1,5,False,0.255,False,0.0,False,1.0,moderate_expected,60,9
in_the_meantime,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,9
in_the_meantime,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,9
in_the_meantime,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,9
lead_me,EDR-1,5,True,0.91375,True,0.0,False,1.0,moderate_expected,60,9
lead_me,EDR-2,5,True,0.91375,True,0.0,False,1.0,moderate_expected,60,9
lead_me,FM-1,5,True,0.91375,True,0.0,False,1.0,moderate_expected,60,9
pouring_room,EDR-1,5,True,0.885,True,0.0,False,1.0,moderate_expected,60,9
pouring_room,EDR-2,5,True,0.885,True,0.0,False,1.0,moderate_expected,60,9
pouring_room,FM-1,5,True,0.885,True,0.0,False,1.0,moderate_expected,60,9
id_like_to_know,EDR-1,5,False,0.47875,False,0.0,False,1.0,moderate_expected,60,10
id_like_to_know,EDR-2,5,False,0.47875,False,0.0,False,1.0,moderate_expected,60,10
id_like_to_know,FM-1,5,False,0.47875,False,0.0,False,1.0,moderate_expected,60,10
in_the_meantime,EDR-1,5,False,0.3,False,0.0,False,1.0,moderate_expected,60,10
in_the_meantime,EDR-2,5,False,0.3,False,0.0,False,1.0,moderate_expected,60,10
in_the_meantime,FM-1,5,False,0.3,False,0.0,False,1.0,moderate_expected,60,10
lead_me,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,10
lead_me,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,10
lead_me,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,60,10
pouring_room,EDR-1,5,False,0.266875,False,0.00125,False,1.0,moderate_expected,60,10
pouring_room,EDR-2,5,False,0.266875,False,0.00125,False,1.0,moderate_expected,60,10
pouring_room,FM-1,5,False,0.266875,False,0.00125,False,1.0,moderate_expected,60,10
id_like_to_know,EDR-1,5,False,0.174375,False,0.00125,False,1.0,moderate_expected,80,1
id_like_to_know,EDR-2,5,False,0.174375,False,0.00125,False,1.0,moderate_expected,80,1
id_like_to_know,FM-1,5,False,0.174375,False,0.00125,False,1.0,moderate_expected,80,1
in_the_meantime,EDR-1,5,True,0.96625,True,0.0,False,1.0,moderate_expected,80,1
in_the_meantime,EDR-2,5,True,0.96625,True,0.0,False,1.0,moderate_expected,80,1
in_the_meantime,FM-1,5,True,0.96625,True,0.0,False,1.0,moderate_expected,80,1
lead_me,EDR-1,5,False,0.255625,False,0.00125,False,1.0,moderate_expected,80,1
lead_me,EDR-2,5,False,0.255625,False,0.00125,False,1.0,moderate_expected,80,1
lead_me,FM-1,5,False,0.255625,False,0.00125,False,1.0,moderate_expected,80,1
pouring_room,EDR-1,5,True,0.99625,True,0.0,False,1.0,moderate_expected,80,1
pouring_room,EDR-2,5,True,0.99625,True,0.0,False,1.0,moderate_expected,80,1
pouring_room,FM-1,5,True,0.99625,True,0.0,False,1.0,moderate_expected,80,1
id_like_to_know,EDR-1,5,False,0.44875,False,0.0,False,1.0,moderate_expected,80,2
id_like_to_know,EDR-2,5,False,0.44875,False,0.0,False,1.0,moderate_expected,80,2
id_like_to_know,FM-1,5,False,0.44875,False,0.0,False,1.0,moderate_expected,80,2
in_the_meantime,EDR-1,5,True,0.9575,True,0.0,False,1.0,moderate_expected,80,2
in_the_meantime,EDR-2,5,True,0.9575,True,0.0,False,1.0,moderate_expected,80,2
in_the_meantime,FM-1,5,True,0.9575,True,0.0,False,1.0,moderate_expected,80,2
lead_me,EDR-1,5,True,0.99125,True,0.0,False,1.0,moderate_expected,80,2
lead_me,EDR-2,5,True,0.99125,True,0.0,False,1.0,moderate_expected,80,2
lead_me,FM-1,5,True,0.99125,True,0.0,False,1.0,moderate_expected,80,2
pouring_room,EDR-1,5,True,0.68875,True,0.0,False,1.0,moderate_expected,80,2
pouring_room,EDR-2,5,True,0.68875,True,0.0,False,1.0,moderate_expected,80,2
pouring_room,FM-1,5,True,0.68875,True,0.0,False,1.0,moderate_expected,80,2
id_like_to_know,EDR-1,5,True,0.93,True,0.0,False,1.0,moderate_expected,80,3
id_like_to_know,EDR-2,5,True,0.93,True,0.0,False,1.0,moderate_expected,80,3
id_like_to_know,FM-1,5,True,0.93,True,0.0,False,1.0,moderate_expected,80,3
in_the_meantime,EDR-1,5,False,0.34,False,0.0025,False,1.0,moderate_expected,80,3
in_the_meantime,EDR-2,5,False,0.34,False,0.0025,False,1.0,moderate_expected,80,3
in_the_meantime,FM-1,5,False,0.34,False,0.0025,False,1.0,moderate_expected,80,3
lead_me,EDR-1,5,True,0.9975,True,0.0,False,1.0,moderate_expected,80,3
lead_me,EDR-2,5,True,0.9975,True,0.0,False,1.0,moderate_expected,80,3
lead_me,FM-1,5,True,0.9975,True,0.0,False,1.0,moderate_expected,80,3
pouring_room,EDR-1,5,True,0.99875,True,0.0,False,1.0,moderate_expected,80,3
pouring_room,EDR-2,5,True,0.99875,True,0.0,False,1.0,moderate_expected,80,3
pouring_room,FM-1,5,True,0.99875,True,0.0,False,1.0,moderate_expected,80,3
id_like_to_know,EDR-1,5,True,0.79,True,0.0,False,1.0,moderate_expected,80,4
id_like_to_know,EDR-2,5,True,0.79,True,0.0,False,1.0,moderate_expected,80,4
id_like_to_know,FM-1,5,True,0.79,True,0.0,False,1.0,moderate_expected,80,4
in_the_meantime,EDR-1,5,True,0.9975,True,0.0,False,1.0,moderate_expected,80,4
in_the_meantime,EDR-2,5,True,0.9975,True,0.0,False,1.0,moderate_expected,80,4
in_the_meantime,FM-1,5,True,0.9975,True,0.0,False,1.0,moderate_expected,80,4
lead_me,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,4
lead_me,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,4
lead_me,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,4
pouring_room,EDR-1,5,True,0.99875,True,0.0,False,1.0,moderate_expected,80,4
pouring_room,EDR-2,5,True,0.99875,True,0.0,False,1.0,moderate_expected,80,4
pouring_room,FM-1,5,True,0.99875,True,0.0,False,1.0,moderate_expected,80,4
id_like_to_know,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,5
id_like_to_know,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,5
id_like_to_know,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,5
in_the_meantime,EDR-1,5,True,0.9975,True,0.0,False,1.0,moderate_expected,80,5
in_the_meantime,EDR-2,5,True,0.9975,True,0.0,False,1.0,moderate_expected,80,5
in_the_meantime,FM-1,5,True,0.9975,True,0.0,False,1.0,moderate_expected,80,5
lead_me,EDR-1,5,True,0.99625,True,0.0,False,1.0,moderate_expected,80,5
lead_me,EDR-2,5,True,0.99625,True,0.0,False,1.0,moderate_expected,80,5
lead_me,FM-1,5,True,0.99625,True,0.0,False,1.0,moderate_expected,80,5
pouring_room,EDR-1,5,True,0.5425,True,0.0,False,1.0,moderate_expected,80,5
pouring_room,EDR-2,5,True,0.5425,True,0.0,False,1.0,moderate_expected,80,5
pouring_room,FM-1,5,True,0.5425,True,0.0,False,1.0,moderate_expected,80,5
id_like_to_know,EDR-1,5,True,0.89,True,0.0,False,1.0,moderate_expected,80,6
id_like_to_know,EDR-2,5,True,0.89,True,0.0,False,1.0,moderate_expected,80,6
id_like_to_know,FM-1,5,True,0.89,True,0.0,False,1.0,moderate_expected,80,6
in_the_meantime,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,6
in_the_meantime,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,6
in_the_meantime,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,6
lead_me,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,6
lead_me,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,6
lead_me,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,6
pouring_room,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,6
pouring_room,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,6
pouring_room,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,6
id_like_to_know,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,7
id_like_to_know,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,7
id_like_to_know,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,7
in_the_meantime,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,7
in_the_meantime,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,7
in_the_meantime,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,7
lead_me,EDR-1,5,True,0.595625,True,0.00125,False,1.0,moderate_expected,80,7
lead_me,EDR-2,5,True,0.595625,True,0.00125,False,1.0,moderate_expected,80,7
lead_me,FM-1,5,True,0.595625,True,0.00125,False,1.0,moderate_expected,80,7
pouring_room,EDR-1,5,True,0.99875,True,0.0,False,1.0,moderate_expected,80,7
pouring_room,EDR-2,5,True,0.99875,True,0.0,False,1.0,moderate_expected,80,7
pouring_room,FM-1,5,True,0.99875,True,0.0,False,1.0,moderate_expected,80,7
id_like_to_know,EDR-1,5,True,0.9325,True,0.0,False,1.0,moderate_expected,80,8
id_like_to_know,EDR-2,5,True,0.9325,True,0.0,False,1.0,moderate_expected,80,8
id_like_to_know,FM-1,5,True,0.9325,True,0.0,False,1.0,moderate_expected,80,8
in_the_meantime,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,8
in_the_meantime,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,8
in_the_meantime,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,8
lead_me,EDR-1,5,True,0.97125,True,0.0,False,1.0,moderate_expected,80,8
lead_me,EDR-2,5,True,0.97125,True,0.0,False,1.0,moderate_expected,80,8
lead_me,FM-1,5,True,0.97125,True,0.0,False,1.0,moderate_expected,80,8
pouring_room,EDR-1,5,True,0.57375,True,0.0,False,1.0,moderate_expected,80,8
pouring_room,EDR-2,5,True,0.57375,True,0.0,False,1.0,moderate_expected,80,8
pouring_room,FM-1,5,True,0.57375,True,0.0,False,1.0,moderate_expected,80,8
id_like_to_know,EDR-1,5,True,0.5025,True,0.0,False,1.0,moderate_expected,80,9
id_like_to_know,EDR-2,5,True,0.5025,True,0.0,False,1.0,moderate_expected,80,9
id_like_to_know,FM-1,5,True,0.5025,True,0.0,False,1.0,moderate_expected,80,9
in_the_meantime,EDR-1,5,True,0.995,True,0.0,False,1.0,moderate_expected,80,9
in_the_meantime,EDR-2,5,True,0.995,True,0.0,False,1.0,moderate_expected,80,9
in_the_meantime,FM-1,5,True,0.995,True,0.0,False,1.0,moderate_expected,80,9
lead_me,EDR-1,5,True,0.523125,True,0.00125,False,1.0,moderate_expected,80,9
lead_me,EDR-2,5,True,0.523125,True,0.00125,False,1.0,moderate_expected,80,9
lead_me,FM-1,5,True,0.523125,True,0.00125,False,1.0,moderate_expected,80,9
pouring_room,EDR-1,5,True,0.73,True,0.0,False,1.0,moderate_expected,80,9
pouring_room,EDR-2,5,True,0.73,True,0.0,False,1.0,moderate_expected,80,9
pouring_room,FM-1,5,True,0.73,True,0.0,False,1.0,moderate_expected,80,9
id_like_to_know,EDR-1,5,False,0.46,False,0.0,False,1.0,moderate_expected,80,10
id_like_to_know,EDR-2,5,False,0.46,False,0.0,False,1.0,moderate_expected,80,10
id_like_to_know,FM-1,5,False,0.46,False,0.0,False,1.0,moderate_expected,80,10
in_the_meantime,EDR-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,10
in_the_meantime,EDR-2,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,10
in_the_meantime,FM-1,5,True,1.0,True,0.0,False,1.0,moderate_expected,80,10
lead_me,EDR-1,5,False,0.435625,False,0.00125,False,1.0,moderate_expected,80,10
lead_me,EDR-2,5,False,0.435625,False,0.00125,False,1.0,moderate_expected,80,10
lead_me,FM-1,5,False,0.435625,False,0.00125,False,1.0,moderate_expected,80,10
pouring_room,EDR-1,5,True,0.87375,True,0.0,False,1.0,moderate_expected,80,10
pouring_room,EDR-2,5,True,0.87375,True,0.0,False,1.0,moderate_expected,80,10
pouring_room,FM-1,5,True,0.87375,True,0.0,False,1.0,moderate_expected,80,10
id_like_to_know,EDR-1,5,False,0.10875,False,0.0,False,1.0,smaller_effects_harder,20,1
id_like_to_know,EDR-2,5,False,0.10875,False,0.0,False,1.0,smaller_effects_harder,20,1
id_like_to_know,FM-1,5,False,0.10875,False,0.0,False,1.0,smaller_effects_harder,20,1
in_the_meantime,EDR-1,5,True,0.99875,True,0.0,False,1.0,smaller_effects_harder,20,1
in_the_meantime,EDR-2,5,True,0.99875,True,0.0,False,1.0,smaller_effects_harder,20,1
in_the_meantime,FM-1,5,True,0.99875,True,0.0,False,1.0,smaller_effects_harder,20,1
lead_me,EDR-1,5,True,0.71375,True,0.0,False,1.0,smaller_effects_harder,20,1
lead_me,EDR-2,5,True,0.71375,True,0.0,False,1.0,smaller_effects_harder,20,1
lead_me,FM-1,5,True,0.71375,True,0.0,False,1.0,smaller_effects_harder,20,1
pouring_room,EDR-1,5,True,0.706875,True,0.00125,False,1.0,smaller_effects_harder,20,1
pouring_room,EDR-2,5,True,0.706875,True,0.00125,False,1.0,smaller_effects_harder,20,1
pouring_room,FM-1,5,True,0.706875,True,0.00125,False,1.0,smaller_effects_harder,20,1
id_like_to_know,EDR-1,5,False,0.485,False,0.0,False,1.0,smaller_effects_harder,20,2
id_like_to_know,EDR-2,5,False,0.485,False,0.0,False,1.0,smaller_effects_harder,20,2
id_like_to_know,FM-1,5,False,0.485,False,0.0,False,1.0,smaller_effects_harder,20,2
in_the_meantime,EDR-1,5,True,0.75,True,0.0,False,1.0,smaller_effects_harder,20,2
in_the_meantime,EDR-2,5,True,0.75,True,0.0,False,1.0,smaller_effects_harder,20,2
in_the_meantime,FM-1,5,True,0.75,True,0.0,False,1.0,smaller_effects_harder,20,2
lead_me,EDR-1,5,False,0.0175,False,0.0,False,1.0,smaller_effects_harder,20,2
lead_me,EDR-2,5,False,0.0175,False,0.0,False,1.0,smaller_effects_harder,20,2
lead_me,FM-1,5,False,0.0175,False,0.0,False,1.0,smaller_effects_harder,20,2
pouring_room,EDR-1,5,True,0.81375,True,0.0,False,1.0,smaller_effects_harder,20,2
pouring_room,EDR-2,5,True,0.81375,True,0.0,False,1.0,smaller_effects_harder,20,2
pouring_room,FM-1,5,True,0.81375,True,0.0,False,1.0,smaller_effects_harder,20,2
id_like_to_know,EDR-1,5,False,0.32625,False,0.0,False,1.0,smaller_effects_harder,20,3
id_like_to_know,EDR-2,5,False,0.32625,False,0.0,False,1.0,smaller_effects_harder,20,3
id_like_to_know,FM-1,5,False,0.32625,False,0.0,False,1.0,smaller_effects_harder,20,3
in_the_meantime,EDR-1,5,True,0.68,True,0.0,False,1.0,smaller_effects_harder,20,3
in_the_meantime,EDR-2,5,True,0.68,True,0.0,False,1.0,smaller_effects_harder,20,3
in_the_meantime,FM-1,5,True,0.68,True,0.0,False,1.0,smaller_effects_harder,20,3
lead_me,EDR-1,5,True,1.0,True,0.0,False,1.0,smaller_effects_harder,20,3
lead_me,EDR-2,5,True,1.0,True,0.0,False,1.0,smaller_effects_harder,20,3
lead_me,FM-1,5,True,1.0,True,0.0,False,1.0,smaller_effects_harder,20,3
pouring_room,EDR-1,5,False,0.47625,False,0.0,False,1.0,smaller_effects_harder,20,3
pouring_room,EDR-2,5,False,0.47625,False,0.0,False,1.0,smaller_effects_harder,20,3
pouring_room,FM-1,5,False,0.47625,False,0.0,False,1.0,smaller_effects_harder,20,3
id_like_to_know,EDR-1,5,True,0.740625,True,0.00125,False,1.0,smaller_effects_harder,20,4
id_like_to_know,EDR-2,5,True,0.740625,True,0.00125,False,1.0,smaller_effects_harder,20,4
id_like_to_know,FM-1,5,True,0.740625,True,0.00125,False,1.0,smaller_effects_harder,20,4
in_the_meantime,EDR-1,5,True,0.72,True,0.0,False,1.0,smaller_effects_harder,20,4
in_the_meantime,EDR-2,5,True,0.72,True,0.0,False,1.0,smaller_effects_harder,20,4
in_the_meantime,FM-1,5,True,0.72,True,0.0,False,1.0,smaller_effects_harder,20,4
lead_me,EDR-1,5,True,0.91625,True,0.0,False,1.0,smaller_effects_harder,20,4
lead_me,EDR-2,5,True,0.91625,True,0.0,False,1.0,smaller_effects_harder,20,4
lead_me,FM-1,5,True,0.91625,True,0.0,False,1.0,smaller_effects_harder,20,4
pouring_room,EDR-1,5,True,0.79125,True,0.0,False,1.0,smaller_effects_harder,20,4
pouring_room,EDR-2,5,True,0.79125,True,0.0,False,1.0,smaller_effects_harder,20,4
pouring_room,FM-1,5,True,0.79125,True,0.0,False,1.0,smaller_effects_harder,20,4
id_like_to_know,EDR-1,5,True,0.41375,False,0.0,False,1.0,smaller_effects_harder,20,5
id_like_to_know,EDR-2,5,True,0.41375,False,0.0,False,1.0,smaller_effects_harder,20,5
id_like_to_know,FM-1,5,True,0.41375,False,0.0,False,1.0,smaller_effects_harder,20,5
in_the_meantime,EDR-1,5,False,0.4075,False,0.0,False,1.0,smaller_effects_harder,20,5
in_the_meantime,EDR-2,5,False,0.4075,False,0.0,False,1.0,smaller_effects_harder,20,5
in_the_meantime,FM-1,5,False,0.4075,False,0.0,False,1.0,smaller_effects_harder,20,5
lead_me,EDR-1,5,True,0.87625,True,0.0,False,1.0,smaller_effects_harder,20,5
