design_version,scenario,n_participants,replication,rows,ratings_per_participant,runtime_seconds,sampler,draws,tune,chains,cores,target_accept,divergences,max_rhat,min_bulk_ess,min_tail_ess,max_treedepth_warnings,clipped_rating_count,operational_success,strong_convergence,feature_coefficient_rmse,feature_coefficient_mae,feature_hdi_coverage,feature_sign_recovery,mean_feature_hdi_width,mean_fixed_posterior_sd,participant_icc_bias,participant_icc_squared_error,participant_icc_covered,participant_icc_hdi_width,stimulus_icc_bias,stimulus_icc_squared_error,stimulus_icc_covered,stimulus_icc_hdi_width,cell_mean_rmse,cell_mean_hdi_coverage,mean_cell_hdi_width,winner_accuracy,posterior_probability_true_winner,true_winner_probability_gt_0_50,draw_level_tie_rate,final_probability_tie_rate
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,moderate_expected,60,7,1800,30,8.864196799928322,nutpie,400,400,2,1,0.95,0,1.04,49.0,73.0,0,22,False,False,0.2854632185799771,0.2228445912190149,1.0,1.0,4.664462585490056,1.457879005288392,0.0378634507243666,0.0014336409007565,True,0.1939506098694707,0.0528785238674065,0.0027961382863958,True,0.1493134760275092,1.507731543288573,1.0,7.666177854515783,0.75,0.8246875,0.75,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,moderate_expected,60,8,1800,30,10.812343099853024,nutpie,400,400,2,1,0.95,0,1.04,62.0,115.0,0,38,True,False,1.208977522707255,0.9409653109865808,0.6666666666666666,1.0,3.419916921264471,1.1675715842348702,0.0371916767602452,0.0013832208202385,True,0.1872781783529069,0.005439483404196,2.958797970452376e-05,True,0.0895944316377252,1.6838926220618011,0.95,7.244397987223403,0.75,0.8115625,0.75,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,moderate_expected,60,9,1800,30,9.187708900077268,nutpie,400,400,2,1,0.95,0,1.04,84.0,119.0,0,14,True,False,0.4841394047630299,0.4131174591666431,1.0,1.0,2.854907939920025,1.0326939285100485,-0.0089733969334082,8.052185252450079e-05,True,0.181750983056521,-0.0058972032134593,3.477700574083529e-05,True,0.0758909457002143,0.9919093869685296,1.0,6.648392672521947,0.75,0.7634374999999999,0.75,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,moderate_expected,60,10,1800,30,8.371846500085667,nutpie,400,400,2,1,0.95,0,1.03,77.0,127.0,0,21,True,False,0.5958558659738342,0.438534752381137,1.0,1.0,2.966362684028662,1.003723442840201,-0.0113741437219926,0.0001293711454085,True,0.1654737814107678,-0.0028460236852951,8.099850817261106e-06,True,0.0802022898305894,1.033209039837548,1.0,6.53730453922509,0.25,0.51140625,0.25,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,moderate_expected,80,1,2400,30,10.758548300014809,nutpie,400,400,2,1,0.95,0,1.02,111.0,125.0,0,30,True,False,0.3713724878373848,0.2954963456340645,1.0,1.0,3.3365540038212864,1.079110164191549,-0.0273043948802079,0.0007455299797743,True,0.1395865384190017,0.0230869937036476,0.0005330092782722,True,0.1034697107413021,1.614248244899289,0.9666666666666668,5.828060782433086,0.5,0.5981249999999999,0.5,0.000625,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,moderate_expected,80,2,2400,30,8.464269200107083,nutpie,400,400,2,1,0.95,0,1.04,89.0,189.0,0,15,True,False,0.4633292876913204,0.4121098371843042,1.0,1.0,3.187434043533507,0.9810915508359322,-0.1086982376090318,0.0118153068593095,False,0.1415679099941175,0.0223763448974915,0.0005007008109714,True,0.1096564894444327,2.32154090292669,0.6,5.101396774730603,0.75,0.7715625,0.75,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,moderate_expected,80,3,2400,30,8.87421500007622,nutpie,400,400,2,1,0.95,0,1.03,73.0,75.0,0,24,True,False,1.0990785988915983,1.0334736050982296,1.0,1.0,3.740081670852694,1.2194682810667958,0.0224570249939068,0.0005043179715769,True,0.1696839529272621,0.0237279777531394,0.0005630169282534,True,0.1081417397179271,1.5451544875955858,0.9833333333333332,6.372658086859962,0.75,0.8165625,0.75,0.000625,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,moderate_expected,80,4,2400,30,9.067097600083798,nutpie,400,400,2,1,0.95,0,1.04,56.0,60.0,0,32,True,False,0.9169112014957568,0.8629909887235914,1.0,1.0,4.717236750428781,1.352297651921923,-0.0417338875535095,0.0017417173703289,True,0.1588875316677869,0.0611146068315706,0.0037349951681774,True,0.1450465462146957,1.6376227498910247,0.9333333333333332,5.757229221752016,1.0,0.9465625,1.0,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,moderate_expected,80,5,2400,30,12.901912500150502,nutpie,400,400,2,1,0.95,0,1.06,49.0,62.0,0,29,False,False,1.1471731410142425,0.9590669199625116,1.0,1.0,4.453135193650631,1.3179371912483986,-0.0294248154592595,0.0008658197648114,True,0.1686066781121072,0.068811693832057,0.0047350492080367,True,0.1519307175501534,1.831973308798792,0.9166666666666666,5.909144044077276,1.0,0.8840625000000001,1.0,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,moderate_expected,80,6,2400,30,8.882629399886355,nutpie,400,400,2,1,0.95,0,1.03,79.0,169.0,0,42,True,False,0.4605458915134912,0.4356619349894629,1.0,1.0,3.949247678721168,1.1845878559178729,0.0034651545836816,1.2007296288809802e-05,True,0.1513367109394374,0.0373876484368169,0.001397836255635,True,0.1305624327908756,1.1779613369795658,1.0,6.172113926327239,1.0,0.9725,1.0,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,moderate_expected,80,7,2400,30,9.35634069982916,nutpie,400,400,2,1,0.95,0,1.03,71.0,108.0,0,33,True,False,0.797531490846752,0.5998391056274788,1.0,1.0,3.739104569056888,1.1586326728131098,0.0055193649635159,3.0463389600486925e-05,True,0.1484390051888558,0.0262026687827613,0.000686579851339,True,0.1207546462591368,2.16932828600048,0.8666666666666667,5.946282285356947,1.0,0.8985937499999999,1.0,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,moderate_expected,80,8,2400,30,8.286075999960303,nutpie,400,400,2,1,0.95,0,1.04,61.0,131.0,0,22,True,False,0.6477220173058391,0.4200437583476133,0.6666666666666666,1.0,2.3292051234522355,0.8633670156164781,-0.0062640931679257,3.923886321645412e-05,True,0.1395708775103659,-0.0196784921408474,0.0003872430529373,True,0.057429757947795,1.002664786911846,1.0,5.9245444936887,1.0,0.8693750000000001,1.0,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,moderate_expected,80,9,2400,30,10.471273600123824,nutpie,400,400,2,1,0.95,0,1.03,109.0,124.0,0,9,True,False,1.1453970188420226,1.1057234316775957,0.6666666666666666,1.0,2.3515123013858035,0.8082921483614481,-0.0396894639730055,0.0015752535504645,True,0.152360350620705,-0.0220865286874019,0.0004878147494594,True,0.0602616004804895,1.701392611423713,0.9666666666666668,5.774692939604434,1.0,0.6876562500000002,1.0,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,moderate_expected,80,10,2400,30,9.061675500124691,nutpie,400,400,2,1,0.95,0,1.03,75.0,81.0,0,41,True,False,0.6763005924653968,0.6055486811851953,1.0,1.0,3.937844760168149,1.2164674229876915,-0.016830529959681,0.0002832667387237,True,0.161424671118063,0.0435317472024421,0.0018950130144973,True,0.1307512381569696,2.1193179646290687,0.8833333333333333,5.907553726199647,0.5,0.69234375,0.5,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,20,1,600,30,7.514374299906194,nutpie,400,400,2,1,0.95,0,1.01,113.0,182.0,0,5,True,True,0.6329347900974017,0.5732293340009608,1.0,1.0,2.8235657474255054,1.305492858169372,-0.0551992094898804,0.0030469527283077,True,0.3149474843234061,-0.0212032927728755,0.0004495796244122,True,0.0726575277923728,3.049195987810834,0.95,11.290376874246894,0.75,0.63203125,0.75,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,20,2,600,30,9.319852699991316,nutpie,400,400,2,1,0.95,0,1.07,39.0,93.0,0,13,False,False,0.3956963655378129,0.2768661542463423,1.0,1.0,3.598712001996813,1.642205000054452,0.1022598893120392,0.0104570849621105,True,0.3064098148835811,-0.0035638447540486,1.2700989430960058e-05,True,0.0969488851970496,3.0325620431195874,1.0,14.866144093626058,0.5,0.5165624999999999,0.5,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,20,3,600,30,7.849575199885294,nutpie,400,400,2,1,0.95,0,1.03,92.0,127.0,0,12,True,False,1.610412788505276,1.5790715557181392,0.3333333333333333,0.6666666666666666,3.597121530225908,1.7539854636733303,0.1795533506539044,0.0322394057310439,False,0.3206582048947648,-0.0083182145096,6.919269262772041e-05,True,0.0872283877417498,1.616213769879077,1.0,15.044181384079366,0.5,0.6206250000000001,0.5,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,20,4,600,30,9.10930599994026,nutpie,400,400,2,1,0.95,0,1.07,73.0,107.0,0,3,False,False,0.8251665385535596,0.7564643733125078,1.0,1.0,2.833475667075787,1.5345878049266188,0.033507492409965,0.0011227520476038,True,0.3398592544234859,-0.0314159099597903,0.0009869593986016,True,0.0599189166112075,3.403863063306124,1.0,13.053349643366552,1.0,0.79203125,1.0,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,20,5,600,30,7.226848900085315,nutpie,400,400,2,1,0.95,0,1.02,113.0,190.0,0,8,True,False,0.2824184084890637,0.2532431084703257,1.0,1.0,3.828486245165248,1.5954609708337324,-0.0433262244337246,0.0018771617236814,True,0.3144720926550704,0.0236581996398095,0.000559710410197,True,0.1387655134892416,1.4172046595398666,1.0,11.496982026639374,0.75,0.6694270833333335,0.5,0.0001041666666666,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,20,6,600,30,7.727653800044209,nutpie,400,400,2,1,0.95,0,1.04,85.0,181.0,0,3,True,False,1.3832767641560515,1.174237326635683,1.0,1.0,4.490369523277007,1.7329815863561195,-0.0273813769397952,0.0007497398031191,True,0.3079004192809381,0.0435720554513232,0.0018985240162531,True,0.1613613613696271,3.7990588230692057,0.9,11.592442973413638,0.75,0.63578125,0.5,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,20,7,600,30,7.283599199960008,nutpie,400,400,2,1,0.95,0,1.02,100.0,155.0,0,4,True,False,0.4619267377682783,0.3590327080169422,1.0,1.0,3.87599403606249,1.5956208501034197,-0.0597051295408076,0.0035647024934846,True,0.3232916615822544,0.0241761593597969,0.0005844866813902,True,0.1318738147439572,2.503620958285528,1.0,11.786361371811177,0.0,0.3058333333333334,0.0,0.0002083333333333,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,20,8,600,30,7.080690499860793,nutpie,400,400,2,1,0.95,0,1.08,28.0,121.0,0,0,False,False,0.7202635195772188,0.6475976172107135,1.0,1.0,2.622815951607411,1.1766242047153,-0.0821065526537403,0.0067414859886814,True,0.3082973862257083,-0.0253073034566128,0.000640459608245,True,0.0718063113078546,1.4223303643972074,1.0,9.647343063500376,1.0,0.7478124999999999,1.0,0.000625,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,20,9,600,30,9.186582300113514,nutpie,400,400,2,1,0.95,0,1.03,138.0,194.0,0,5,True,False,0.5042058871045989,0.4785810639307339,1.0,1.0,4.8311493727830985,1.8713774269081191,0.039484251662444,0.0015590061293432,True,0.3472418902190762,0.0526111468660343,0.0027679327745594,True,0.1770023867796714,3.098659559429474,1.0,13.60728907853552,1.0,0.9078124999999998,1.0,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,20,10,600,30,7.564570400165394,nutpie,400,400,2,1,0.95,0,1.01,117.0,187.0,0,1,True,True,1.2894695716570954,0.963479775051136,0.6666666666666666,0.6666666666666666,4.209854749253537,1.7218611626428544,0.0491247203162478,0.0024132381461495,True,0.3270478304665631,0.0246958262085252,0.0006098838321216,True,0.1302349958671672,3.962121337136154,1.0,13.416718108597614,0.75,0.6553125000000001,0.75,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,30,1,900,30,10.970559100154787,nutpie,400,400,2,1,0.95,0,1.04,90.0,53.0,0,13,True,False,0.6026550648714819,0.4369357512322469,1.0,1.0,4.088489856387144,1.5620898990961205,0.1324988811160964,0.0175559534970174,True,0.2751822070394593,0.0114814390110944,0.0001318234417654,True,0.1078983560109665,1.2176213433518317,1.0,12.200066747775995,1.0,0.8312499999999999,1.0,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,30,2,900,30,8.351099899969995,nutpie,400,400,2,1,0.95,0,1.04,68.0,119.0,0,5,True,False,0.7945861805609008,0.7494022961333325,1.0,1.0,3.64940523154384,1.4097980579872715,0.0025178813552527,6.339726519129532e-06,True,0.2798060707943774,0.0134528521197046,0.0001809792301546,True,0.1122815559503383,2.61010400764463,0.95,9.808686061855523,0.75,0.686875,0.75,0.000625,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,30,3,900,30,10.010286299977452,nutpie,400,400,2,1,0.95,0,1.02,130.0,150.0,0,9,True,False,0.4659551841892587,0.4112588765320548,1.0,1.0,4.704583458296032,1.600292144894129,-0.0726156621835494,0.0052730343943553,True,0.2479514344816979,0.081036100675232,0.0065668496126463,True,0.1780250147203118,1.727501779567701,1.0,8.97818448839688,1.0,0.7799999999999999,1.0,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,30,4,900,30,7.534117100061849,nutpie,400,400,2,1,0.95,0,1.04,70.0,85.0,0,5,True,False,0.970774476779692,0.8381086946880337,1.0,1.0,3.5828872255195776,1.348280270293417,-0.0949975856541514,0.0090245412801178,True,0.229770966351003,0.0202529491633919,0.0004101819498149,True,0.1206245504221288,3.687481185162548,0.6833333333333333,8.998988018194456,1.0,0.90796875,1.0,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,30,5,900,30,7.803884700173512,nutpie,400,400,2,1,0.95,0,1.03,58.0,78.0,0,16,True,False,1.026066277644306,0.9799611556075551,1.0,1.0,3.217312978793045,1.3689017794545604,0.1193569376414519,0.0142460785631454,False,0.2732677052579079,-0.0046305173372554,2.1441690810623207e-05,True,0.0824898537280737,4.185676816128579,0.85,11.434127081477294,1.0,0.8309375000000001,1.0,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,30,6,900,30,7.979239499894902,nutpie,400,400,2,1,0.95,0,1.03,109.0,180.0,0,5,True,False,0.6228220546606932,0.5789039574947302,1.0,1.0,3.785554875810977,1.343255131159631,-0.1011568667150082,0.0102327116835979,True,0.2188537681703266,0.0366776330535387,0.00134524876641,True,0.146812278254678,2.310084951376774,0.9833333333333332,8.681051644508772,0.75,0.7356250000000001,0.75,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,30,7,900,30,7.698770700022578,nutpie,400,400,2,1,0.95,0,1.04,66.0,95.0,0,12,True,False,1.1835817692748394,0.8569133334477262,0.6666666666666666,1.0,3.15640786654634,1.3191176830106943,0.0425854707936556,0.0018135223227172,True,0.2631309280479222,-0.0056405205793534,3.181547240610994e-05,True,0.0871485627967977,1.6572871730524747,1.0,10.018965065594417,0.75,0.6375000000000001,0.75,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,30,8,900,30,7.515416900161654,nutpie,400,400,2,1,0.95,0,1.07,33.0,83.0,0,3,False,False,0.2631843566075114,0.2166286606542774,1.0,1.0,3.0470386961342584,1.154229070911182,-0.1137126962235261,0.0129305772824239,False,0.2183994774534957,0.0065926138840164,4.3462557823726336e-05,True,0.0983203901756055,1.6523393858645647,1.0,8.161211604578188,1.0,0.7706249999999999,0.75,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,30,9,900,30,10.745253100059928,nutpie,400,400,2,1,0.95,0,1.03,76.0,131.0,0,8,True,False,0.4471118803665761,0.2819341962177362,1.0,1.0,4.26555998869243,1.5491312930458685,0.0988567312198815,0.0097726533074799,True,0.2762609453809371,0.0266490555073368,0.0007101721594331,True,0.1144879989383283,3.755225803501705,0.9666666666666668,11.098793352345895,1.0,0.81890625,1.0,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,30,10,900,30,8.888977800030261,nutpie,400,400,2,1,0.95,0,1.04,52.0,112.0,0,13,True,False,0.6489707009315901,0.5348537253075099,1.0,1.0,2.885904988403242,1.2599787661863802,0.0574760211539157,0.0033034930076853,True,0.2524769324022018,-0.0154690999001672,0.0002392930517213,True,0.0729266014253769,3.289314668141305,0.9166666666666666,10.23321081161332,0.5,0.5585937500000001,0.5,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,40,1,1200,30,7.759528200142085,nutpie,400,400,2,1,0.95,0,1.03,48.0,150.0,0,6,False,False,0.1735063865181809,0.1450694476008177,1.0,1.0,3.330091955789868,1.2102296757860005,-0.0122454559246273,0.0001499511908019,True,0.2152695107996544,0.0043047715439574,1.8531058045665845e-05,True,0.0956034046173974,2.0160345272231384,1.0,8.640423218409556,0.75,0.70078125,0.75,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,40,2,1200,30,7.918413500068709,nutpie,400,400,2,1,0.95,0,1.04,86.0,93.0,0,11,True,False,0.6754008940751339,0.6482777301703037,1.0,1.0,3.832748980954284,1.266271290048239,-0.0841560429236036,0.0070822395605594,True,0.1867491124503863,0.0367321317871865,0.0013492495056312,True,0.142327463224422,2.3424725521546,0.8333333333333334,7.484126567597188,1.0,0.7532812499999998,1.0,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,40,3,1200,30,7.928679400123656,nutpie,400,400,2,1,0.95,0,1.04,78.0,44.0,0,16,False,False,1.471198445229091,1.1779646823122991,0.6666666666666666,1.0,3.72990764945283,1.377444276572862,-0.0086189799301079,7.428681503560289e-05,True,0.2315571012855578,0.0176485543063601,0.0003114714691045,True,0.1053743028649882,2.165620853455487,0.9333333333333332,9.24700510276877,0.75,0.7839062500000001,0.75,0.0009375,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,40,4,1200,30,10.174899899866432,nutpie,400,400,2,1,0.95,0,1.02,125.0,162.0,0,8,True,False,0.9348169900261046,0.7623179769820156,1.0,0.6666666666666666,4.1763145503233225,1.3884881904056094,-0.0252040687352008,0.0006352450808087,True,0.205212237689837,0.0567198905925751,0.0032171459888336,True,0.1448886674364564,2.7487274031141444,0.8333333333333334,7.820918087860654,0.75,0.7687499999999999,0.75,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,40,5,1200,30,9.157811499899251,nutpie,400,400,2,1,0.95,0,1.03,67.0,130.0,0,13,True,False,0.9675737743073892,0.9349018071153492,1.0,1.0,4.191226803516496,1.4488249615693336,0.0631768678687522,0.0039913166337057,True,0.2393180631248466,0.0408171507752049,0.0016660397974058,True,0.1472482987785985,2.8932715215678426,0.85,9.30225194682046,1.0,0.8832812499999999,1.0,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,40,6,1200,30,7.626743600005284,nutpie,400,400,2,1,0.95,0,1.07,30.0,123.0,0,18,False,False,1.0975295149998583,0.9170028688677058,1.0,0.3333333333333333,2.882426051455908,1.0393375687880495,-0.0926401957170513,0.0085822058624935,True,0.221509554496066,-0.0014299404846339,2.044729789595192e-06,True,0.0819228637229601,2.236297595592242,0.9666666666666668,7.502628000340165,0.75,0.51390625,0.75,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,40,7,1200,30,10.111057200003415,nutpie,400,400,2,1,0.95,0,1.02,81.0,174.0,0,8,True,False,0.7202108149523256,0.7013051794192201,1.0,1.0,3.2889182246866047,1.1921782569440456,-0.038535690217601,0.0014849994205469,True,0.2161014944818723,0.009814572181211,9.632582710020108e-05,True,0.1020826874600688,2.414054968872448,0.9,8.50951792480037,1.0,0.89,1.0,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,40,8,1200,30,8.167562199989334,nutpie,400,400,2,1,0.95,0,1.05,72.0,145.0,0,7,True,False,1.0882962973330763,1.0009086174248782,1.0,1.0,4.45278573153695,1.40399926214768,-0.0454891428469372,0.002069262116949,True,0.2365291125041882,0.0630105617555793,0.0039703308927536,True,0.1581387541262152,3.03870584955358,0.6333333333333333,7.719491173790838,0.75,0.65390625,0.75,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,40,9,1200,30,10.166025800164787,nutpie,400,400,2,1,0.95,0,1.06,33.0,125.0,0,11,False,False,1.6617612487114315,1.4687002625774168,0.3333333333333333,0.6666666666666666,3.1557588488949717,1.1358107913562752,-0.0137505177647352,0.0001890767387983,True,0.2183879667035304,0.0008222173720024,6.760414068225464e-07,True,0.0862719744833163,2.431003308061064,0.9833333333333332,8.04557800671611,1.0,0.9428125,1.0,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,40,10,1200,30,7.689063400030136,nutpie,400,400,2,1,0.95,0,1.03,45.0,97.0,0,12,False,False,0.9723965609267908,0.925866352297304,0.6666666666666666,1.0,2.1781438766018693,1.0983199109573627,0.0658130628047744,0.0043313592357451,True,0.2167700813509762,-0.0341687448471161,0.0011675031244273,False,0.0452181543597453,1.39578713077466,1.0,9.17671985559116,0.75,0.5882812500000001,0.5,0.0009375,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,50,1,1500,30,8.259321800200269,nutpie,400,400,2,1,0.95,0,1.06,52.0,37.0,0,14,False,False,0.705795131695753,0.5817705911615924,1.0,1.0,3.4540430624917406,1.2421696797193462,0.0579977951371835,0.0033637442407747,True,0.2042185010742539,0.0085521560499027,7.31393731018878e-05,True,0.0921482959274116,1.741994658865187,0.9833333333333332,8.044267340278568,0.25,0.3985937499999999,0.25,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,50,2,1500,30,7.509092000080272,nutpie,400,400,2,1,0.95,0,1.06,36.0,95.0,0,12,False,False,1.3109290758302354,1.269893015036083,0.6666666666666666,0.6666666666666666,2.9106618255373924,1.0367542636082645,-0.0576071862933502,0.0033185879126367,True,0.1746623318153276,-0.0075439899990214,5.691178510533576e-05,True,0.0812976426772705,1.838599183107207,0.95,6.694654016320218,0.25,0.40953125,0.25,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,50,3,1500,30,8.298286200035363,nutpie,400,400,2,1,0.95,0,1.09,22.0,89.0,0,24,False,False,0.8046122571787717,0.6571008396978247,1.0,1.0,3.422595699917552,1.15867862348817,-0.0104121907056983,0.0001084137152918,True,0.1985588657659553,0.0124219376881448,0.0001543045359281,True,0.101978821484317,1.8528899513383423,0.9666666666666668,7.170538368708579,0.75,0.7615625,0.75,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,50,4,1500,30,10.548129300121218,nutpie,400,400,2,1,0.95,0,1.04,42.0,94.0,0,29,False,False,0.3976488198728599,0.3264043553476116,1.0,1.0,2.9006432893178933,1.2085200389251909,0.0296162953299553,0.0008771249490711,True,0.2100295372089939,-0.0121213759223425,0.0001469277542507,True,0.0736705054254184,1.540855780224606,1.0,8.482244028056217,0.75,0.7631249999999999,0.75,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,50,5,1500,30,9.661700200056655,nutpie,400,400,2,1,0.95,0,1.04,63.0,85.0,0,20,True,False,0.6119589893168504,0.5477657583150916,1.0,1.0,3.1278186796838887,1.1996660142257147,-2.3669224342770523e-05,5.602321809884006e-10,True,0.2004796435945943,0.0009891689291637,9.78455170422908e-07,True,0.0877345371836516,1.504612830141843,1.0,7.586015155018549,0.5,0.5501562500000001,0.5,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,50,6,1500,30,8.275233999826014,nutpie,400,400,2,1,0.95,0,1.03,47.0,101.0,0,7,False,False,1.2587796341072248,0.9996499400387164,0.6666666666666666,0.6666666666666666,3.607541490681091,1.2714446461170372,0.0756318823816568,0.0057201816325927,True,0.1975599322902613,0.0131822385864494,0.00017377141415,True,0.1085971121092052,1.3747470063959573,1.0,8.058680809121148,0.5,0.47265625,0.25,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,50,7,1500,30,8.387221599929035,nutpie,400,400,2,1,0.95,0,1.07,50.0,107.0,0,28,False,False,0.7261385512619271,0.6472578313159856,1.0,1.0,2.721654737680632,1.1164289984520437,0.0733743353298342,0.0053837930850949,True,0.1977045003691337,-0.018269682472777,0.000333781297656,True,0.0602140096557493,2.5256059241904683,0.85,8.186133109832616,1.0,0.8776562499999998,1.0,0.0003125,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,50,8,1500,30,8.164228999987245,nutpie,400,400,2,1,0.95,0,1.15,13.0,27.0,0,12,False,False,0.3157763251462205,0.2519693443042946,1.0,1.0,3.120993902229717,1.227300428016777,0.0358952759576906,0.0012884708360787,True,0.189314226566196,-0.0076232649932466,5.811416915726047e-05,True,0.0693914864385646,1.9513049588995195,1.0,8.242627282579292,0.75,0.7084375,0.75,0.0,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,50,9,1500,30,7.251659700181335,nutpie,400,400,2,1,0.95,0,1.03,82.0,109.0,0,6,True,False,0.4226436888091669,0.4190993149284409,1.0,1.0,1.9905174637226244,0.8561503420277393,-0.0984239092304453,0.0096872659082029,False,0.1769828370343354,-0.0304300912814954,0.0009259904554001,False,0.0497315187724924,2.2918657290640003,0.8333333333333334,6.367682748917027,0.5,0.5220312500000001,0.5,0.000625,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,50,10,1500,30,10.748492800164968,nutpie,400,400,2,1,0.95,0,1.04,77.0,87.0,0,14,True,False,0.6225749351117931,0.5174345301319695,1.0,1.0,4.473946832346528,1.3171253820952349,-0.0965778034742713,0.0093272721239149,False,0.1751030717824485,0.0746323026006935,0.0055699805914814,True,0.1561780128253465,1.362838706628699,1.0,6.734336972618991,1.0,0.87125,1.0,0.000625,0.0
phase3c_final_5mix_3episode_20stimulus_additive_feature_v1,smaller_effects_harder,60,1,1800,30,8.401660800212994,nutpie,400,400,2,1,0.95,0,1.07,38.0,78.0,0,53,False,False,0.4920010800266803,0.3177825589943637,1.0,1.0,3.2557703483205,1.0796063753287914,0.0144856745902922,0.0002098347683358,True,0.1806940706724111,0.0022484356304792,5.055462784408414e-06,True,0.0786738394354541,3.7769659638546393,0.55,7.37038281415895,1.0,0.980625,1.0,0.0,0.0
