parameter,true_value,posterior_mean,posterior_sd,hdi_3%,hdi_97%,bias,absolute_error,squared_error,covered,sign_recovered,hdi_width,scenario,n_participants,replication
z_RMS,2.2,2.2223447492637285,1.020206181787878,0.2193246071746681,4.00015756291017,0.0223447492637283,0.0223447492637283,0.0004992878196588,True,True,3.7808329557355016,moderate_expected,60,5
z_CF,-1.7,-3.4996816738884933,0.9793326944289265,-5.212486127212707,-1.6554407052827207,-1.799681673888493,1.799681673888493,3.238854127330089,True,True,3.5570454219299865,moderate_expected,60,5
z_SW,1.9,2.166432724744546,0.9140712450191838,0.2997025551594319,3.602636220766428,0.2664327247445461,0.2664327247445461,0.0709863968148031,True,True,3.302933665606996,moderate_expected,60,5
episode[EDR-2],-1.4,-1.125906627606008,0.5607432788322754,-2.141587776090089,-0.115886387637291,0.274093372393992,0.274093372393992,0.0751271767903115,True,True,2.0257013884527977,moderate_expected,60,6
episode[FM-1],2.0,2.4064712773451364,0.5961031887084305,1.3273035927477317,3.474532041881392,0.4064712773451364,0.4064712773451364,0.1652188993065868,True,True,2.14722844913366,moderate_expected,60,6
group[group_02],1.2,-2.7351095135993795,3.196219566476868,-8.422398404638457,3.855898941747497,-3.93510951359938,3.93510951359938,15.485086884020346,True,False,12.278297346385957,moderate_expected,60,6
z_RMS,2.2,2.433831775328301,0.7940583323645554,0.9435343347755744,3.90104926950593,0.233831775328301,0.233831775328301,0.054677299153185,True,True,2.9575149347303555,moderate_expected,60,6
z_CF,-1.7,-1.0561914738568423,0.9317954639376188,-2.7790621754812057,0.6834195299984576,0.6438085261431574,0.6438085261431574,0.4144894183346246,True,True,3.4624817054796635,moderate_expected,60,6
z_SW,1.9,3.1880246099189686,0.8823489684397029,1.5332653310428184,4.982788726782047,1.2880246099189687,1.2880246099189687,1.6590073957569116,True,True,3.449523395739229,moderate_expected,60,6
episode[EDR-2],-1.4,-1.0193116743729242,0.5774067283243944,-2.078788039835412,0.0795217152652534,0.3806883256270756,0.3806883256270756,0.1449236012687464,True,True,2.1583097551006656,moderate_expected,60,7
episode[FM-1],2.0,2.33709209034797,0.6053186696743533,1.2218152098328687,3.4622430133413964,0.3370920903479701,0.3370920903479701,0.113631077375164,True,True,2.240427803508528,moderate_expected,60,7
group[group_02],1.2,-2.010607058267055,3.838176489394344,-8.318924856689332,5.542461574709355,-3.2106070582670547,3.2106070582670547,10.30799768259423,True,False,13.861386431398689,moderate_expected,60,7
z_RMS,2.2,1.9916491419850848,1.167380016755372,-0.2911880910937752,4.108328860514413,-0.2083508580149153,0.2083508580149153,0.0434100800355514,True,True,4.399516951608188,moderate_expected,60,7
z_CF,-1.7,-1.2517646567201373,1.3573153775159454,-3.881537347556749,1.3098935441624575,0.4482353432798627,0.4482353432798627,0.2009149229652163,True,True,5.191430891719206,moderate_expected,60,7
z_SW,1.9,1.9119475723622663,1.2016767500659444,-0.1352809325737465,4.267158980569027,0.0119475723622666,0.0119475723622666,0.0001427444853515,True,True,4.402439913142773,moderate_expected,60,7
episode[EDR-2],-1.4,-1.211253201570574,0.5617943950241944,-2.293617852225481,-0.169280096618765,0.1887467984294257,0.1887467984294257,0.0356253539173582,True,True,2.1243377556067164,moderate_expected,60,8
episode[FM-1],2.0,0.8758027376162094,0.5655475531458137,-0.1399792369940752,1.8903683782975564,-1.1241972623837906,1.1241972623837906,1.2638194847512092,False,True,2.030347615291632,moderate_expected,60,8
group[group_02],1.2,4.715228583815703,3.1560899737683497,-1.8826258604428112,10.03315105740842,3.515228583815703,3.515228583815703,12.356831996474952,True,True,11.915776917851232,moderate_expected,60,8
z_RMS,2.2,2.6270663986737395,0.8358676543434104,1.1667611196530712,4.324784017693631,0.4270663986737393,0.4270663986737393,0.1823857088761572,True,True,3.15802289804056,moderate_expected,60,8
z_CF,-1.7,-3.7141545185884377,0.9283954650154196,-5.567424968861957,-2.048779763261785,-2.014154518588437,2.014154518588437,4.056818424750221,False,True,3.518645205600172,moderate_expected,60,8
z_SW,1.9,2.2816750156975654,0.957734464112034,0.5415146067638292,4.12459726691651,0.3816750156975654,0.3816750156975654,0.1456758176077368,True,True,3.5830826601526806,moderate_expected,60,8
episode[EDR-2],-1.4,-1.889345541159206,0.5941339336381767,-2.914383490322301,-0.716272804002392,-0.489345541159206,0.489345541159206,0.2394590586523962,True,True,2.198110686319909,moderate_expected,60,9
episode[FM-1],2.0,1.6234560151756523,0.5687874784776844,0.5774115303432064,2.6094254181245127,-0.3765439848243475,0.3765439848243475,0.1417853725073984,True,True,2.0320138877813063,moderate_expected,60,9
group[group_02],1.2,4.034553605454805,2.7072185688674457,-0.5378576749160899,9.959996925268117,2.834553605454805,2.834553605454805,8.034694142196834,True,True,10.497854600184205,moderate_expected,60,9
z_RMS,2.2,2.956781512842018,0.721721821376474,1.6859334973289584,4.436255667867341,0.7567815128420179,0.7567815128420179,0.5727182581794533,True,True,2.7503221705383827,moderate_expected,60,9
z_CF,-1.7,-2.025003148032108,0.8356104845460004,-3.5393895020508124,-0.4461583095045351,-0.3250031480321074,0.3250031480321074,0.1056270462307799,True,True,3.093231192546277,moderate_expected,60,9
z_SW,1.9,2.057567716625804,0.7686912841545089,0.7767226154667801,3.497893072142195,0.1575677166258042,0.1575677166258042,0.0248275853226697,True,True,2.7211704566754147,moderate_expected,60,9
episode[EDR-2],-1.4,-1.082331672117061,0.578427679070219,-2.257188259887588,-0.1147971391798914,0.3176683278829388,0.3176683278829388,0.1009131665399423,True,True,2.1423911207076967,moderate_expected,60,10
episode[FM-1],2.0,2.2096535043070564,0.5960655648969452,1.0789107269913742,3.2696957391553303,0.2096535043070564,0.2096535043070564,0.0439545918682289,True,True,2.190785012163956,moderate_expected,60,10
group[group_02],1.2,3.13046231832565,2.4733906956908256,-1.6121338332518316,7.62520719476923,1.93046231832565,1.93046231832565,3.726684762475243,True,True,9.237341028021062,moderate_expected,60,10
z_RMS,2.2,2.116426918171709,0.7951619694021359,0.5967789735195235,3.483461047600468,-0.0835730818282911,0.0835730818282911,0.0069844600062782,True,True,2.8866820740809445,moderate_expected,60,10
z_CF,-1.7,-0.697204261245058,0.7960898353102034,-2.317544092587486,0.7983616779304774,1.002795738754942,1.002795738754942,1.00559929366507,True,True,3.115905770517964,moderate_expected,60,10
z_SW,1.9,2.1292354365601778,0.7832049126708782,0.7391295280740526,3.63562973556113,0.2292354365601778,0.2292354365601778,0.0525488853749353,True,True,2.8965002074870774,moderate_expected,60,10
episode[EDR-2],-1.4,-1.0908686329170751,0.4807524090508542,-1.980126470825404,-0.202918242814876,0.3091313670829247,0.3091313670829247,0.0955622021145579,True,True,1.7772082280105277,moderate_expected,80,1
episode[FM-1],2.0,1.8892277559114217,0.5065432466133338,0.967697201476462,2.857881062413804,-0.1107722440885783,0.1107722440885783,0.0122704900604195,True,True,1.8901838609373411,moderate_expected,80,1
group[group_02],1.2,-4.052424068134219,2.798110964166682,-8.710769138208347,1.9642484191180416,-5.25242406813422,5.25242406813422,27.587958591515623,True,False,10.675017557326388,moderate_expected,80,1
z_RMS,2.2,1.6394323387437737,0.8776458400013221,0.0197014884884383,3.1930804094175618,-0.5605676612562265,0.5605676612562265,0.3142361028462754,True,True,3.173378920929124,moderate_expected,80,1
z_CF,-1.7,-2.0152828788685277,0.9341450301407204,-3.93687339550822,-0.3266916137331905,-0.3152828788685273,0.3152828788685273,0.0994032937076264,True,True,3.6101817817750295,moderate_expected,80,1
z_SW,1.9,1.91063849677744,0.8774634951763823,0.2722214721635176,3.498322780923224,0.0106384967774397,0.0106384967774397,0.0001131776136835,True,True,3.226101308759706,moderate_expected,80,1
episode[EDR-2],-1.4,-2.0640170245180465,0.4776120275040054,-2.9683362343688597,-1.1952083830205231,-0.6640170245180466,0.6640170245180466,0.4409186088498,True,True,1.773127851348336,moderate_expected,80,2
episode[FM-1],2.0,2.0051843286894377,0.48520724331814,1.0341803999006975,2.884321259540335,0.0051843286894377,0.0051843286894377,2.6877263960127285e-05,True,True,1.8501408596396371,moderate_expected,80,2
group[group_02],1.2,3.2548371278318347,2.366059186029772,-1.2565099612605466,7.4169859987135425,2.054837127831835,2.054837127831835,4.222355621916185,True,True,8.673495959974089,moderate_expected,80,2
z_RMS,2.2,2.059620717063197,0.7908830469243293,0.5703505373428301,3.525521943008476,-0.1403792829368026,0.1403792829368026,0.0197063430778509,True,True,2.955171405665646,moderate_expected,80,2
z_CF,-1.7,-1.2610255545383706,0.9057873385343918,-3.1352743767733537,0.3694677905585974,0.4389744454616293,0.4389744454616293,0.192698563768345,True,True,3.504742167331951,moderate_expected,80,2
z_SW,1.9,1.2430242168455192,0.8610004627049547,-0.2475335816905726,2.8548549759123514,-0.6569757831544807,0.6569757831544807,0.4316171796514432,True,True,3.102388557602924,moderate_expected,80,2
episode[EDR-2],-1.4,-1.0509520182119525,0.460932798071439,-1.908584249691908,-0.1502205812561178,0.3490479817880476,0.3490479817880476,0.1218344935903092,True,True,1.75836366843579,moderate_expected,80,3
episode[FM-1],2.0,2.147423673458895,0.4487079597466063,1.419537549165499,3.0724220099922475,0.1474236734588951,0.1474236734588951,0.0217337394961149,True,True,1.6528844608267486,moderate_expected,80,3
group[group_02],1.2,1.0937638658315183,3.217815628998496,-4.683130962596372,6.882636912979067,-0.1062361341684814,0.1062361341684814,0.0112861162030635,True,True,11.56576787557544,moderate_expected,80,3
z_RMS,2.2,3.760013982321565,0.954383513589296,1.7539867604467805,5.258392817072075,1.560013982321565,1.560013982321565,2.4336436250387883,True,True,3.504406056625294,moderate_expected,80,3
z_CF,-1.7,-2.5140843294819937,1.0449825873547969,-4.462560179515112,-0.7763554064072136,-0.8140843294819937,0.8140843294819937,0.6627332955081473,True,True,3.686204773107898,moderate_expected,80,3
z_SW,1.9,2.6263225034911297,1.189987198640141,0.5290710330579165,4.558705215882805,0.7263225034911298,0.7263225034911298,0.5275443790776223,True,True,4.029634182824888,moderate_expected,80,3
episode[EDR-2],-1.4,-1.641479806062379,0.4895640716733413,-2.6135363495582045,-0.8027877081023194,-0.241479806062379,0.241479806062379,0.0583124967359242,True,True,1.810748641455885,moderate_expected,80,4
episode[FM-1],2.0,1.7746448095819884,0.4778158076230899,0.8785283926764241,2.664191889040592,-0.2253551904180115,0.2253551904180115,0.0507849618483382,True,True,1.785663496364168,moderate_expected,80,4
group[group_02],1.2,-0.150326470789863,3.450972861081606,-5.947912135367426,5.921086011220928,-1.350326470789863,1.350326470789863,1.823381577715807,True,False,11.868998146588352,moderate_expected,80,4
z_RMS,2.2,1.6475090236758942,1.1231157305558894,-0.3970450598709314,3.9327270232483182,-0.5524909763241059,0.5524909763241059,0.3052462789195638,True,True,4.329772083119249,moderate_expected,80,4
z_CF,-1.7,-2.9859187189504666,1.4013662140792869,-5.249172909296643,0.0745065609553461,-1.2859187189504666,1.2859187189504666,1.653586951747209,True,True,5.323679470251989,moderate_expected,80,4
z_SW,1.9,2.650563270896201,1.170951226518325,0.5406746051429003,5.0389333030580055,0.7505632708962016,0.7505632708962016,0.5633452236184049,True,True,4.498258697915105,moderate_expected,80,4
episode[EDR-2],-1.4,-1.3032149651472915,0.4894541635921088,-2.2211254494527397,-0.4003496311662911,0.0967850348527081,0.0967850348527081,0.0093673429714399,True,True,1.820775818286448,moderate_expected,80,5
episode[FM-1],2.0,2.435077785419752,0.4966613557442818,1.48674901947152,3.357909090287466,0.435077785419752,0.435077785419752,0.1892926793657558,True,True,1.8711600708159464,moderate_expected,80,5
group[group_02],1.2,0.7714021932345315,3.369620149261921,-4.9299347231056805,7.148741136792277,-0.4285978067654684,0.4285978067654684,0.1836960799641698,True,True,12.078675859897958,moderate_expected,80,5
z_RMS,2.2,4.027188902773503,1.134668049251572,1.9085903306140497,6.118920913431571,1.8271889027735029,1.8271889027735029,3.3386192864186364,True,True,4.210330582817521,moderate_expected,80,5
z_CF,-1.7,-1.345488807336474,1.1945657844679396,-3.8450171690664647,0.8649408291526892,0.3545111926635258,0.3545111926635258,0.1256781857237155,True,True,4.709957998219154,moderate_expected,80,5
z_SW,1.9,1.2044993355494935,1.222653645172568,-0.9251535283447764,3.513963471570441,-0.6955006644505064,0.6955006644505064,0.4837211742510959,True,True,4.439116999915218,moderate_expected,80,5
episode[EDR-2],-1.4,-1.7581981715170412,0.4835931938619851,-2.579984654699684,-0.8307121158592558,-0.3581981715170412,0.3581981715170412,0.1283059300781517,True,True,1.7492725388404282,moderate_expected,80,6
episode[FM-1],2.0,1.650293359309804,0.4664372733245639,0.7416386251397465,2.435715813834029,-0.3497066406901958,0.3497066406901958,0.1222947345428217,True,True,1.6940771886942825,moderate_expected,80,6
group[group_02],1.2,-1.5242565170153153,3.0162908905402466,-6.376028408222144,4.419851855629867,-2.7242565170153155,2.7242565170153155,7.421573570500418,True,False,10.79588026385201,moderate_expected,80,6
z_RMS,2.2,2.689072344293781,1.0292859668882228,0.4445847177212543,4.441541666784283,0.4890723442937807,0.4890723442937807,0.2391917579530144,True,True,3.996956949063029,moderate_expected,80,6
z_CF,-1.7,-1.1140904764656148,0.969753282135966,-2.922645351025272,0.6062236845009177,0.5859095235343852,0.5859095235343852,0.3432899697682903,True,True,3.52886903552619,moderate_expected,80,6
z_SW,1.9,1.6679960628597772,1.1421665287562537,-0.5520428524208181,3.7698741991534654,-0.2320039371402227,0.2320039371402227,0.0538258268485644,True,True,4.321917051574284,moderate_expected,80,6
episode[EDR-2],-1.4,-1.6223016602261815,0.4919458776976883,-2.435905694872205,-0.6102178960309554,-0.2223016602261818,0.2223016602261818,0.0494180281393167,True,True,1.82568779884125,moderate_expected,80,7
episode[FM-1],2.0,1.603105938043741,0.5004008958384435,0.7046221268680262,2.5869104319452303,-0.3968940619562591,0.3968940619562591,0.1575248964161388,True,True,1.882288305077204,moderate_expected,80,7
group[group_02],1.2,1.1091009987624083,2.973985738137682,-4.110488668454826,7.021050244967,-0.0908990012375914,0.0908990012375914,0.0082626284259916,True,True,11.131538913421826,moderate_expected,80,7
z_RMS,2.2,2.1258134710958894,0.9317380855119256,0.3027526540356346,3.9024573853779456,-0.0741865289041108,0.0741865289041108,0.0055036410708404,True,True,3.599704731342311,moderate_expected,80,7
z_CF,-1.7,-3.017793195619064,1.0170385978469207,-4.924719530089616,-1.1310903352224797,-1.3177931956190638,1.3177931956190638,1.7365789064199042,True,True,3.793629194867137,moderate_expected,80,7
z_SW,1.9,1.4924624076407382,1.0366868418459982,-0.3532913455749851,3.4706884353862315,-0.4075375923592617,0.4075375923592617,0.1660868891859837,True,True,3.8239797809612166,moderate_expected,80,7
episode[EDR-2],-1.4,-0.8743803536251816,0.473130035462521,-1.8077168903538403,-0.0595832090437133,0.5256196463748183,0.5256196463748183,0.276276012655189,True,True,1.7481336813101271,moderate_expected,80,8
episode[FM-1],2.0,2.549561224791938,0.4791000496778493,1.7367374385292182,3.43639680894722,0.5495612247919381,0.5495612247919381,0.3020175397948151,True,True,1.699659370418002,moderate_expected,80,8
group[group_02],1.2,-0.8914946496336185,2.3704038567235,-5.22518563041865,3.471933218394708,-2.0914946496336184,2.0914946496336184,4.3743498694460525,True,False,8.697118848813357,moderate_expected,80,8
z_RMS,2.2,1.0837867903772778,0.5682842028800137,0.0139988038202476,2.1488606877824346,-1.1162132096227224,1.1162132096227224,1.2459319293362596,False,True,2.134861883962187,moderate_expected,80,8
z_CF,-1.7,-1.6622703479069103,0.6432262353278576,-2.8064358485204184,-0.3466592862559989,0.0377296520930896,0.0377296520930896,0.0014235266470655,True,True,2.45977656226442,moderate_expected,80,8
z_SW,1.9,2.006188413327028,0.6460577136271266,0.8259624831671353,3.218939407297235,0.1061884133270281,0.1061884133270281,0.0112759791249117,True,True,2.3929769241300995,moderate_expected,80,8
episode[EDR-2],-1.4,-2.707325674740679,0.4922951720831426,-3.5492907275636423,-1.782102218001541,-1.307325674740679,1.307325674740679,1.7091004198361714,False,True,1.7671885095621014,moderate_expected,80,9
episode[FM-1],2.0,1.118240654637301,0.4724241380114756,0.1492611342331156,1.9595711950851344,-0.8817593453626991,0.8817593453626991,0.7774995431344556,False,True,1.8103100608520184,moderate_expected,80,9
group[group_02],1.2,-2.0651314194307067,2.026827256158092,-5.976888457574201,1.3882866514184058,-3.2651314194307064,3.2651314194307064,10.66108318615358,True,False,7.365175108992608,moderate_expected,80,9
z_RMS,2.2,1.0232458021922324,0.5867436602130628,-0.1468998686194018,2.099822118606029,-1.1767541978077678,1.1767541978077678,1.384750442058203,False,True,2.246721987225431,moderate_expected,80,9
z_CF,-1.7,-0.9905980042943,0.6130865633840265,-2.045438622394444,0.1821563416031599,0.7094019957057,0.7094019957057,0.5032511915112299,True,True,2.227594963997604,moderate_expected,80,9
z_SW,1.9,0.4689858984806805,0.6583761003188896,-0.6495265586462655,1.9306933942881117,-1.4310141015193194,1.4310141015193194,2.047801358747145,True,True,2.580219952934377,moderate_expected,80,9
episode[EDR-2],-1.4,-0.7192427995854684,0.4613821681174189,-1.5655563261586316,0.1317278564388878,0.6807572004145315,0.6807572004145315,0.4634303659162305,True,True,1.6972841825975196,moderate_expected,80,10
episode[FM-1],2.0,2.2731291571049104,0.4551358372000907,1.4851532031652,3.1680111279439207,0.2731291571049103,0.2731291571049103,0.0745995364608388,True,True,1.6828579247787208,moderate_expected,80,10
group[group_02],1.2,7.083141852999425,3.198950432466233,1.3971760947421457,13.274301225848792,5.883141852999425,5.883141852999425,34.61135806251351,False,True,11.877125131106643,moderate_expected,80,10
z_RMS,2.2,2.019237104962199,0.9609252655466852,0.2392167970605541,3.767893475162536,-0.1807628950378013,0.1807628950378013,0.0326752242224471,True,True,3.5286766781019816,moderate_expected,80,10
z_CF,-1.7,-2.491338829264601,1.114037126881107,-4.595972350012478,-0.4937494741956598,-0.7913388292646009,0.7913388292646009,0.6262171427018691,True,True,4.102222875816818,moderate_expected,80,10
z_SW,1.9,2.744544319253184,1.1083737077146132,0.599139696100476,4.78177442268612,0.8445443192531839,0.8445443192531839,0.7132551071828237,True,True,4.182634726585644,moderate_expected,80,10
episode[EDR-2],-0.84,-1.512556740475068,0.9959547391869225,-3.356038871785745,0.3171250977715831,-0.672556740475068,0.672556740475068,0.4523325691584479,True,True,3.673163969557328,smaller_effects_harder,20,1
episode[FM-1],1.2,1.3506099764392752,0.973547380529423,-0.3358943999422012,3.238590844106672,0.1506099764392752,0.1506099764392752,0.022683365003039,True,True,3.574485244048873,smaller_effects_harder,20,1
group[group_02],0.72,3.5443573421030226,3.580239348219194,-3.132840973912489,10.402788830239189,2.8243573421030224,2.8243573421030224,7.976994395891249,True,True,13.53562980415168,smaller_effects_harder,20,1
z_RMS,1.32,1.619273921489327,0.7021573144518976,0.3000818641138751,2.9325609844807987,0.2992739214893269,0.2992739214893269,0.0895648800835998,True,True,2.632479120366924,smaller_effects_harder,20,1
z_CF,-1.02,-1.9576563592299736,0.7946448019720245,-3.408197580054288,-0.5094048479549271,-0.9376563592299738,0.9376563592299738,0.8791994480044097,True,True,2.8987927320993605,smaller_effects_harder,20,1
z_SW,1.14,1.622757721283581,0.7864135646567693,0.0552014656679049,2.994626855478137,0.4827577212835814,0.4827577212835814,0.233055017458916,True,True,2.939425389810232,smaller_effects_harder,20,1
episode[EDR-2],-0.84,0.5955013480878877,0.9761623514273708,-1.3523979320416712,2.4106406349806497,1.4355013480878878,1.4355013480878878,2.060664120362143,True,False,3.763038567022321,smaller_effects_harder,20,2
episode[FM-1],1.2,1.5009394386749062,1.010884888477664,-0.2470258874311461,3.4784717884365,0.3009394386749062,0.3009394386749062,0.0905645457499676,True,True,3.725497675867646,smaller_effects_harder,20,2
group[group_02],0.72,-4.287855108560215,4.97163155934795,-13.206885246745456,4.46508845282535,-5.007855108560214,5.007855108560214,25.078612788332634,True,False,17.671973699570806,smaller_effects_harder,20,2
z_RMS,1.32,0.6433764023092917,0.8808600149381159,-1.122618111314083,2.2142207448378914,-0.6766235976907083,0.6766235976907083,0.4578194929519175,True,True,3.3368388561519744,smaller_effects_harder,20,2
z_CF,-1.02,-1.1021458535161874,1.0675045558705696,-2.875087798936039,1.1184765157593457,-0.0821458535161874,0.0821458535161874,0.0067479412499029,True,True,3.993564314695385,smaller_effects_harder,20,2
z_SW,1.14,1.0681709884678687,0.9461866302650416,-0.7218738594171383,2.743858975725942,-0.0718290115321311,0.0718290115321311,0.005159406897683,True,True,3.4657328351430805,smaller_effects_harder,20,2
episode[EDR-2],-0.84,-1.024624701952037,0.9461652607489858,-2.605362683129022,0.8637730240665895,-0.1846247019520369,0.1846247019520369,0.0340862805708784,True,True,3.469135707195612,smaller_effects_harder,20,3
episode[FM-1],1.2,-0.0042807621877487,0.9662648608670246,-1.9067302380671232,1.65386808363314,-1.2042807621877487,1.2042807621877487,1.450292154175505,True,False,3.560598321700263,smaller_effects_harder,20,3
group[group_02],0.72,0.5333313828738171,5.694421423302033,-9.907805613306024,11.506843156174746,-0.1866686171261828,0.1866686171261828,0.0348451726198014,True,True,21.41464876948077,smaller_effects_harder,20,3
z_RMS,1.32,3.167439350504276,0.9153386790395114,1.4633518487241206,4.860622533180346,1.847439350504276,1.847439350504276,3.41303215379166,False,True,3.3972706844562257,smaller_effects_harder,20,3
z_CF,-1.02,0.1151658444402996,1.0306880216509329,-1.75834472745731,2.0712383824728984,1.1351658444402997,1.1351658444402997,1.2886014943838586,True,False,3.829583109930209,smaller_effects_harder,20,3
z_SW,1.14,2.894609472209842,0.971034536431495,1.245910460080516,4.8104212563718045,1.754609472209842,1.754609472209842,3.0786543999685003,False,True,3.5645107962912883,smaller_effects_harder,20,3
episode[EDR-2],-0.84,-2.3538766191070373,1.0439352795118404,-4.382503764960855,-0.5121307423481432,-1.5138766191070374,1.5138766191070374,2.291822417878954,True,True,3.870373022612712,smaller_effects_harder,20,4
episode[FM-1],1.2,1.3418385918863327,1.0858115417722125,-0.8376302613483728,3.16672242684919,0.1418385918863327,0.1418385918863327,0.0201181861482976,True,True,4.004352688197563,smaller_effects_harder,20,4
group[group_02],0.72,-3.3636433126228638,4.809712508986023,-12.108216758502042,5.923497937752867,-4.083643312622863,4.083643312622863,16.67614270472943,True,False,18.03171469625491,smaller_effects_harder,20,4
z_RMS,1.32,2.3986373306765647,0.7165252552995368,1.212424895267138,3.830750031143316,1.0786373306765646,1.0786373306765646,1.1634584911290646,True,True,2.618325135876177,smaller_effects_harder,20,4
z_CF,-1.02,-0.1328248443413538,0.8043844695442501,-1.706525760756181,1.436117386976478,0.8871751556586462,0.8871751556586462,0.7870797568179432,True,True,3.142643147732659,smaller_effects_harder,20,4
z_SW,1.14,1.4435806336023125,0.7471577744458513,0.1523464225621837,2.891805140180709,0.3035806336023126,0.3035806336023126,0.0921612010983815,True,True,2.739458717618525,smaller_effects_harder,20,4
episode[EDR-2],-0.84,0.0113234787669585,0.9617890105952928,-1.788155168213902,1.7708739368183333,0.8513234787669585,0.8513234787669585,0.724751665499876,True,False,3.559029105032235,smaller_effects_harder,20,5
episode[FM-1],1.2,1.2059470018936853,1.0003845086694647,-0.8048244657115697,2.963023737151531,0.0059470018936853,0.0059470018936853,3.53668315234972e-05,True,True,3.767848202863101,smaller_effects_harder,20,5
group[group_02],0.72,3.162838914387054,4.5369225248289045,-4.014189941055298,12.570790068086229,2.442838914387054,2.442838914387054,5.967461961643721,True,True,16.584980009141525,smaller_effects_harder,20,5
z_RMS,1.32,0.9297283722799702,0.998210697933986,-1.034034162987951,2.815835908031713,-0.3902716277200299,0.3902716277200299,0.1523119434032415,True,True,3.849870071019664,smaller_effects_harder,20,5
z_CF,-1.02,-0.9320157472974056,1.0826702463567652,-2.9188543235381674,1.0102924651930658,0.0879842527025943,0.0879842527025943,0.0077412287236339,True,True,3.9291467887312335,smaller_effects_harder,20,5
z_SW,1.14,1.4214734449883528,0.992788836617981,-0.5025514519830561,3.2038904237617896,0.2814734449883529,0.2814734449883529,0.0792273002336113,True,True,3.706441875744845,smaller_effects_harder,20,5
episode[EDR-2],-0.84,-0.8356702724809693,0.9663648437282588,-2.5688037135269832,1.0292106112159976,0.0043297275190307,0.0043297275190307,1.874654038905185e-05,True,True,3.598014324742981,smaller_effects_harder,20,6
episode[FM-1],1.2,1.8661735081783095,1.030531496803822,-0.2547761766693499,3.728697502073895,0.6661735081783098,0.6661735081783098,0.4437871429985965,True,True,3.9834736787432448,smaller_effects_harder,20,6
group[group_02],0.72,1.3986251159082124,4.823800602240008,-7.141621003432232,10.674276152646527,0.6786251159082124,0.6786251159082124,0.4605320479414347,True,True,17.81589715607876,smaller_effects_harder,20,6
z_RMS,1.32,0.3826194933686894,1.1149128856164263,-1.6122458718290038,2.533899559362828,-0.9373805066313108,0.9373805066313108,0.8786822142123727,True,True,4.146145431191831,smaller_effects_harder,20,6
z_CF,-1.02,-3.1843629866033285,1.25971246846902,-5.788812765090709,-0.9783043844976094,-2.1643629866033285,2.1643629866033285,4.68446713777848,True,True,4.8105083805931,smaller_effects_harder,20,6
z_SW,1.14,0.7190315133275902,1.2025672212791805,-1.513636039638114,3.0008187184079755,-0.4209684866724097,0.4209684866724097,0.1772144667712588,True,True,4.51445475804609,smaller_effects_harder,20,6
episode[EDR-2],-0.84,-1.0327907198537802,0.9608285816070308,-2.7948308794182752,0.7285740046220074,-0.1927907198537802,0.1927907198537802,0.0371682616617387,True,True,3.5234048840402825,smaller_effects_harder,20,7
episode[FM-1],1.2,1.5824155301302685,0.964382085106936,-0.370144846917209,3.243412629655876,0.3824155301302685,0.3824155301302685,0.1462416376848143,True,True,3.613557476573085,smaller_effects_harder,20,7
group[group_02],0.72,-0.8129892579504064,4.571447034200975,-9.656677921092152,7.930336741256731,-1.5329892579504063,1.5329892579504063,2.350056064991338,True,False,17.587014662348885,smaller_effects_harder,20,7
z_RMS,1.32,1.4737235410994824,1.015092447966906,-0.5274367607570161,3.334043491682163,0.1537235410994823,0.1537235410994823,0.0236309270881642,True,True,3.861480252439179,smaller_effects_harder,20,7
z_CF,-1.02,-1.173314387439599,1.0112004929104628,-3.0721498425484604,0.7084656092459143,-0.153314387439599,0.153314387439599,0.0235053013959794,True,True,3.7806154517943744,smaller_effects_harder,20,7
z_SW,1.14,0.3699398044882544,1.0507744588282075,-1.6109607748884338,2.374925629065482,-0.7700601955117454,0.7700601955117454,0.5929927047115876,True,True,3.985886403953916,smaller_effects_harder,20,7
episode[EDR-2],-0.84,-0.8386052275477044,0.9278204938876188,-2.6110547810666507,0.797508198516901,0.0013947724522955,0.0013947724522955,1.9453901936826217e-06,True,True,3.408562979583552,smaller_effects_harder,20,8
episode[FM-1],1.2,2.424812871675816,0.9344234608588966,0.518250773743562,4.022967612327667,1.2248128716758158,1.2248128716758158,1.5001665706227585,True,True,3.504716838584105,smaller_effects_harder,20,8
group[group_02],0.72,-0.0509290972427126,3.1212077390931388,-5.558499661702483,6.171620676904117,-0.7709290972427126,0.7709290972427126,0.5943316729754639,True,False,11.7301203386066,smaller_effects_harder,20,8
z_RMS,1.32,0.4621940849212581,0.6331641357338595,-0.6343489736464137,1.7409854619639988,-0.857805915078742,0.857805915078742,0.735830987944078,True,True,2.3753344356104127,smaller_effects_harder,20,8
z_CF,-1.02,-1.2219723245047995,0.7486487455381734,-2.5031585677787724,0.2846620830332487,-0.2019723245047995,0.2019723245047995,0.040792819865872,True,True,2.787820650812021,smaller_effects_harder,20,8
z_SW,1.14,2.023014612048599,0.6944806531801118,0.6313003310019067,3.336593099401708,0.8830146120485989,0.8830146120485989,0.7797148050913376,True,True,2.705292768399801,smaller_effects_harder,20,8
episode[EDR-2],-0.84,-0.1805654629913919,1.002655236041865,-1.936063031900436,1.6964667699399083,0.6594345370086081,0.6594345370086081,0.4348539085997573,True,True,3.632529801840344,smaller_effects_harder,20,9
