song_id,song_title,group,episode,stimulus_id,mix_id,original_mix_name,true_expected_rating,posterior_mean_expected_rating,posterior_sd_expected_rating,hdi_3%,hdi_97%,absolute_error,squared_error,covered,hdi_width,scenario,n_participants,replication
lead_me,Lead Me,group_01,FM-1,lead_me_du_d,mix_f1f7973e5bac,DU-D,73.41185599807457,71.89848091843096,3.549842791401426,65.34587356008683,78.55873469157534,1.513375079643609,2.2903041316862995,True,13.21286113148851,moderate_expected,20,2
lead_me,Lead Me,group_01,EDR-1,lead_me_du_e,mix_271852ba8676,DU-E,64.50627465446179,64.66692785514671,3.549955743011174,57.78211651013466,71.14849180062798,0.1606532006849192,0.0258094508903089,True,13.366375290493323,moderate_expected,20,2
lead_me,Lead Me,group_01,EDR-2,lead_me_du_e,mix_271852ba8676,DU-E,63.10627465446178,64.36298152010404,3.5754657947899093,57.9909600545741,71.29217439986162,1.2567068656422649,1.5793121461524056,True,13.30121434528752,moderate_expected,20,2
lead_me,Lead Me,group_01,FM-1,lead_me_du_e,mix_271852ba8676,DU-E,66.50627465446179,66.02321524245198,3.541199045937755,59.32810995642895,72.72627341535899,0.4830594120098084,0.2333463955312618,True,13.398163458930044,moderate_expected,20,2
lead_me,Lead Me,group_01,EDR-1,lead_me_pxl_l1,mix_d5b28dfc8a93,PXL-L1,64.41781229450055,62.64161991230314,3.578427533604328,55.44588024202266,68.96538600881718,1.776192382197408,3.154859378576103,True,13.519505766794516,moderate_expected,20,2
lead_me,Lead Me,group_01,EDR-2,lead_me_pxl_l1,mix_d5b28dfc8a93,PXL-L1,63.01781229450055,62.33767357726048,3.594771110664888,54.60269276736812,68.39949841587327,0.6801387172400766,0.4625886746889768,True,13.79680564850515,moderate_expected,20,2
lead_me,Lead Me,group_01,FM-1,lead_me_pxl_l1,mix_d5b28dfc8a93,PXL-L1,66.41781229450055,63.99790729960841,3.5938543137147385,56.9030826120746,70.52699112464394,2.4199049948921427,5.855940184303941,True,13.623908512569344,moderate_expected,20,2
lead_me,Lead Me,group_01,EDR-1,lead_me_pxl_l4,mix_c7d9a071ba25,PXL-L4,70.70513038276503,71.50863898352766,3.605617036235565,65.35471517467764,78.54165119164045,0.8035086007626262,0.6456260714995135,True,13.186936016962818,moderate_expected,20,2
lead_me,Lead Me,group_01,EDR-2,lead_me_pxl_l4,mix_c7d9a071ba25,PXL-L4,69.30513038276503,71.20469264848498,3.6087784476896494,64.54308072208066,77.83043043075023,1.8995622657199505,3.608336801347112,True,13.287349708669566,moderate_expected,20,2
lead_me,Lead Me,group_01,FM-1,lead_me_pxl_l4,mix_c7d9a071ba25,PXL-L4,72.70513038276503,72.86492637083293,3.600405883590109,66.48575140963572,79.8890034811507,0.1597959880678985,0.0255347578025959,True,13.40325207151497,moderate_expected,20,2
lead_me,Lead Me,group_01,EDR-1,lead_me_mcg_pro2,mix_d3e3580b6e30,McG-pro2,71.87438897117511,70.35649099965802,3.564948911639888,63.44725644604529,76.47286874591173,1.5178979715170868,2.304014251935687,True,13.025612299866438,moderate_expected,20,2
lead_me,Lead Me,group_01,EDR-2,lead_me_mcg_pro2,mix_d3e3580b6e30,McG-pro2,70.4743889711751,70.05254466461534,3.5935584714605104,63.22008206347898,76.47607441881631,0.4218443065597625,0.1779526189768869,True,13.255992355337328,moderate_expected,20,2
