artist,song,mix_i_original_name,mix_j_original_name,mix_i_id,mix_j_id,combined_euclidean_distance,scalar_only_distance,bark_only_distance,rms_excluded_distance,combined_manhattan_distance,near_duplicate_flag
Fredy V,In The Meantime,DU-H,DU-I,mix_302f0efe8a80,mix_9baa86357fd4,3.41830268237,2.93882274642,1.7458849027,2.59047171793,8.24385442037,0
Fredy V,In The Meantime,DU-H,QUT-G,mix_302f0efe8a80,mix_a31f439e1e87,2.54304060692,1.8467753626,1.74827809245,2.46426272567,6.57584127893,0
Fredy V,In The Meantime,DU-H,McG-G,mix_302f0efe8a80,mix_c45aea9558f2,1.90315505239,0.792591814442,1.7302593358,1.84230546787,4.56653957441,0
Fredy V,In The Meantime,DU-H,QUT-B,mix_302f0efe8a80,mix_c7bdcba64775,4.35284589688,1.42191522104,4.11405207868,4.17404758018,8.76391494559,0
Fredy V,In The Meantime,DU-H,QUT-pro,mix_302f0efe8a80,mix_cdaef40f2b94,3.20659552719,2.62938437619,1.83537262626,3.29134795649,8.6533123288,0
Fredy V,In The Meantime,DU-H,McG-F,mix_302f0efe8a80,mix_ce153583405d,2.59095111092,2.04483372792,1.59112623142,2.4628786187,6.66436002015,0
Fredy V,In The Meantime,DU-H,UCP-A3,mix_302f0efe8a80,mix_d58db5dccea3,2.45131160643,1.73261288175,1.73406493356,2.00689090067,6.08588071757,0
Fredy V,In The Meantime,DU-H,McG-D,mix_302f0efe8a80,mix_da9f94cae537,2.26960024005,1.23385456822,1.90491158695,2.33165479249,5.90713390752,0
Fredy V,In The Meantime,DU-H,UCP-A5,mix_302f0efe8a80,mix_e858d5cf22ea,2.3592084092,1.4941297808,1.82577121134,1.87419058688,5.23192435895,0
Fredy V,In The Meantime,DU-H,UCP-A4,mix_302f0efe8a80,mix_efdedc0a36e7,2.25107568995,1.62610752212,1.55663614515,1.76928167139,5.75515027007,0
Fredy V,In The Meantime,DU-H,PXL-S6,mix_302f0efe8a80,mix_f44b598b8cf8,1.71410450599,1.28553514365,1.13382258396,1.3088792471,3.81414562912,0
Fredy V,In The Meantime,UCP-A1,PXL-S7,mix_3042da8a2eb5,mix_526612c31256,1.19422133055,0.997677950501,0.65635607213,1.35372467997,2.97965051977,0
Fredy V,In The Meantime,UCP-A1,McG-B,mix_3042da8a2eb5,mix_5383540067d5,1.90854208838,1.52543432101,1.14698868147,1.85051224258,4.90733972638,0
Fredy V,In The Meantime,UCP-A1,PXL-S5,mix_3042da8a2eb5,mix_54ac02ce9456,1.66458412236,1.18424760529,1.16978541185,1.63499481013,4.50285737175,0
Fredy V,In The Meantime,UCP-A1,DU-L,mix_3042da8a2eb5,mix_561c0e17caee,1.43219599504,0.787055550718,1.19654875718,1.47420223337,3.71535826968,0
Fredy V,In The Meantime,UCP-A1,DU-K,mix_3042da8a2eb5,mix_56e65a3ce054,2.25570253465,1.71325443038,1.46729451087,2.5153864058,5.87937280876,0
Fredy V,In The Meantime,UCP-A1,PXL-S4,mix_3042da8a2eb5,mix_67624d91340a,1.12411623277,0.480997880228,1.016010996,1.16499655132,3.02097792817,0
Fredy V,In The Meantime,UCP-A1,McG-pro2,mix_3042da8a2eb5,mix_690c5c454a9f,0.982711244904,0.433322838894,0.882016274314,0.994467915879,2.63166220863,0
Fredy V,In The Meantime,UCP-A1,DU-M,mix_3042da8a2eb5,mix_6cfa655049d5,1.16207639601,0.763233529026,0.87629682776,1.02323555172,3.07118656237,0
Fredy V,In The Meantime,UCP-A1,McG-E,mix_3042da8a2eb5,mix_7a5719f17171,1.08971965362,0.782839846161,0.758057186993,0.767500499829,2.76723077291,0
Fredy V,In The Meantime,UCP-A1,PXL-S3,mix_3042da8a2eb5,mix_8137541fd01f,0.923165396007,0.625433781234,0.679019096694,0.899860616608,2.74422561391,0
Fredy V,In The Meantime,UCP-A1,QUT-J,mix_3042da8a2eb5,mix_8187ac605f62,1.33931160939,1.01427242149,0.874646809894,1.31255484925,3.6559648596,0
Fredy V,In The Meantime,UCP-A1,QUT-C,mix_3042da8a2eb5,mix_82d5489162f9,1.32593563571,0.776692998716,1.07464100787,1.20381235269,3.7042344225,0
Fredy V,In The Meantime,UCP-A1,McG-A,mix_3042da8a2eb5,mix_8ffed8205048,1.52032448209,1.20424386309,0.927999595383,1.05772340438,3.61746397555,0
Fredy V,In The Meantime,UCP-A1,McG-H,mix_3042da8a2eb5,mix_96c30e75e4a7,0.800445294357,0.296903968736,0.743344269236,0.82320603508,2.14708390898,0
Fredy V,In The Meantime,UCP-A1,DU-I,mix_3042da8a2eb5,mix_9baa86357fd4,2.09493034109,1.77377637189,1.11465264389,2.16533124771,5.69398557768,0
Fredy V,In The Meantime,UCP-A1,QUT-G,mix_3042da8a2eb5,mix_a31f439e1e87,2.06305868833,1.68237979981,1.1940725944,2.27069772975,5.1737442348,0
Fredy V,In The Meantime,UCP-A1,McG-G,mix_3042da8a2eb5,mix_c45aea9558f2,1.51296882738,1.15478388946,0.977521785577,1.17497400206,3.87361279255,0
Fredy V,In The Meantime,UCP-A1,QUT-B,mix_3042da8a2eb5,mix_c7bdcba64775,3.85773322488,0.703763737449,3.79299647194,3.86697151489,6.79350079101,0
Fredy V,In The Meantime,UCP-A1,QUT-pro,mix_3042da8a2eb5,mix_cdaef40f2b94,2.88112442889,2.48477559536,1.45834434048,3.2878835709,6.71872891492,0
Fredy V,In The Meantime,UCP-A1,McG-F,mix_3042da8a2eb5,mix_ce153583405d,2.11539684292,1.77483131721,1.15103327428,2.3864150629,5.09805191117,0
Fredy V,In The Meantime,UCP-A1,UCP-A3,mix_3042da8a2eb5,mix_d58db5dccea3,1.46629225858,1.00009954315,1.07229375237,1.60173706384,3.70462974006,0
Fredy V,In The Meantime,UCP-A1,McG-D,mix_3042da8a2eb5,mix_da9f94cae537,1.93486978975,1.60450540986,1.08133412644,1.7649425484,4.90056522626,0
Fredy V,In The Meantime,UCP-A1,UCP-A5,mix_3042da8a2eb5,mix_e858d5cf22ea,1.05835129509,0.564157856589,0.895451493202,1.10527304765,2.74916154719,0
Fredy V,In The Meantime,UCP-A1,UCP-A4,mix_3042da8a2eb5,mix_efdedc0a36e7,1.25333544232,0.901116853526,0.871113165588,1.37478963968,3.26140197589,0
Fredy V,In The Meantime,UCP-A1,PXL-S6,mix_3042da8a2eb5,mix_f44b598b8cf8,0.890653861339,0.616027351653,0.643253140478,0.820794486719,2.59709429365,0
Fredy V,In The Meantime,PXL-S7,McG-B,mix_526612c31256,mix_5383540067d5,1.85130236722,1.63254861115,0.872986533177,1.73837727745,5.05956247517,0
Fredy V,In The Meantime,PXL-S7,PXL-S5,mix_526612c31256,mix_54ac02ce9456,1.75216665848,1.47085258154,0.952197816874,1.74407573824,4.13235439673,0
Fredy V,In The Meantime,PXL-S7,DU-L,mix_526612c31256,mix_561c0e17caee,1.42330502936,1.04074170111,0.970903660597,1.56002850565,3.52843878364,0
Fredy V,In The Meantime,PXL-S7,DU-K,mix_526612c31256,mix_56e65a3ce054,1.83979700182,0.947158660586,1.57725821589,1.94143742944,4.62618126245,0
Fredy V,In The Meantime,PXL-S7,PXL-S4,mix_526612c31256,mix_67624d91340a,1.13575630004,0.564741925977,0.985397853726,1.19250977929,3.09739618391,0
Fredy V,In The Meantime,PXL-S7,McG-pro2,mix_526612c31256,mix_690c5c454a9f,1.35787369132,1.01000037543,0.907590327859,1.50709759275,3.38447437726,0
Fredy V,In The Meantime,PXL-S7,DU-M,mix_526612c31256,mix_6cfa655049d5,1.91515504938,1.58112147474,1.08068207411,1.98879463879,5.08356776849,0
Fredy V,In The Meantime,PXL-S7,McG-E,mix_526612c31256,mix_7a5719f17171,1.56866517228,1.3606985457,0.780518987887,1.45265155383,4.09384620423,0
Fredy V,In The Meantime,PXL-S7,PXL-S3,mix_526612c31256,mix_8137541fd01f,0.860991470198,0.716971558654,0.476715948794,0.775661035686,2.26707267936,0
Fredy V,In The Meantime,PXL-S7,QUT-J,mix_526612c31256,mix_8187ac605f62,1.47217971955,1.31168120746,0.668435140188,1.60475287455,3.67011868333,0
Fredy V,In The Meantime,PXL-S7,QUT-C,mix_526612c31256,mix_82d5489162f9,1.52732068081,0.926638327057,1.21410455599,1.37835831175,4.1042978408,0
Fredy V,In The Meantime,PXL-S7,McG-A,mix_526612c31256,mix_8ffed8205048,1.91996048007,1.75514352293,0.778279807613,1.67055265991,4.41837554166,0
Fredy V,In The Meantime,PXL-S7,McG-H,mix_526612c31256,mix_96c30e75e4a7,1.01573900121,0.701591562114,0.734503232493,1.10897638651,2.77676747555,0
Fredy V,In The Meantime,PXL-S7,DU-I,mix_526612c31256,mix_9baa86357fd4,1.32326801637,1.00570757494,0.859994486526,1.18581108317,3.71998606904,0
Fredy V,In The Meantime,PXL-S7,QUT-G,mix_526612c31256,mix_a31f439e1e87,2.20181380657,1.98498980387,0.95278513703,2.45864090522,5.26769345735,0
Fredy V,In The Meantime,PXL-S7,McG-G,mix_526612c31256,mix_c45aea9558f2,1.55265004736,1.33969669987,0.784815215145,1.15557402046,3.57343627431,0
Fredy V,In The Meantime,PXL-S7,QUT-B,mix_526612c31256,mix_c7bdcba64775,4.37129869427,1.67306169244,4.03845475991,4.47664698467,7.9024009708,0
Fredy V,In The Meantime,PXL-S7,QUT-pro,mix_526612c31256,mix_cdaef40f2b94,3.04915038868,2.85882199574,1.06040317308,3.54097881436,6.38783580365,0
Fredy V,In The Meantime,PXL-S7,McG-F,mix_526612c31256,mix_ce153583405d,2.29251300703,2.17435724198,0.726489140764,2.65136527655,4.64630322381,0
Fredy V,In The Meantime,PXL-S7,UCP-A3,mix_526612c31256,mix_d58db5dccea3,1.60593668047,1.35883390241,0.855922337211,1.81792338898,3.76105090102,0
Fredy V,In The Meantime,PXL-S7,McG-D,mix_526612c31256,mix_da9f94cae537,1.73475825375,1.49759709416,0.875550765238,1.35866198873,4.7127465387,0
Fredy V,In The Meantime,PXL-S7,UCP-A5,mix_526612c31256,mix_e858d5cf22ea,1.65568231441,1.40730971725,0.872217453378,1.86603304799,4.12155832083,0
Fredy V,In The Meantime,PXL-S7,UCP-A4,mix_526612c31256,mix_efdedc0a36e7,1.6519078179,1.55584820027,0.55509982577,1.91551357903,3.15289464055,0
Fredy V,In The Meantime,PXL-S7,PXL-S6,mix_526612c31256,mix_f44b598b8cf8,0.904301422689,0.796924102528,0.42740266481,0.798290230586,2.37156794453,0
Fredy V,In The Meantime,McG-B,PXL-S5,mix_5383540067d5,mix_54ac02ce9456,1.40972293152,0.382635003587,1.35680108994,1.40676769613,3.02608388396,0
Fredy V,In The Meantime,McG-B,DU-L,mix_5383540067d5,mix_561c0e17caee,1.73660530712,1.33480273323,1.11090038081,1.25942719603,4.63518663231,0
Fredy V,In The Meantime,McG-B,DU-K,mix_5383540067d5,mix_56e65a3ce054,2.51078656947,1.53285598945,1.9885677542,2.4034319147,6.7903298419,0
Fredy V,In The Meantime,McG-B,PXL-S4,mix_5383540067d5,mix_67624d91340a,1.64536060049,1.38631598438,0.886193825923,1.46487141076,3.89843057447,0
Fredy V,In The Meantime,McG-B,McG-pro2,mix_5383540067d5,mix_690c5c454a9f,1.62556156716,1.40439773501,0.818606993951,1.29919385238,3.75145747836,0
Fredy V,In The Meantime,McG-B,DU-M,mix_5383540067d5,mix_6cfa655049d5,1.76999531536,1.28085623914,1.22159351302,1.92538849775,3.78859855709,0
Fredy V,In The Meantime,McG-B,McG-E,mix_5383540067d5,mix_7a5719f17171,1.46581864987,1.14769769097,0.911819238923,1.63784754147,2.93616915352,0
Fredy V,In The Meantime,McG-B,PXL-S3,mix_5383540067d5,mix_8137541fd01f,1.51061945831,1.17580635723,0.948393672546,1.56830976514,4.04562129218,0
Fredy V,In The Meantime,McG-B,QUT-J,mix_5383540067d5,mix_8187ac605f62,1.6774712294,1.59474726663,0.520279618148,0.774387034968,3.2002616239,0
Fredy V,In The Meantime,McG-B,QUT-C,mix_5383540067d5,mix_82d5489162f9,1.9858183241,1.23453754984,1.55543931234,2.11532699637,5.01924929436,0
Fredy V,In The Meantime,McG-B,McG-A,mix_5383540067d5,mix_8ffed8205048,1.2674435979,0.999116912076,0.779858108805,1.4051002165,2.94488477902,0
Fredy V,In The Meantime,McG-B,McG-H,mix_5383540067d5,mix_96c30e75e4a7,1.77078910815,1.49353548668,0.951338959338,1.67710051714,4.26346234378,0
Fredy V,In The Meantime,McG-B,DU-I,mix_5383540067d5,mix_9baa86357fd4,2.39633203301,2.15932836642,1.03909009157,1.79442694055,5.15241450249,0
Fredy V,In The Meantime,McG-B,QUT-G,mix_5383540067d5,mix_a31f439e1e87,0.946361393602,0.798608548458,0.507763994027,0.934857764416,2.42063320435,0
Fredy V,In The Meantime,McG-B,McG-G,mix_5383540067d5,mix_c45aea9558f2,0.921054898527,0.759501900875,0.521055648341,1.04040651523,2.17690214286,0
Fredy V,In The Meantime,McG-B,QUT-B,mix_5383540067d5,mix_c7bdcba64775,4.69751119967,1.73339527248,4.36599957631,4.77758736382,7.63703068858,0
Fredy V,In The Meantime,McG-B,QUT-pro,mix_5383540067d5,mix_cdaef40f2b94,1.89016109757,1.69357118555,0.839360241033,2.06477509261,4.65947621819,0
Fredy V,In The Meantime,McG-B,McG-F,mix_5383540067d5,mix_ce153583405d,1.33739085122,1.11065849256,0.745018121808,1.32887500183,3.56115807861,0
Fredy V,In The Meantime,McG-B,UCP-A3,mix_5383540067d5,mix_d58db5dccea3,1.11337453243,0.910916968856,0.640182103247,0.786222161751,2.90821339565,0
Fredy V,In The Meantime,McG-B,McG-D,mix_5383540067d5,mix_da9f94cae537,0.571330492188,0.491413355348,0.291430001011,0.619875049038,1.38338670129,1
Fredy V,In The Meantime,McG-B,UCP-A5,mix_5383540067d5,mix_e858d5cf22ea,1.45727339618,1.28226527816,0.692417148578,1.41055063069,3.26181746089,0
Fredy V,In The Meantime,McG-B,UCP-A4,mix_5383540067d5,mix_efdedc0a36e7,1.28078877067,1.11073679915,0.637717522172,1.13959874061,3.37184167626,0
Fredy V,In The Meantime,McG-B,PXL-S6,mix_5383540067d5,mix_f44b598b8cf8,1.61634670472,1.23469932855,1.04311755709,1.7145045346,4.12336277441,0
Fredy V,In The Meantime,PXL-S5,DU-L,mix_54ac02ce9456,mix_561c0e17caee,2.08900743606,1.04708149383,1.8076427781,1.83278680408,4.48244793996,0
Fredy V,In The Meantime,PXL-S5,DU-K,mix_54ac02ce9456,mix_56e65a3ce054,2.194864966,1.55364726866,1.55035879188,2.21509349587,5.81985953282,0
Fredy V,In The Meantime,PXL-S5,PXL-S4,mix_54ac02ce9456,mix_67624d91340a,1.96272564761,1.11695228836,1.61391125943,1.88635247432,4.77354807007,0
Fredy V,In The Meantime,PXL-S5,McG-pro2,mix_54ac02ce9456,mix_690c5c454a9f,1.95499977451,1.06618061024,1.63868332044,1.77583230649,4.47233793866,0
Fredy V,In The Meantime,PXL-S5,DU-M,mix_54ac02ce9456,mix_6cfa655049d5,1.78037921451,0.942035318422,1.5107347902,1.88187930929,4.15846107721,0
Fredy V,In The Meantime,PXL-S5,McG-E,mix_54ac02ce9456,mix_7a5719f17171,1.68346982206,0.873214672126,1.43929384706,1.77546177028,3.69548536297,0
Fredy V,In The Meantime,PXL-S5,PXL-S3,mix_54ac02ce9456,mix_8137541fd01f,1.25640385519,0.947168348369,0.825483353667,1.34924754356,3.10830640006,0
Fredy V,In The Meantime,PXL-S5,QUT-J,mix_54ac02ce9456,mix_8187ac605f62,1.82227449617,1.30881735661,1.26794379467,1.28401849023,3.74170422603,0
Fredy V,In The Meantime,PXL-S5,QUT-C,mix_54ac02ce9456,mix_82d5489162f9,1.56530460609,1.03412431293,1.17505974965,1.70339280379,4.08819449067,0
Fredy V,In The Meantime,PXL-S5,McG-A,mix_54ac02ce9456,mix_8ffed8205048,1.35487833289,0.798848341228,1.09432016552,1.35938155406,3.28784095197,0
Fredy V,In The Meantime,PXL-S5,McG-H,mix_54ac02ce9456,mix_96c30e75e4a7,1.92684520622,1.1965227614,1.51031974435,1.89187208806,4.80038591141,0
Fredy V,In The Meantime,PXL-S5,DU-I,mix_54ac02ce9456,mix_9baa86357fd4,2.49189306965,2.0627094991,1.39812753099,2.13885066328,5.88518476111,0
Fredy V,In The Meantime,PXL-S5,QUT-G,mix_54ac02ce9456,mix_a31f439e1e87,1.36824570963,0.748258759734,1.1455152336,1.42672054213,3.42096133547,0
Fredy V,In The Meantime,PXL-S5,McG-G,mix_54ac02ce9456,mix_c45aea9558f2,1.38376049659,0.666628966823,1.21260007113,1.40008267992,3.32992666931,0
Fredy V,In The Meantime,PXL-S5,QUT-B,mix_54ac02ce9456,mix_c7bdcba64775,4.53128327822,1.37271330909,4.31835458462,4.59649949811,7.90587802129,0
Fredy V,In The Meantime,PXL-S5,QUT-pro,mix_54ac02ce9456,mix_cdaef40f2b94,2.06179939631,1.67707724147,1.19934510328,2.28863463854,4.95124872454,0
Fredy V,In The Meantime,PXL-S5,McG-F,mix_54ac02ce9456,mix_ce153583405d,1.50288968224,1.00166921363,1.1204178611,1.56910234678,3.78023627651,0
Fredy V,In The Meantime,PXL-S5,UCP-A3,mix_54ac02ce9456,mix_d58db5dccea3,1.34029620855,0.617570647729,1.1895379026,1.19946419827,2.99806225178,0
Fredy V,In The Meantime,PXL-S5,McG-D,mix_54ac02ce9456,mix_da9f94cae537,1.5413750693,0.726762607932,1.35928408215,1.53998708259,3.56157830469,0
Fredy V,In The Meantime,PXL-S5,UCP-A5,mix_54ac02ce9456,mix_e858d5cf22ea,1.68636384393,0.900169640901,1.4260145973,1.66422659878,4.12849818491,0
Fredy V,In The Meantime,PXL-S5,UCP-A4,mix_54ac02ce9456,mix_efdedc0a36e7,1.28223950514,0.751125621283,1.03920568204,1.20076327651,3.11276452773,0
Fredy V,In The Meantime,PXL-S5,PXL-S6,mix_54ac02ce9456,mix_f44b598b8cf8,1.37074748006,1.00018530185,0.937324925548,1.48821159965,3.39503621306,0
Fredy V,In The Meantime,DU-L,DU-K,mix_561c0e17caee,mix_56e65a3ce054,2.49497532646,1.30702752883,2.1252249101,2.62642957683,6.03062317202,0
Fredy V,In The Meantime,DU-L,PXL-S4,mix_561c0e17caee,mix_67624d91340a,1.16946060742,0.625065700426,0.988398190231,1.20106027402,3.58467774923,0
Fredy V,In The Meantime,DU-L,McG-pro2,mix_561c0e17caee,mix_690c5c454a9f,0.989727262331,0.367273895139,0.9190592689,1.00892066672,2.50177966958,0
Fredy V,In The Meantime,DU-L,DU-M,mix_561c0e17caee,mix_6cfa655049d5,1.74651264784,1.22263429058,1.2471855598,1.55930402082,4.96884217241,0
Fredy V,In The Meantime,DU-L,McG-E,mix_561c0e17caee,mix_7a5719f17171,1.65813960902,1.26770148394,1.06881238327,1.31571708558,4.51668759151,0
Fredy V,In The Meantime,DU-L,PXL-S3,mix_561c0e17caee,mix_8137541fd01f,1.5702865442,0.953805349457,1.24741941072,1.46804625023,4.35654577039,0
Fredy V,In The Meantime,DU-L,QUT-J,mix_561c0e17caee,mix_8187ac605f62,1.10282181601,0.344962855119,1.04748106735,1.07414280433,3.04501829381,0
Fredy V,In The Meantime,DU-L,QUT-C,mix_561c0e17caee,mix_82d5489162f9,2.22074743859,1.22778175415,1.85047862732,2.07281121905,6.42841340751,0
Fredy V,In The Meantime,DU-L,McG-A,mix_561c0e17caee,mix_8ffed8205048,1.9365357329,1.5322417933,1.18423212744,1.33382357104,4.771996091,0
Fredy V,In The Meantime,DU-L,McG-H,mix_561c0e17caee,mix_96c30e75e4a7,1.10013768204,0.758982797453,0.796396906464,1.15523030364,3.21228462261,0
Fredy V,In The Meantime,DU-L,DU-I,mix_561c0e17caee,mix_9baa86357fd4,1.84775203969,1.37399398717,1.23544652794,1.951090748,5.07530617524,0
Fredy V,In The Meantime,DU-L,QUT-G,mix_561c0e17caee,mix_a31f439e1e87,1.89084975114,1.24129689529,1.42635717797,1.83191534143,5.45249811665,0
Fredy V,In The Meantime,DU-L,McG-G,mix_561c0e17caee,mix_c45aea9558f2,1.83447153681,1.37787013257,1.21109855798,1.27847392985,4.54355219524,0
Fredy V,In The Meantime,DU-L,QUT-B,mix_561c0e17caee,mix_c7bdcba64775,4.20203357521,1.31456445829,3.99111594071,4.22246126978,7.99700816102,0
Fredy V,In The Meantime,DU-L,QUT-pro,mix_561c0e17caee,mix_cdaef40f2b94,2.52045213626,1.97504815975,1.56584282028,2.73232281207,6.70934690229,0
Fredy V,In The Meantime,DU-L,McG-F,mix_561c0e17caee,mix_ce153583405d,1.75584840112,1.31042687746,1.16866804805,1.80926194484,4.86203757509,0
Fredy V,In The Meantime,DU-L,UCP-A3,mix_561c0e17caee,mix_d58db5dccea3,1.38577900755,0.534804481232,1.278423883,1.34179220132,3.57602252705,0
Fredy V,In The Meantime,DU-L,McG-D,mix_561c0e17caee,mix_da9f94cae537,1.92396555967,1.53739825991,1.15674114012,1.3575612048,5.0686448699,0
Fredy V,In The Meantime,DU-L,UCP-A5,mix_561c0e17caee,mix_e858d5cf22ea,1.29048239368,0.764011647452,1.040014909,1.26331315373,3.72762505421,0
Fredy V,In The Meantime,DU-L,UCP-A4,mix_561c0e17caee,mix_efdedc0a36e7,1.23875306919,0.71324106718,1.01281604772,1.20506881481,3.25561507746,0
Fredy V,In The Meantime,DU-L,PXL-S6,mix_561c0e17caee,mix_f44b598b8cf8,1.5571708869,1.04538725326,1.15409993576,1.43713774855,4.08010639192,0
Fredy V,In The Meantime,DU-K,PXL-S4,mix_56e65a3ce054,mix_67624d91340a,2.14628842544,1.24055302613,1.75145145366,2.29392126079,5.95809395542,0
Fredy V,In The Meantime,DU-K,McG-pro2,mix_56e65a3ce054,mix_690c5c454a9f,2.39710029159,1.51730596074,1.85576734248,2.59265632259,6.01302336989,0
Fredy V,In The Meantime,DU-K,DU-M,mix_56e65a3ce054,mix_6cfa655049d5,2.5362929303,2.12644070416,1.38240072337,2.75603421957,6.34678403357,0
Fredy V,In The Meantime,DU-K,McG-E,mix_56e65a3ce054,mix_7a5719f17171,2.47859288217,1.91448855026,1.57421607999,2.5653781396,7.04868912268,0
Fredy V,In The Meantime,DU-K,PXL-S3,mix_56e65a3ce054,mix_8137541fd01f,1.87962164958,1.34172849584,1.31633665489,1.98761811584,5.44623774014,0
Fredy V,In The Meantime,DU-K,QUT-J,mix_56e65a3ce054,mix_8187ac605f62,2.33292712969,1.51557547992,1.7735782918,2.46807763443,6.31632061135,0
Fredy V,In The Meantime,DU-K,QUT-C,mix_56e65a3ce054,mix_82d5489162f9,2.06618406169,1.55775204411,1.35739645861,2.12541363691,5.81442326766,0
Fredy V,In The Meantime,DU-K,McG-A,mix_56e65a3ce054,mix_8ffed8205048,2.7111673345,2.14594715251,1.65690649534,2.66901936141,7.36064168283,0
Fredy V,In The Meantime,DU-K,McG-H,mix_56e65a3ce054,mix_96c30e75e4a7,2.26507326344,1.4641359378,1.72825427654,2.45710449781,5.75283396598,0
Fredy V,In The Meantime,DU-K,DU-I,mix_56e65a3ce054,mix_9baa86357fd4,2.10556575572,0.804815217732,1.94568230114,1.98076217164,5.40016487489,0
Fredy V,In The Meantime,DU-K,QUT-G,mix_56e65a3ce054,mix_a31f439e1e87,2.5651377141,1.82591602328,1.80165539664,2.74307338728,6.67470276889,0
Fredy V,In The Meantime,DU-K,McG-G,mix_56e65a3ce054,mix_c45aea9558f2,2.38783624249,1.64778216587,1.72817124579,2.24386266842,6.88876512686,0
Fredy V,In The Meantime,DU-K,QUT-B,mix_56e65a3ce054,mix_c7bdcba64775,4.13120303805,2.3535880446,3.39521160724,4.37931017818,9.51179553053,0
Fredy V,In The Meantime,DU-K,QUT-pro,mix_56e65a3ce054,mix_cdaef40f2b94,3.37008746851,2.60664152291,2.13609679474,3.74346276694,7.61299392056,0
Fredy V,In The Meantime,DU-K,McG-F,mix_56e65a3ce054,mix_ce153583405d,2.86055060316,2.052699071,1.99227916646,3.12118100431,6.25781591961,0
Fredy V,In The Meantime,DU-K,UCP-A3,mix_56e65a3ce054,mix_d58db5dccea3,2.15882646626,1.46044972231,1.5898485211,2.34770798181,5.67945139782,0
Fredy V,In The Meantime,DU-K,McG-D,mix_56e65a3ce054,mix_da9f94cae537,2.48043406244,1.41172028824,2.0395094915,2.21299034638,6.58762654848,0
Fredy V,In The Meantime,DU-K,UCP-A5,mix_56e65a3ce054,mix_e858d5cf22ea,2.48170323216,1.88753754256,1.61122715902,2.75335445728,6.56447212988,0
Fredy V,In The Meantime,DU-K,UCP-A4,mix_56e65a3ce054,mix_efdedc0a36e7,2.43500433904,1.8288310942,1.60767626095,2.6960574782,6.11529543837,0
Fredy V,In The Meantime,DU-K,PXL-S6,mix_56e65a3ce054,mix_f44b598b8cf8,2.02885475746,1.46012739736,1.40864460045,2.14105004277,5.54730135717,0
Fredy V,In The Meantime,PXL-S4,McG-pro2,mix_67624d91340a,mix_690c5c454a9f,0.992171199838,0.472360581776,0.872513134899,1.02609249344,2.57639994492,0
Fredy V,In The Meantime,PXL-S4,DU-M,mix_67624d91340a,mix_6cfa655049d5,1.25728434871,1.08608208605,0.633395323532,1.19032831767,3.22414409327,0
Fredy V,In The Meantime,PXL-S4,McG-E,mix_67624d91340a,mix_7a5719f17171,1.07554620758,0.968528556655,0.46770939652,0.744306885418,2.5304665836,0
Fredy V,In The Meantime,PXL-S4,PXL-S3,mix_67624d91340a,mix_8137541fd01f,1.00224710075,0.452373499259,0.894347509715,0.899060874874,2.28109562539,0
Fredy V,In The Meantime,PXL-S4,QUT-J,mix_67624d91340a,mix_8187ac605f62,1.27418107659,0.926198329195,0.875039468216,1.25711211047,3.34687272241,0
Fredy V,In The Meantime,PXL-S4,QUT-C,mix_67624d91340a,mix_82d5489162f9,1.41098348642,0.727740663735,1.20882915472,1.23801394558,3.35082579933,0
Fredy V,In The Meantime,PXL-S4,McG-A,mix_67624d91340a,mix_8ffed8205048,1.56141117713,1.36759417849,0.75345273709,1.1042208502,3.77445939138,0
Fredy V,In The Meantime,PXL-S4,McG-H,mix_67624d91340a,mix_96c30e75e4a7,0.787581548835,0.233655132499,0.752123643506,0.800976365386,1.99010443342,0
Fredy V,In The Meantime,PXL-S4,DU-I,mix_67624d91340a,mix_9baa86357fd4,1.92331796672,1.33774920736,1.38187519672,1.88804338999,5.14628916923,0
Fredy V,In The Meantime,PXL-S4,QUT-G,mix_67624d91340a,mix_a31f439e1e87,1.87901409965,1.61794912936,0.955476112452,2.06170534515,4.73129499743,0
Fredy V,In The Meantime,PXL-S4,McG-G,mix_67624d91340a,mix_c45aea9558f2,1.32511570006,1.10473638675,0.731771230867,0.782492665688,3.22491030447,0
Fredy V,In The Meantime,PXL-S4,QUT-B,mix_67624d91340a,mix_c7bdcba64775,3.76733846226,1.16463099656,3.5828024968,3.81728945589,6.65842230399,0
Fredy V,In The Meantime,PXL-S4,QUT-pro,mix_67624d91340a,mix_cdaef40f2b94,2.95093958624,2.47233259573,1.61109154853,3.33623780154,6.85555541314,0
Fredy V,In The Meantime,PXL-S4,McG-F,mix_67624d91340a,mix_ce153583405d,2.24352959538,1.76408405125,1.38615746055,2.4855733792,5.87341897927,0
Fredy V,In The Meantime,PXL-S4,UCP-A3,mix_67624d91340a,mix_d58db5dccea3,1.21130748341,0.925221364419,0.781812794846,1.34109931902,3.41122996585,0
Fredy V,In The Meantime,PXL-S4,McG-D,mix_67624d91340a,mix_da9f94cae537,1.73897452233,1.39853975941,1.03349839412,1.38883083247,3.85697777941,0
Fredy V,In The Meantime,PXL-S4,UCP-A5,mix_67624d91340a,mix_e858d5cf22ea,0.930724062724,0.84780208041,0.384029833979,1.05167447882,2.17683299854,0
