artist,song,original_mix_name,original_dataset_filename,mix_id,source_path,preview_path,approved_aligned_start_seconds,approved_aligned_end_seconds,actual_source_start_seconds,actual_source_end_seconds,acoustic_pool_rank,stereo_imbalance_qc_flag,rating_status,preview_loudness_policy,sha256_hash
Fredy V,In The Meantime,QUT-B,QUT-B.mp3,mix_c7bdcba64775,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\QUT-B.mp3,In The Meantime\QUT-B_28sec.wav,35.300431,63.300431,35.29,63.29,2,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",c993068a51dba3645ceed7d1f236d396e91a8895eb01f49f808320dcdeb3b9ba
Fredy V,In The Meantime,DU-K,DU-K.mp3,mix_56e65a3ce054,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\DU-K.mp3,In The Meantime\DU-K_28sec.wav,35.300431,63.300431,34.767914,62.767914,3,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",faacc5ae6167c679fb5d66b3ad20d90de31409d6fe8d72ffd51c3af3b6c2f92e
Fredy V,In The Meantime,DU-H,DU-H.mp3,mix_302f0efe8a80,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\DU-H.mp3,In The Meantime\DU-H_28sec.wav,35.300431,63.300431,34.742971,62.742971,4,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",d6fe760c71725a679fcd890ac3963f73f827a9f341f8aa24d74891ef422b5308
Fredy V,In The Meantime,DU-I,DU-I.mp3,mix_9baa86357fd4,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\DU-I.mp3,In The Meantime\DU-I_28sec.wav,35.300431,63.300431,34.767914,62.767914,5,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",21bc424225f52d40c944e514c8b3d0eddbaa9f9e898caacc420d7fa7d7da0f96
Fredy V,In The Meantime,QUT-pro,QUT-pro.mp3,mix_cdaef40f2b94,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\QUT-pro.mp3,In The Meantime\QUT-pro_28sec.wav,35.300431,63.300431,35.296894,63.296894,6,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",a829c97141d59f5b62475d7a7500c08a0990f619fd932ad892f9cb3994d17336
Fredy V,In The Meantime,QUT-C,QUT-C.mp3,mix_82d5489162f9,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\QUT-C.mp3,In The Meantime\QUT-C_28sec.wav,35.300431,63.300431,35.314943,63.314943,7,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",8e8926824a3cef77e77cf4758ffc5a25df68c4e8abad08e641c559f840455cb5
Fredy V,In The Meantime,McG-D,McG-D.mp3,mix_da9f94cae537,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\McG-D.mp3,In The Meantime\McG-D_28sec.wav,35.300431,63.300431,34.746055,62.746055,8,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",ee94e00a70ae25777828ebb809eef8845d1f33a6fb46b08803790b4d96c61b44
Fredy V,In The Meantime,DU-J,DU-J.mp3,mix_22efc79c8253,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\DU-J.mp3,In The Meantime\DU-J_28sec.wav,35.300431,63.300431,34.732993,62.732993,9,true,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",e0de5ba8bbb3bab0641c57f56efce6a43d9d20bf300709c4dd7414402590c696
Fredy V,In The Meantime,McG-H,McG-H.mp3,mix_96c30e75e4a7,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\McG-H.mp3,In The Meantime\McG-H_28sec.wav,35.300431,63.300431,34.770998,62.770998,10,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",8e793b087f0f14273fb4e4fd3e0b556cb2bf11475b629b50b853923e71ec9d46
Fredy V,In The Meantime,DU-N,DU-N.mp3,mix_29131e66c9d7,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\DU-N.mp3,In The Meantime\DU-N_28sec.wav,35.300431,63.300431,34.742971,62.742971,11,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",a806093fd76d44f813526c64444107ce538718474355e5780c08182efd62330e
